"code_muni","year","soy","beef","coffee","cocoa","rubber","palm","soy_perc","beef_perc","coffee_perc","cocoa_perc","rubber_perc","palm_perc"
"5005202","2021",0,8858,0,0,0,0,0,0.000039438652886035,0,0,0,0
"5005251","2021",117000,28489,0,0,0,0,0.00298896794922004,0.000126842151960967,0,0,0,0
"5005400","2021",295000,143279,0,0,0,0,0.0075362867095719,0.000637923994903839,0,0,0,0
"5005608","2021",9132,315361,0,0,0,0,0.000233292780446815,0.0014040881703311,0,0,0,0
"5005681","2021",9300,27828,1,0,0,0,0.00023758463186108,0.000123899168267395,0.000000545375218150087,0,0,0
"5005707","2021",110000,131583,2,0,0,0,0.00281014080695901,0.000585849657112569,0.00000109075043630017,0,0,0
"5005806","2021",7559,387559,0,0,0,0,0.000193107766907302,0.00172553678864968,0,0,0,0
"5006002","2021",55500,163083,0,0,110,0,0.00141784377078387,0.000726097745384199,0,0,0.000618752707043093,0
"5006200","2021",38660,330429,0,0,0,0,0.000987636759973049,0.00147117573204783,0,0,0,0
"5006259","2021",10500,57981,12,0,0,0,0.000268240713391542,0.000258149981145314,0.00000654450261780105,0,0,0
"5006275","2021",85000,296756,0,0,1080,0,0.00217147244174106,0.00132125275184558,0,0,0.00607502657824128,0
"5006309","2021",3502,470388,0,0,900,0,0.0000894646645997315,0.00209431802367986,0,0,0.0050625221485344,0
"5006358","2021",15927,91185,0,0,0,0,0.000406882842113056,0.0004059848231444,0,0,0,0
"5006408","2021",11000,260248,0,0,200,0,0.000281014080695901,0.0011587074436989,0,0,0.00112500492189653,0
"5006606","2021",275000,90368,6,0,0,0,0.00702535201739753,0.000402347277489863,0.00000327225130890052,0,0,0
"5006903","2021",7000,664620,0,0,0,0,0.000178827142261028,0.00295910109292352,0,0,0,0
"5007109","2021",27005,993037,0,0,40,0,0.000689889568108438,0.00442131875660301,0,0,0.000225000984379307,0
"5007208","2021",115000,91822,0,0,0,0,0.0029378744800026,0.000408820951151671,0,0,0,0
"5007307","2021",3171,129173,0,0,0,0,0.0000810086954442457,0.000575119565279724,0,0,0,0
"5007406","2021",19000,565449,0,0,10,0,0.000485387957565648,0.00251756004016207,0,0,0.0000562502460948267,0
"5007505","2021",6800,138637,0,0,0,0,0.000173717795339284,0.000617256324244889,0,0,0,0
"5007554","2021",1530,469536,0,0,157,0,0.000039086503951339,0.00209052464681613,0,0,0.000883128863688779,0
"5007695","2021",120000,199060,0,0,0,0,0.0030656081530462,0.000886278871471452,0,0,0,0
"5007703","2021",26000,55875,0,0,0,0,0.000664215099826676,0.000248773394672297,0,0,0,0
"5007802","2021",1280,135404,0,0,10,0,0.0000326998202991594,0.000602861972835931,0,0,0.0000562502460948267,0
"5007901","2021",245000,207023,25,0,0,0,0.00625894997913598,0.000921732697722467,0.0000136343804537522,0,0,0
"5007935","2021",57300,159437,0,0,20,0,0.00146382789307956,0.000709864585706791,0,0,0.000112500492189653,0
"5007950","2021",19350,171143,0,0,0,0,0.000494329314678699,0.000761983446700686,0,0,0,0
"5007976","2021",7000,83071,0,0,0,0,0.000178827142261028,0.000369858696533733,0,0,0,0
"5008008","2021",33240,237997,0,0,198,0,0.000849173458393796,0.00105963886553597,0,0,0.00111375487267757,0
"5008305","2021",302,499600,0,0,140,0,0.00000771511385183292,0.00222437920319068,0,0,0.000787503445327573,0
"5008404","2021",8886,18993,0,0,0,0,0.000227008283733071,0.0000845629187473992,0,0,0,0
"5100102","2021",0,46434,0,0,0,0,0,0.000206739039073171,0,0,0,0
"5100201","2021",175000,359043,0,0,270,0,0.0044706785565257,0.00159857442404162,0,0,0.00151875664456032,0
"5100250","2021",31744,812530,200,0,0,0,0.000810955543419153,0.00361764378296342,0.000109075043630017,0,0,0
"5100300","2021",42413,157879,0,0,0,0,0.00108351365495957,0.000702927870737674,0,0,0,0
"5100359","2021",31437,70916,0,0,0,0,0.000803112695894277,0.000315740743741934,0,0,0,0
"5100409","2021",93728,86731,0,0,0,0,0.00239444434140595,0.000386154188694818,0,0,0,0
"5100508","2021",7287,85318,0,0,210,0,0.00018615905509373,0.000379863060163776,0,0,0.00118125516799136,0
"5100607","2021",53400,14114,0,0,0,0,0.00136419562810556,0.0000628400481862156,0,0,0,0
"5100805","2021",675,301722,8,0,0,0,0.0000172440458608848,0.00134336297426961,0.0000043630017452007,0,0,0
"5101001","2021",3996,301793,0,0,150,0,0.000102084751496438,0.00134367908900826,0,0,0.0008437536914224,0
"5101209","2021",1107,27418,0,0,0,0,0.0000282802352118511,0.000122073716959732,0,0,0,0
"5101258","2021",1510,239105,0,0,0,0,0.0000385755692591646,0.00106457203638693,0,0,0,0
"5101308","2021",3900,38649,0,0,0,0,0.0000996322649740013,0.000172077725828896,0,0,0,0
"5101407","2021",2863,559848,1300,40,0,0,0.0000731403011847605,0.00249262259437129,0.000708987783595113,0.0000665759015209265,0,0
"5101605","2021",0,191578,0,0,0,0,0,0.000852966611266742,0,0,0,0
"5101704","2021",1496,298668,0,0,603,0,0.0000382179149746426,0.00132976558818766,0,0,0.00339188983951805,0
"5101803","2021",37500,443537,0,0,30,0,0.000958002547826936,0.00197476877230902,0,0,0.00016875073828448,0
"5101852","2021",119221,185071,0,0,0,0,0.003045707246786,0.00082399536331806,0,0,0,0
"5101902","2021",248963,484163,0,15,0,0,0.00636019168839033,0.00215564873529706,0,0.0000249659630703474,0,0
"5102504","2021",7490,1161605,0,0,0,0,0.0001913450422193,0.00517183747862753,0,0,0,0
"5102603","2021",30400,268135,0,0,220,0,0.000776620732105036,0.00119382289360996,0,0,0.00123750541408619,0
"5102637","2021",371711,140719,0,0,0,0,0.00949600226814129,0.000626526055031605,0,0,0,0
"5102678","2021",235000,123036,0,0,75,0,0.0060034826330488,0.0005477956758282,0,0,0.0004218768457112,0
"5102686","2021",202500,93557,NA,NA,NA,NA,0.00517321375826545,0.000416545726807267,NA,NA,NA,NA
"5102694","2021",28684,177166,0,0,0,0,0.000732782535516476,0.000788799771642275,0,0,0,0
"5102702","2021",300000,236950,0,0,30,0,0.00766402038261549,0.00105497728622104,0,0,0.00016875073828448,0
"5102793","2021",13330,283581,80,9,0,0,0.000340537972334215,0.00126259343238594,0.000043630017452007,0.0000149795778422085,0,0
"5102850","2021",1400,420531,17,0,0,0,0.0000357654284522056,0.00187233869234784,0.00000927137870855148,0,0,0
"5103007","2021",31266,140174,0,0,0,0,0.000798744204276186,0.000624099540488492,0,0,0,0
"5103056","2021",102000,52094,0,0,0,0,0.00260576693008927,0.000231939171759438,0,0,0,0
"5103106","2021",12500,524986,0,0,0,0,0.000319334182608979,0.00233740580537683,0,0,0,0
"5103205","2021",19550,397261,0,0,0,0,0.000499438661600443,0.00176873319983734,0,0,0,0
"5103254","2021",0,733536,6810,300,0,0,0,0.00326593719614027,0.00371400523560209,0.000499319261406949,0,0
"5103304","2021",83080,327973,0,0,130,0,0.00212242271129232,0.0014602408334829,0,0,0.000731253199232747,0
"5103353","2021",55809,459190,0,0,0,0,0.00142573771177796,0.00204446094137936,0,0,0,0
"5103361","2021",8249,87819,0,0,5,0,0.000210735013787317,0.000390998313140517,0,0,0.0000281251230474133,0
"5103379","2021",1108,407001,620,220,0,0,0.0000283057819464599,0.00181209879919498,0.000338132635253054,0.000366167458365096,0,0
"5103403","2021",338,106219,0,0,0,0,0.00000863479629774678,0.0004729210059722,0,0,0,0
"5103437","2021",0,59927,0,0,0,0,0,0.000266814196376317,0,0,0,0
"5103452","2021",4828,69118,0,0,200,0,0.000123339634690892,0.000307735471909795,0,0,0.00112500492189653,0
"5103502","2021",384605,105537,0,0,0,0,0.0098254018641861,0.000469884523553113,0,0,0,0
"5103601","2021",36000,104818,0,0,400,0,0.000919682445913859,0.000466683305284309,0,0,0.00225000984379307,0
"5103700","2021",136000,35294,0,0,0,0,0.00347435590678569,0.000157140191347902,0,0,0,0
"5103809","2021",0,157186,0,0,7,0,0,0.000699842412795698,0,0,0.0000393751722663787,0
"5103858","2021",190180,202549,0,0,500,0,0.00485847798788604,0.000901813016867633,0,0,0.00281251230474133,0
"5103908","2021",58800,94199,0,0,0,0,0.00150214799499264,0.000419404116415851,0,0,0,0
"5103957","2021",0,101584,0,0,0,0,0,0.000452284501555089,0,0,0,0
"5104104","2021",14300,400455,6,0,0,0,0.000365318304904672,0.00178295391075605,0.00000327225130890052,0,0,0
"5104203","2021",68000,170682,0,0,0,0,0.00173717795339284,0.000759930927059632,0,0,0,0
"5104500","2021",1496,91568,0,0,0,0,0.0000382179149746426,0.000407690061804973,0,0,0,0
"5104526","2021",225000,14055,0,0,0,0,0.00574801528696162,0.0000625773612907227,0,0,0,0
"5104542","2021",112000,56703,0,0,120,0,0.00286123427617645,0.000252459915849722,0,0,0.00067500295313792,0
"5104559","2021",54200,93228,5,0,260,0,0.00138463301579253,0.000415080913440875,0.00000272687609075044,0,0.00146250639846549,0
"5104609","2021",180000,343263,0,0,1048,0,0.00459841222956929,0.00152831681029792,0,0,0.00589502579073783,0
"5104807","2021",50000,84607,0,0,300,0,0.00127733673043591,0.000376697460457074,0,0,0.0016875073828448,0
"5104906","2021",2110,50408,0,0,0,0,0.0000539036100243956,0.000224432559796709,0,0,0,0
"5105002","2021",0,223346,3,0,5,0,0,0.000994407921368747,0.00000163612565445026,0,0.0000281251230474133,0
"5105101","2021",60000,954545,100,0,160,0,0.0015328040765231,0.00424994004505534,0.0000545375218150087,0,0.000900003937517227,0
"5105150","2021",14204,832043,830,0,0,0,0.000362865818382235,0.00370452190824737,0.000452661431064572,0,0,0
"5105176","2021",378,229537,50,0,0,0,0.00000965666568209551,0.00102197223611445,0.0000272687609075044,0,0,0
"5105200","2021",35400,170825,0,0,0,0,0.000904354405148628,0.000760567608857182,0,0,0,0
"5105234","2021",1849,157282,0,0,0,0,0.0000472359122915201,0.000700269835540907,0,0,0,0
"5105259","2021",235000,52607,0,0,0,0,0.0060034826330488,0.000234223212054148,0,0,0,0
"5105309","2021",600,55436,0,0,0,0,0.000015328040765231,0.000246818826077019,0,0,0,0
"5105507","2021",38513,1066344,20,0,460,0,0.000983881389985568,0.0047477049980928,0.0000109075043630017,0,0.00258751132036203,0
"5105580","2021",80000,204026,21,0,0,0,0.00204373876869746,0.000908389093895481,0.0000114528795811518,0,0,0
"5105606","2021",45000,215721,6,0,0,0,0.00114960305739232,0.000960458979366488,0.00000327225130890052,0,0,0
"5105622","2021",2219,170330,0,0,0,0,0.0000566882040967459,0.0007583637103272,0,0,0,0
"5105903","2021",45654,109661,0,0,0,0,0.00116631062182643,0.00048824589231604,0,0,0,0
"5106000","2021",28000,63248,0,0,0,0,0.000715308569044112,0.000281600351968383,0,0,0,0
"5106109","2021",2988,192732,0,0,0,0,0.0000763336430108503,0.000858104588849773,0,0,0,0
"5106158","2021",255,580721,640,0,0,0,0.00000651441732522317,0.00258555587521236,0.000349040139616056,0,0,0
"5106174","2021",16000,78318,0,0,0,0,0.000408747753739493,0.000348696818325636,0,0,0,0
"5106182","2021",31527,261381,0,0,425,0,0.000805411902009062,0.00116375192255641,0,0,0.00239063545903013,0
"5106190","2021",32000,115646,260,0,0,0,0.000817495507478985,0.000514893029087649,0.000141797556719023,0,0,0
"5106208","2021",5776,145953,0,0,0,0,0.000147557939099957,0.000649829499286008,0,0,0,0
"5106216","2021",51933,428124,8,0,0,0,0.00132671856843457,0.0019061451601017,0.0000043630017452007,0,0,0
"5106224","2021",398000,112775,0,0,0,0,0.0101676003742699,0.000502110417613749,0,0,0,0
"5106232","2021",3200,87033,0,0,50,0,0.0000817495507478985,0.000387498789414121,0,0,0.000281251230474133,0
"5106240","2021",382677,103029,0,0,0,0,0.00977614775986049,0.000458718104334533,0,0,0,0
"5106257","2021",65000,362327,0,0,660,0,0.00166053774956669,0.00161319584378397,0,0,0.00371251624225856,0
"5106265","2021",51000,374747,10,15,0,0,0.00130288346504463,0.00166849366144535,0.00000545375218150087,0.0000249659630703474,0,0
"5106273","2021",6000,107490,150,0,100,0,0.00015328040765231,0.000478579905025954,0.0000818062827225131,0,0.000562502460948267,0
"5106281","2021",78000,265204,0,0,0,0,0.00199264529948003,0.0011807731429203,0,0,0,0
"5106299","2021",15805,497071,62,4,0,0,0.000403766140490793,0.00221311928524659,0.0000338132635253054,0.00000665759015209265,0,0
"5106307","2021",238000,433048,0,0,18,0,0.00608012283687495,0.0019280683850747,0,0,0.000101250442970688,0
"5106315","2021",1200,81030,0,0,0,0,0.000030656081530462,0.000360771510877784,0,0,0,0
"5106372","2021",65964,359174,0,0,0,0,0.00168516480172949,0.00159915767799602,0,0,0,0
"5106422","2021",38000,353711,14,0,0,0,0.000970775915131295,0.00157483465240148,0.00000763525305410122,0,0,0
"5106455","2021",36500,86317,0,0,0,0,0.000932455813218218,0.000384310928106105,0,0,0,0
"5106505","2021",9520,526275,0,0,0,0,0.000243204913474998,0.00234314484619531,0,0,0,0
"5106653","2021",2205,135330,0,0,230,0,0.0000563305498122238,0.000602532501136499,0,0,0.00129375566018101,0
"5106703","2021",0,28157,0,0,0,0,0,0.000125363981633787,0,0,0,0
"5106752","2021",31171,671082,31,0,1450,0,0.000796317264488358,0.00298787198646039,0.0000169066317626527,0,0.00815628568374987,0
"5106778","2021",40000,147790,0,0,0,0,0.00102186938434873,0.000658008411608389,0,0,0,0
"5106802","2021",182000,105010,0,0,1800,0,0.00464950569878673,0.000467538150774727,0,0,0.0101250442970688,0
"5106828","2021",2474,562410,0,0,0,0,0.0000632026214219691,0.00250402943888405,0,0,0,0
"5106851","2021",80,127387,0,8,94,0,0.00000204373876869746,0.000567167721290736,0,0.0000133151803041853,0.000528752313291371,0
"5107008","2021",64500,383476,0,0,120,0,0.00164776438226233,0.00170735796501751,0,0,0.00067500295313792,0
"5107040","2021",270000,95087,15,0,20,0,0.00689761834435394,0.000423357776809032,0.00000818062827225131,0,0.000112500492189653,0
"5107065","2021",368000,115610,0,0,85,0,0.00940119833600833,0.000514732745558196,0,0,0.000478127091806027,0
"5107107","2021",2496,228072,0,0,0,0,0.0000637646495833609,0.00101544958692975,0,0,0,0
"5107156","2021",0,46814,0,0,0,0,0,0.000208430920772956,0,0,0,0
"5107180","2021",90000,301134,0,0,30,0,0.00229920611478465,0.00134074500995521,0,0,0.00016875073828448,0
"5107198","2021",17800,30523,0,0,0,0,0.000454731876035186,0.000135898171375078,0,0,0,0
"5107206","2021",67,73336,0,0,105,0,0.00000171163121878413,0.000326515358777406,0,0,0.00059062758399568,0
"5107248","2021",121000,30716,0,0,0,0,0.00309115488765491,0.000136757469185759,0,0,0,0
"5107263","2021",15374,131806,0,0,0,0,0.000392755497874435,0.000586842524531127,0,0,0,0
"5107297","2021",0,83939,0,0,0,0,0,0.000373723310521663,0,0,0,0
"5107305","2021",125000,136177,0,0,150,0,0.00319334182608979,0.000606303616398914,0,0,0.0008437536914224,0
"5107354","2021",117000,259547,0,0,100,0,0.00298896794922004,0.00115558636719482,0,0,0.000562502460948267,0
"5107404","2021",2200,27998,0,0,0,0,0.0000562028161391802,0.000124656062712035,0,0,0,0
"5107578","2021",29,315078,270,4,0,0,0.00000074085530365283,0.00140282816369678,0.000147251308900524,0.00000665759015209265,0,0
"5107602","2021",85000,365747,0,0,0,0,0.00217147244174106,0.00162842277908203,0,0,0,0
"5107701","2021",36400,236908,0,0,0,0,0.000929901139757346,0.00105479028877001,0,0,0,0
"5107743","2021",38000,115750,0,0,50,0,0.000970775915131295,0.000515356070394959,0,0,0.000281251230474133,0
"5107750","2021",2309,196668,0,0,0,0,0.0000589874102115305,0.000875628921403333,0,0,0,0
"5107768","2021",172000,34470,0,0,0,0,0.00439403835269955,0.000153471479451527,0,0,0,0
"5107776","2021",30000,243586,0,0,2848,0,0.000766402038261549,0.0010845228834836,0,0,0.0160200700878066,0
"5107792","2021",100000,52080,0,0,0,0,0.00255467346087183,0.000231876839275762,0,0,0,0
"5107800","2021",37000,522351,0,0,0,0,0.000945229180522577,0.0023256739414849,0,0,0,0
"5107859","2021",226508,308667,0,0,0,0,0.00578653976275156,0.00137428433849331,0,0,0,0
"5107875","2021",366592,132972,0,0,0,0,0.00936522853367926,0.000592033929957309,0,0,0,0
"5107883","2021",6700,133554,0,0,0,0,0.000171163121878413,0.000594625180350137,0,0,0,0
"5107909","2021",166000,54128,0,0,150,0,0.00424075794504724,0.000240995191173549,0,0,0.0008437536914224,0
"5107925","2021",605000,85450,0,0,0,0,0.0154557744382746,0.000380450766438438,0,0,0,0
"5107941","2021",186500,133541,25,0,0,0,0.00476446600452596,0.000594567300186723,0.0000136343804537522,0,0,0
"5107958","2021",205111,335387,51,0,0,0,0.00523991628232882,0.00149325033590975,0.0000278141361256545,0,0,0
"5108006","2021",180000,56447,0,0,0,0,0.00459841222956929,0.000251320121862499,0,0,0,0
"5108055","2021",33450,283875,0,5,0,0,0.000854538272661627,0.00126390241454314,0,0.00000832198769011581,0,0
"5108105","2021",28000,118201,0,0,0,0,0.000715308569044112,0.000526268707358571,0,0,0,0
"5108204","2021",20500,139594,0,0,0,0,0.000523708059478725,0.000621517194736189,0,0,0,0
"5108303","2021",65000,35770,0,0,560,0,0.00166053774956669,0.000159259495792896,0,0,0.00315001378131029,0
"5108352","2021",0,136899,0,0,0,0,0,0.000609518191628505,0,0,0,0
"5108402","2021",0,26544,0,0,0,0,0,0.000118182389050227,0,0,0,0
"5108501","2021",155000,31286,0,0,0,0,0.00395974386435134,0.000139295291735436,0,0,0,0
"5108600","2021",45000,697234,0,0,200,0,0.00114960305739232,0.00310430906596768,0,0,0.00112500492189653,0
"5108808","2021",12500,163043,0,0,0,0,0.000319334182608979,0.000725919652573696,0,0,0,0
"5108857","2021",5718,118733,0,0,55,0,0.000146076228492651,0.000528637341738269,0,0,0.000309376353521547,0
"5108907","2021",200000,79711,0,0,50,0,0.00510934692174366,0.000354898900451426,0,0,0.000281251230474133,0
"5108956","2021",7692,411595,60,5,0,0,0.000196505482610261,0.00183255275848132,0.0000327225130890052,0.00000832198769011581,0,0
"5200050","2021",650,16500,0,0,0,0,0.0000166053774956669,0.0000734632843327587,0,0,0,0
"5200100","2021",3495,57895,0,0,33,0,0.0000892858374574704,0.000257767081602731,0,0,0.000185625812112928,0
"5200134","2021",51000,67425,0,0,0,0,0.00130288346504463,0.000300197693705228,0,0,0,0
"5200159","2021",180,17500,0,0,0,0,0.00000459841222956929,0.0000779156045953502,0,0,0,0
"5200175","2021",40000,50083,0,0,0,0,0.00102186938434873,0.000222985555711367,0,0,0,0
"5200209","2021",97,62000,0,0,0,0,0.00000247803325704567,0.000276043856280669,0,0,0,0
"5200258","2021",380,2422,0,0,0,0,0.00000970775915131295,0.0000107835196759965,0,0,0,0
"5200308","2021",3801,50815,0,0,0,0,0.0000971031382477382,0.000226244654143584,0,0,0,0
"5200506","2021",2800,18950,0,0,0,0,0.0000715308569044112,0.0000843714689761077,0,0,0,0
"5200555","2021",500,47000,0,0,0,0,0.0000127733673043591,0.000209259052341798,0,0,0,0
"5200605","2021",9500,30777,0,0,0,0,0.000242693978782824,0.000137029060721777,0,0,0,0
"5200803","2021",2060,66119,0,0,0,0,0.0000526262732939597,0.000294382963442283,0,0,0,0
"5200829","2021",4500,137000,0,0,0,0,0.000114960305739232,0.000609967875975027,0,0,0,0
"5200852","2021",300,27180,4,0,0,0,0.00000766402038261549,0.000121014064737235,0.00000218150087260035,0,0,0
"5200902","2021",6000,60000,0,0,0,0,0.00015328040765231,0.000267139215755486,0,0,0,0
"5201108","2021",4765,77626,37,0,450,0,0.000121730190410543,0.000345615812703923,0.0000201788830715532,0,0.0025312610742672,0
"5201207","2021",0,4600,0,0,0,0,0,0.0000204806732079206,0,0,0,0
"5201306","2021",2100,149800,0,0,0,0,0.0000536481426783084,0.000666957575336197,0,0,0,0
"5201405","2021",0,8400,0,0,0,0,0,0.0000373994902057681,0,0,0,0
"5201454","2021",1000,67800,0,0,0,0,0.0000255467346087183,0.000301867313803699,0,0,0,0
"5201504","2021",9000,197500,0,0,0,0,0.000229920611478465,0.000879333251861809,0,0,0,0
"5201603","2021",750,21500,0,0,0,0,0.0000191600509565387,0.0000957248856457159,0,0,0,0
"5201702","2021",0,35000,0,0,0,0,0,0.0001558312091907,0,0,0,0
"5201801","2021",852,28000,0,0,0,0,0.000021765817886628,0.00012466496735256,0,0,0,0
"5202155","2021",1580,210530,0,0,0,0,0.0000403638406817749,0.000937346984883375,0,0,0,0
"5202353","2021",9000,116000,0,0,0,0,0.000229920611478465,0.000516469150460607,0,0,0,0
"5202502","2021",7900,310922,0,0,0,0,0.000201819203408875,0.00138432432068546,0,0,0,0
"5202601","2021",0,73000,0,0,0,0,0,0.000325019379169175,0,0,0,0
"5202809","2021",850,31800,74,0,0,0,0.0000217147244174105,0.000141583784350408,0.0000403577661431065,0,0,0
"5203104","2021",7000,90000,0,0,0,0,0.000178827142261028,0.000400708823633229,0,0,0,0
"5203203","2021",5000,50065,0,0,1820,0,0.000127733673043591,0.00022290541394664,0,0,0.0102375447892585,0
"5203302","2021",24950,145000,0,0,50,0,0.000637391028487521,0.000645586438075758,0,0,0.000281251230474133,0
"5203401","2021",9800,158000,0,0,0,0,0.000250357999165439,0.000703466601489447,0,0,0,0
"5203500","2021",61500,43000,0,0,0,0,0.00157112417843618,0.000191449771291432,0,0,0,0
"5203559","2021",530,8900,0,0,0,0,0.0000135397693426207,0.0000396256503370638,0,0,0,0
"5203575","2021",11659,141437,0,0,0,0,0.000297849378803047,0.000629722820980145,0,0,0,0
"5203609","2021",50,17300,0,0,10,0,0.00000127733673043591,0.0000770251405428319,0,0,0.0000562502460948267,0
"5203807","2021",3100,160370,0,0,0,0,0.0000791948772870267,0.000714018600511789,0,0,0,0
"5203906","2021",11800,95300,0,0,0,0,0.000301451468382876,0.000424306121024964,0,0,0,0
"5203939","2021",0,34577,0,0,0,0,0,0.000153947877719624,0,0,0,0
"5203962","2021",0,22757,0,0,0,0,0,0.000101321452215793,0,0,0,0
"5204003","2021",28000,36909,1100,0,0,0,0.000715308569044112,0.000164330688571987,0.000599912739965096,0,0,0
"5204102","2021",0,171481,0,0,140,0,0,0.000763488330949442,0,0,0.000787503445327573,0
"5204201","2021",0,31500,0,0,0,0,0,0.00014024808827163,0,0,0,0
"5204250","2021",8500,29220,0,0,150,0,0.000217147244174105,0.000130096798072922,0,0,0.0008437536914224,0
"5204300","2021",1600,193983,0,0,0,0,0.0000408747753739493,0.000863674441498275,0,0,0,0
"5204409","2021",38000,448000,0,0,0,0,0.000970775915131295,0.00199463947764096,0,0,0,0
"5204508","2021",33000,96200,0,0,0,0,0.000843042242087704,0.000428313209261296,0,0,0,0
"5204557","2021",540,29800,5,0,0,0,0.0000137952366887079,0.000132679143825225,0.00000272687609075044,0,0,0
"5204607","2021",1100,32800,0,0,0,0,0.0000281014080695901,0.000146036104612999,0,0,0,0
"5204656","2021",2053,108823,0,0,0,0,0.0000524474461516987,0.000484514847935988,0,0,0,0
"5204706","2021",10200,60000,0,0,0,0,0.000260576693008927,0.000267139215755486,0,0,0,0
"5204805","2021",69000,79400,1104,0,14,0,0.00176272468800156,0.00035351422884976,0.000602094240837696,0,0.0000787503445327573,0
"5204854","2021",0,17672,20,0,0,0,0,0.0000786814036805159,0.0000109075043630017,0,0,0
"5204904","2021",0,79521,0,0,0,0,0,0.000354052959601534,0,0,0,0
"5204953","2021",0,53000,0,0,0,0,0,0.000235972973917346,0,0,0,0
"5205000","2021",0,54759,0,0,0,0,0,0.000243804605259245,0,0,0,0
"5205059","2021",3000,11272,NA,NA,NA,NA,0.0000766402038261549,0.0000501865539999307,NA,NA,NA,NA
"5205109","2021",115000,180500,410,0,0,0,0.0029378744800026,0.000803643807397754,0.000223603839441536,0,0,0
"5205208","2021",170,34150,0,0,0,0,0.00000434294488348211,0.000152046736967498,0,0,0,0
"5205307","2021",960,62672,0,0,0,0,0.0000245248652243696,0.000279035815497131,0,0,0,0
"5205406","2021",65,30634,0,0,0,0,0.00000166053774956669,0.000136392378924226,0,0,0,0
"5205455","2021",4600,47000,0,0,0,0,0.000117514979200104,0.000209259052341798,0,0,0,0
"5205471","2021",92000,21000,0,0,0,0,0.00235029958400208,0.0000934987255144202,0,0,0,0
"5205497","2021",5500,22819,0,0,0,0,0.000140507040347951,0.000101597496072074,0,0,0,0
"5205513","2021",8748,101223,0,0,10,0,0.000223482834357068,0.000450677213940293,0,0,0.0000562502460948267,0
"5205521","2021",0,38500,0,0,0,0,0,0.00017141433010977,0,0,0,0
"5205703","2021",0,80982,0,0,0,0,0,0.00036055779950518,0,0,0,0
"5205802","2021",4053,87309,0,0,0,0,0.000103540915369135,0.000388727629806596,0,0,0,0
"5205901","2021",7600,157000,0,0,0,0,0.000194155183026259,0.000699014281226856,0,0,0,0
"5206206","2021",265000,170720,2380,0,0,0,0.00676988467131035,0.00076010011522961,0.00129799301919721,0,0,0
"5206305","2021",5450,16000,0,0,0,0,0.000139229703617515,0.000071237124201463,0,0,0,0
"5206404","2021",0,335000,0,0,0,0,0,0.00149152728796813,0,0,0,0
"5206503","2021",700,42200,0,0,0,0,0.0000178827142261028,0.000187887915081359,0,0,0,0
"5206602","2021",1800,74200,0,0,70,0,0.0000459841222956929,0.000330362163484285,0,0,0.000393751722663787,0
"5206701","2021",0,29187,0,0,0,0,0,0.000129949871504256,0,0,0,0
"5206800","2021",0,15800,0,0,0,0,0,0.0000703466601489447,0,0,0,0
"5206909","2021",2300,42000,0,0,0,0,0.0000587574896000521,0.00018699745102884,0,0,0,0
"5207105","2021",4000,84000,0,0,0,0,0.000102186938434873,0.000373994902057681,0,0,0,0
"5207253","2021",22000,275000,0,0,0,0,0.000562028161391802,0.00122438807221265,0,0,0,0
"5207352","2021",22000,55700,0,0,0,0,0.000562028161391802,0.000247994238626343,0,0,0,0
"5207402","2021",28000,63400,0,0,170,0,0.000715308569044112,0.000282277104648297,0,0,0.000956254183612053,0
"5207501","2021",1672,50975,0,0,0,0,0.000042714140265777,0.000226957025385599,0,0,0,0
"5207535","2021",30,206762,0,0,0,0,0.000000766402038261549,0.000920570642133931,0,0,0,0
"5207600","2021",0,170000,0,0,0,0,0,0.000756894444640544,0,0,0,0
"5207808","2021",10000,58000,0,0,0,0,0.000255467346087183,0.000258234575230303,0,0,0,0
"5207907","2021",5200,201380,0,0,0,0,0.000132843019965335,0.000896608254480664,0,0,0,0
"5208004","2021",15000,206762,0,0,0,0,0.000383201019130774,0.000920570642133931,0,0,0,0
"5208103","2021",0,82784,0,0,0,0,0,0.00036858088061837,0,0,0,0
"5208152","2021",26650,30000,15,0,0,0,0.000680820477322343,0.000133569607877743,0.00000818062827225131,0,0,0
"5208301","2021",0,69120,0,0,0,0,0,0.00030774437655032,0,0,0,0
"5208400","2021",1800,16806,0,0,0,0,0.0000459841222956929,0.0000748256943331117,0,0,0,0
"5208509","2021",3000,53000,0,0,0,0,0.0000766402038261549,0.000235972973917346,0,0,0,0
"5208608","2021",3800,142000,0,0,600,0,0.0000970775915131295,0.000632229477287984,0,0,0.0033750147656896,0
"5208707","2021",1150,27998,0,0,0,0,0.000029378744800026,0.000124656062712035,0,0,0,0
"5208806","2021",2200,19162,0,0,0,0,0.0000562028161391802,0.0000853153608717771,0,0,0,0
"5208905","2021",4100,329964,0,0,0,0,0.000104741611895745,0.00146910540312572,0,0,0,0
"5209101","2021",76000,116300,0,0,40,0,0.00194155183026259,0.000517804846539384,0,0,0.000225000984379307,0
"5209150","2021",1400,34223,0,0,0,0,0.0000357654284522056,0.000152371756346667,0,0,0,0
"5209200","2021",2300,73000,0,0,0,0,0.0000587574896000521,0.000325019379169175,0,0,0,0
"5209291","2021",8,31850,0,0,0,0,0.000000204373876869746,0.000141806400363537,0,0,0,0
