"municipio","Ano","Uf.Sigla","Municipio.Primario","Numero.De.Conflitos","CD_MUN"
"BA_Barra",2021,"BA","Barra",1,2902708
"BA_Barra",2021,"BA","Barra",1,2902708
"BA_Barra",2021,"BA","Barra",1,2902708
"BA_Barra",2022,"BA","Barra",3,2902708
"BA_Barreiras",2022,"BA","Barreiras",1,2903201
"BA_Bom Jesus da Lapa",2021,"BA","Bom Jesus da Lapa",1,2903904
"BA_Bom Jesus da Lapa",2022,"BA","Bom Jesus da Lapa",3,2903904
"BA_Bom Jesus da Lapa",2021,"BA","Bom Jesus da Lapa",3,2903904
"BA_Bom Jesus da Lapa",2022,"BA","Bom Jesus da Lapa",1,2903904
"BA_Brotas de Macaúbas",2021,"BA","Brotas de Macaúbas",1,2904506
"BA_Buerarema",2021,"BA","Buerarema",1,2904704
"BA_Buerarema",2021,"BA","Buerarema",1,2904704
"BA_Cachoeira",2022,"BA","Cachoeira",1,2904902
"BA_Caetité",2021,"BA","Caetité",1,2905206
"BA_Caetité",2021,"BA","Caetité",1,2905206
"BA_Cairu",2021,"BA","Cairu",1,2905404
"BA_Cairu",2021,"BA","Cairu",1,2905404
"BA_Cairu",2022,"BA","Cairu",1,2905404
"BA_Caldeirão Grande",2021,"BA","Caldeirão Grande",1,2905503
"BA_Camaçari",2021,"BA","Camaçari",1,2905701
"BA_Campo Alegre de Lourdes",2021,"BA","Campo Alegre de Lourdes",2,2905909
"BA_Campo Alegre de Lourdes",2021,"BA","Campo Alegre de Lourdes",1,2905909
"BA_Campo Formoso",2021,"BA","Campo Formoso",1,2906006
"BA_Campo Formoso",2021,"BA","Campo Formoso",1,2906006
"BA_Campo Formoso",2021,"BA","Campo Formoso",1,2906006
"BA_Campo Formoso",2022,"BA","Campo Formoso",2,2906006
"BA_Campo Formoso",2022,"BA","Campo Formoso",2,2906006
"BA_Campo Formoso",2021,"BA","Campo Formoso",1,2906006
"BA_Campo Formoso",2021,"BA","Campo Formoso",1,2906006
"BA_Campo Formoso",2021,"BA","Campo Formoso",1,2906006
"BA_Campo Formoso",2021,"BA","Campo Formoso",1,2906006
"BA_Campo Formoso",2021,"BA","Campo Formoso",1,2906006
"BA_Campo Formoso",2022,"BA","Campo Formoso",2,2906006
"BA_Campo Formoso",2021,"BA","Campo Formoso",1,2906006
"BA_Campo Formoso",2021,"BA","Campo Formoso",1,2906006
"BA_Campo Formoso",2022,"BA","Campo Formoso",2,2906006
"BA_Campo Formoso",2022,"BA","Campo Formoso",2,2906006
"BA_Campo Formoso",2022,"BA","Campo Formoso",2,2906006
"BA_Campo Formoso",2022,"BA","Campo Formoso",2,2906006
"BA_Campo Formoso",2022,"BA","Campo Formoso",2,2906006
"BA_Campo Formoso",2022,"BA","Campo Formoso",2,2906006
"BA_Campo Formoso",2022,"BA","Campo Formoso",2,2906006
"BA_Campo Formoso",2021,"BA","Campo Formoso",1,2906006
"BA_Campo Formoso",2021,"BA","Campo Formoso",1,2906006
"BA_Campo Formoso",2022,"BA","Campo Formoso",2,2906006
"BA_Canudos",2021,"BA","Canudos",1,2906824
"BA_Canudos",2022,"BA","Canudos",2,2906824
"BA_Caravelas",2022,"BA","Caravelas",1,2906907
"BA_Caravelas",2022,"BA","Caravelas",1,2906907
"BA_Carinhanha",2021,"BA","Carinhanha",1,2907103
"BA_Casa Nova",2022,"BA","Casa Nova",1,2907202
"BA_Conceição do Almeida",2021,"BA","Conceição do Almeida",1,2908309
"BA_Conceição do Almeida",2022,"BA","Conceição do Almeida",1,2908309
"BA_Coribe",2022,"BA","Coribe",1,2909109
"BA_Correntina",2022,"BA","Correntina",1,2909307
"BA_Correntina",2022,"BA","Correntina",4,2909307
"BA_Correntina",2022,"BA","Correntina",1,2909307
"BA_Correntina",2022,"BA","Correntina",3,2909307
"BA_Correntina",2022,"BA","Correntina",1,2909307
"BA_Correntina",2022,"BA","Correntina",1,2909307
"BA_Correntina",2021,"BA","Correntina",4,2909307
"BA_Correntina",2022,"BA","Correntina",4,2909307
"BA_Correntina",2021,"BA","Correntina",5,2909307
"BA_Correntina",2021,"BA","Correntina",2,2909307
"BA_Curaçá",2021,"BA","Curaçá",2,2909901
"BA_Érico Cardoso",2021,"BA","Érico Cardoso",1,2900504
"BA_Euclides da Cunha",2022,"BA","Euclides da Cunha",1,2910701
"BA_Formosa do Rio Preto",2021,"BA","Formosa do Rio Preto",2,2911105
"BA_Formosa do Rio Preto",2021,"BA","Formosa do Rio Preto",1,2911105
"BA_Formosa do Rio Preto",2021,"BA","Formosa do Rio Preto",2,2911105
"BA_Formosa do Rio Preto",2021,"BA","Formosa do Rio Preto",3,2911105
"BA_Formosa do Rio Preto",2021,"BA","Formosa do Rio Preto",1,2911105
"BA_Formosa do Rio Preto",2021,"BA","Formosa do Rio Preto",2,2911105
"BA_Formosa do Rio Preto",2021,"BA","Formosa do Rio Preto",1,2911105
"BA_Formosa do Rio Preto",2021,"BA","Formosa do Rio Preto",1,2911105
"BA_Formosa do Rio Preto",2021,"BA","Formosa do Rio Preto",1,2911105
"BA_Formosa do Rio Preto",2021,"BA","Formosa do Rio Preto",1,2911105
"BA_Gentio do Ouro",2022,"BA","Gentio do Ouro",1,2911303
"BA_Guaratinga",2022,"BA","Guaratinga",7,2911808
"BA_Ibipeba",2021,"BA","Ibipeba",1,2912400
"BA_Ibirataia",2021,"BA","Ibirataia",1,2912905
"BA_Ilhéus",2022,"BA","Ilhéus",2,2913606
"BA_Ilhéus",2021,"BA","Ilhéus",1,2913606
"BA_Iraquara",2021,"BA","Iraquara",1,2914406
"BA_Itabela",2022,"BA","Itabela",1,2914653
"BA_Itabela",2022,"BA","Itabela",1,2914653
"BA_Itaberaba",2021,"BA","Itaberaba",1,2914703
"BA_Itaeté",2022,"BA","Itaeté",10,2915007
"BA_Itamaraju",2021,"BA","Itamaraju",1,2915601
"BA_Itamaraju",2021,"BA","Itamaraju",1,2915601
"BA_Jaborandi",2022,"BA","Jaborandi",1,2917359
"BA_Jaborandi",2022,"BA","Jaborandi",1,2917359
"BA_Jaborandi",2021,"BA","Jaborandi",1,2917359
"BA_Jacobina",2021,"BA","Jacobina",1,2917508
"BA_Jacobina",2022,"BA","Jacobina",2,2917508
"BA_Jaguarari",2021,"BA","Jaguarari",1,2917706
"BA_Juazeiro",2021,"BA","Juazeiro",2,2918407
"BA_Jussari",2022,"BA","Jussari",1,2918555
"BA_Lauro de Freitas",2021,"BA","Lauro de Freitas",1,2919207
"BA_Licínio de Almeida",2021,"BA","Licínio de Almeida",1,2919405
"BA_Licínio de Almeida",2022,"BA","Licínio de Almeida",3,2919405
"BA_Licínio de Almeida",2022,"BA","Licínio de Almeida",3,2919405
"BA_Malhada",2021,"BA","Malhada",1,2920205
"BA_Maracás",2022,"BA","Maracás",1,2920502
"BA_Mirangaba",2022,"BA","Mirangaba",2,2921401
"BA_Mirangaba",2021,"BA","Mirangaba",1,2921401
"BA_Mirangaba",2021,"BA","Mirangaba",1,2921401
"BA_Mirangaba",2022,"BA","Mirangaba",1,2921401
"BA_Mirangaba",2022,"BA","Mirangaba",2,2921401
"BA_Mirangaba",2021,"BA","Mirangaba",1,2921401
"BA_Mirangaba",2022,"BA","Mirangaba",2,2921401
"BA_Mirangaba",2021,"BA","Mirangaba",1,2921401
"BA_Mirangaba",2021,"BA","Mirangaba",1,2921401
"BA_Mirangaba",2022,"BA","Mirangaba",2,2921401
"BA_Mucuri",2021,"BA","Mucuri",1,2922003
"BA_Muquém de São Francisco",2022,"BA","Muquém de São Francisco",1,2922250
"BA_Nova Viçosa",2022,"BA","Nova Viçosa",1,2923001
"BA_Oliveira dos Brejinhos",2021,"BA","Oliveira dos Brejinhos",1,2923209
"BA_Palmeiras",2022,"BA","Palmeiras",1,2923506
"BA_Paratinga",2022,"BA","Paratinga",1,2923704
"BA_Pau Brasil",2022,"BA","Pau Brasil",1,2923902
"BA_Paulo Afonso",2022,"BA","Paulo Afonso",5,2924009
"BA_Paulo Afonso",2021,"BA","Paulo Afonso",1,2924009
"BA_Piatã",2021,"BA","Piatã",1,2924306
"BA_Piatã",2021,"BA","Piatã",1,2924306
"BA_Piatã",2022,"BA","Piatã",1,2924306
"BA_Piatã",2021,"BA","Piatã",1,2924306
"BA_Pindaí",2021,"BA","Pindaí",1,2924504
"BA_Pindaí",2021,"BA","Pindaí",1,2924504
"BA_Pindaí",2021,"BA","Pindaí",1,2924504
"BA_Pindaí",2021,"BA","Pindaí",1,2924504
"BA_Piritiba",2022,"BA","Piritiba",2,2924801
"BA_Planaltino",2022,"BA","Planaltino",1,2924900
"BA_Ponto Novo",2021,"BA","Ponto Novo",1,2925253
"BA_Ponto Novo",2022,"BA","Ponto Novo",1,2925253
"BA_Porto Seguro",2022,"BA","Porto Seguro",8,2925303
"BA_Porto Seguro",2021,"BA","Porto Seguro",1,2925303
"BA_Porto Seguro",2022,"BA","Porto Seguro",2,2925303
"BA_Porto Seguro",2021,"BA","Porto Seguro",1,2925303
"BA_Porto Seguro",2022,"BA","Porto Seguro",1,2925303
"BA_Prado",2021,"BA","Prado",2,2925501
"BA_Prado",2022,"BA","Prado",1,2925501
"BA_Prado",2022,"BA","Prado",2,2925501
"BA_Prado",2022,"BA","Prado",2,2925501
"BA_Prado",2021,"BA","Prado",1,2925501
"BA_Prado",2022,"BA","Prado",1,2925501
"BA_Prado",2022,"BA","Prado",1,2925501
"BA_Prado",2022,"BA","Prado",4,2925501
"BA_Rafael Jambeiro",2022,"BA","Rafael Jambeiro",1,2925956
"BA_Riachão das Neves",2022,"BA","Riachão das Neves",1,2926202
"BA_Riacho de Santana",2022,"BA","Riacho de Santana",1,2926400
"BA_Rodelas",2021,"BA","Rodelas",1,2927101
"BA_Ruy Barbosa",2021,"BA","Ruy Barbosa",4,2927200
"BA_Ruy Barbosa",2022,"BA","Ruy Barbosa",4,2927200
"BA_Salinas da Margarida",2021,"BA","Salinas da Margarida",1,2927309
"BA_Salvador",2022,"BA","Salvador",1,2927408
"BA_Salvador",2021,"BA","Salvador",1,2927408
"BA_Santa Cruz Cabrália",2021,"BA","Santa Cruz Cabrália",3,2927705
"BA_Santa Cruz Cabrália",2022,"BA","Santa Cruz Cabrália",2,2927705
"BA_Santa Maria da Vitória",2022,"BA","Santa Maria da Vitória",4,2928109
"BA_Santa Maria da Vitória",2022,"BA","Santa Maria da Vitória",1,2928109
"BA_Santo Amaro",2022,"BA","Santo Amaro",2,2928604
"BA_São Desidério",2021,"BA","São Desidério",1,2928901
"BA_São Desidério",2022,"BA","São Desidério",1,2928901
"BA_São Desidério",2022,"BA","São Desidério",1,2928901
"BA_São Desidério",2022,"BA","São Desidério",1,2928901
"BA_São Desidério",2022,"BA","São Desidério",1,2928901
"BA_São Sebastião do Passé",2022,"BA","São Sebastião do Passé",1,2929503
"BA_Senhor do Bonfim",2021,"BA","Senhor do Bonfim",1,2930105
"BA_Senhor do Bonfim",2022,"BA","Senhor do Bonfim",1,2930105
"BA_Sento Sé",2021,"BA","Sento Sé",1,2930204
"BA_Sento Sé",2021,"BA","Sento Sé",1,2930204
"BA_Sento Sé",2021,"BA","Sento Sé",1,2930204
"BA_Serra Dourada",2022,"BA","Serra Dourada",1,2930303
"BA_Simões Filho",2021,"BA","Simões Filho",2,2930709
"BA_Simões Filho",2021,"BA","Simões Filho",1,2930709
"BA_Souto Soares",2021,"BA","Souto Soares",2,2930808
"BA_Una",2021,"BA","Una",4,2932507
"BA_Una",2022,"BA","Una",2,2932507
"BA_Una",2021,"BA","Una",2,2932507
"BA_Utinga",2021,"BA","Utinga",1,2932804
"BA_Vitória da Conquista",2022,"BA","Vitória da Conquista",1,2933307
"BA_Vitória da Conquista",2022,"BA","Vitória da Conquista",1,2933307
"BA_Vitória da Conquista",2022,"BA","Vitória da Conquista",1,2933307
"BA_Vitória da Conquista",2022,"BA","Vitória da Conquista",1,2933307
"BA_Vitória da Conquista",2022,"BA","Vitória da Conquista",1,2933307
"BA_Xique-Xique",2021,"BA","Xique-Xique",1,2933604
"BA_Xique-Xique",2022,"BA","Xique-Xique",1,2933604
"CE_Aquiraz",2022,"CE","Aquiraz",1,2301000
"CE_Aracati",2022,"CE","Aracati",1,2301109
"CE_Aracati",2021,"CE","Aracati",2,2301109
"CE_Aracati",2022,"CE","Aracati",1,2301109
"CE_Aracati",2021,"CE","Aracati",2,2301109
"CE_Camocim",2021,"CE","Camocim",1,2302602
"CE_Caucaia",2022,"CE","Caucaia",1,2303709
"CE_Caucaia",2022,"CE","Caucaia",1,2303709
"CE_Caucaia",2021,"CE","Caucaia",1,2303709
"CE_Caucaia",2021,"CE","Caucaia",3,2303709
"CE_Caucaia",2021,"CE","Caucaia",1,2303709
"CE_Crateús",2021,"CE","Crateús",3,2304103
"CE_Crato",2021,"CE","Crato",1,2304202
"CE_Icapuí",2022,"CE","Icapuí",1,2305357
"CE_Icapuí",2022,"CE","Icapuí",1,2305357
"CE_Icapuí",2022,"CE","Icapuí",1,2305357
"CE_Iguatu",2022,"CE","Iguatu",1,2305506
"CE_Ipueiras",2022,"CE","Ipueiras",1,2305902
"CE_Itapipoca",2021,"CE","Itapipoca",1,2306405
"CE_Limoeiro do Norte",2022,"CE","Limoeiro do Norte",1,2307601
"CE_Limoeiro do Norte",2021,"CE","Limoeiro do Norte",1,2307601
"CE_Mauriti",2021,"CE","Mauriti",1,2308104
"CE_Pacatuba",2022,"CE","Pacatuba",1,2309706
"CE_Santa Quitéria",2021,"CE","Santa Quitéria",1,2312205
"DF_Brasília",2022,"DF","Brasília",1,5300108
"DF_Brasília",2022,"DF","Brasília",1,5300108
"DF_Brasília",2022,"DF","Brasília",2,5300108
"DF_Brasília",2022,"DF","Brasília",6,5300108
"ES_Aracruz",2022,"ES","Aracruz",3,3200607
"ES_Aracruz",2021,"ES","Aracruz",1,3200607
"ES_Colatina",2022,"ES","Colatina",1,3201506
"ES_Conceição da Barra",2021,"ES","Conceição da Barra",2,3201605
"ES_Conceição da Barra",2022,"ES","Conceição da Barra",3,3201605
"ES_Conceição da Barra",2021,"ES","Conceição da Barra",1,3201605
"ES_Conceição da Barra",2021,"ES","Conceição da Barra",1,3201605
"ES_Conceição da Barra",2021,"ES","Conceição da Barra",2,3201605
"ES_Conceição da Barra",2021,"ES","Conceição da Barra",1,3201605
"ES_Conceição da Barra",2022,"ES","Conceição da Barra",1,3201605
"ES_Conceição da Barra",2022,"ES","Conceição da Barra",2,3201605
"ES_Conceição da Barra",2021,"ES","Conceição da Barra",3,3201605
"ES_Conceição da Barra",2022,"ES","Conceição da Barra",5,3201605
"ES_Conceição da Barra",2022,"ES","Conceição da Barra",1,3201605
"ES_Conceição da Barra",2021,"ES","Conceição da Barra",5,3201605
"ES_Conceição da Barra",2022,"ES","Conceição da Barra",1,3201605
"ES_Conceição da Barra",2021,"ES","Conceição da Barra",1,3201605
"ES_Conceição da Barra",2022,"ES","Conceição da Barra",1,3201605
"ES_Guarapari",2022,"ES","Guarapari",1,3202405
"ES_Guarapari",2022,"ES","Guarapari",1,3202405
"ES_Linhares",2021,"ES","Linhares",1,3203205
"ES_Nova Venécia",2021,"ES","Nova Venécia",1,3203908
"ES_Ponto Belo",2021,"ES","Ponto Belo",1,3204252
"ES_São Mateus",2022,"ES","São Mateus",1,3204906
"ES_São Mateus",2021,"ES","São Mateus",1,3204906
"ES_São Mateus",2021,"ES","São Mateus",1,3204906
"ES_Vitória",2022,"ES","Vitória",1,3205309
"GO_Água Fria de Goiás",2021,"GO","Água Fria de Goiás",1,5200175
"GO_Aruanã",2021,"GO","Aruanã",1,5202502
"GO_Aruanã",2022,"GO","Aruanã",1,5202502
"GO_Baliza",2021,"GO","Baliza",1,5203104
"GO_Baliza",2022,"GO","Baliza",6,5203104
"GO_Bela Vista de Goiás",2021,"GO","Bela Vista de Goiás",1,5203302
"GO_Bela Vista de Goiás",2021,"GO","Bela Vista de Goiás",1,5203302
"GO_Bela Vista de Goiás",2021,"GO","Bela Vista de Goiás",1,5203302
"GO_Caiapônia",2021,"GO","Caiapônia",1,5204409
"GO_Caiapônia",2022,"GO","Caiapônia",1,5204409
"GO_Caiapônia",2022,"GO","Caiapônia",1,5204409
"GO_Caiapônia",2021,"GO","Caiapônia",1,5204409
"GO_Catalão",2022,"GO","Catalão",1,5205109
"GO_Catalão",2022,"GO","Catalão",1,5205109
"GO_Catalão",2021,"GO","Catalão",1,5205109
"GO_Catalão",2022,"GO","Catalão",1,5205109
"GO_Catalão",2021,"GO","Catalão",1,5205109
"GO_Cavalcante",2022,"GO","Cavalcante",1,5205307
"GO_Cavalcante",2021,"GO","Cavalcante",1,5205307
"GO_Cavalcante",2021,"GO","Cavalcante",2,5205307
"GO_Cavalcante",2022,"GO","Cavalcante",1,5205307
"GO_Cavalcante",2022,"GO","Cavalcante",1,5205307
"GO_Cavalcante",2022,"GO","Cavalcante",2,5205307
"GO_Cavalcante",2022,"GO","Cavalcante",1,5205307
"GO_Cavalcante",2021,"GO","Cavalcante",1,5205307
"GO_Cavalcante",2021,"GO","Cavalcante",1,5205307
"GO_Cavalcante",2021,"GO","Cavalcante",2,5205307
"GO_Cidade Ocidental",2021,"GO","Cidade Ocidental",1,5205497
"GO_Crixás",2021,"GO","Crixás",1,5206404
"GO_Formosa",2022,"GO","Formosa",13,5208004
"GO_Formosa",2021,"GO","Formosa",4,5208004
"GO_Goiânia",2021,"GO","Goiânia",1,5208707
"GO_Iaciara",2021,"GO","Iaciara",1,5209903
"GO_Iaciara",2022,"GO","Iaciara",2,5209903
"GO_Iaciara",2022,"GO","Iaciara",3,5209903
"GO_Ipameri",2022,"GO","Ipameri",1,5210109
"GO_Ipameri",2021,"GO","Ipameri",1,5210109
"GO_Jaupaci",2022,"GO","Jaupaci",1,5212006
"GO_Jaupaci",2021,"GO","Jaupaci",1,5212006
"GO_Jussara",2022,"GO","Jussara",1,5212204
"GO_Mimoso de Goiás",2021,"GO","Mimoso de Goiás",1,5213053
"GO_Minaçu",2022,"GO","Minaçu",2,5213087
"GO_Minaçu",2021,"GO","Minaçu",1,5213087
"GO_Minaçu",2022,"GO","Minaçu",1,5213087
"GO_Minaçu",2022,"GO","Minaçu",1,5213087
"GO_Minaçu",2021,"GO","Minaçu",1,5213087
"GO_Montividiu",2021,"GO","Montividiu",1,5213756
"GO_Morro Agudo de Goiás",2022,"GO","Morro Agudo de Goiás",2,5213855
"GO_Morro Agudo de Goiás",2021,"GO","Morro Agudo de Goiás",4,5213855
"GO_Niquelândia",2022,"GO","Niquelândia",2,5214606
"GO_Nova Roma",2021,"GO","Nova Roma",1,5214903
"GO_Nova Roma",2022,"GO","Nova Roma",1,5214903
"GO_Piranhas",2021,"GO","Piranhas",3,5217203
"GO_Planaltina",2022,"GO","Planaltina",1,5217609
"GO_Planaltina",2021,"GO","Planaltina",1,5217609
"GO_Rubiataba",2022,"GO","Rubiataba",2,5218904
"GO_Santa Helena de Goiás",2022,"GO","Santa Helena de Goiás",2,5219308
"GO_Santa Helena de Goiás",2021,"GO","Santa Helena de Goiás",3,5219308
"GO_Santa Tereza de Goiás",2022,"GO","Santa Tereza de Goiás",1,5219605
"GO_São João d'Aliança",2022,"GO","São João d'Aliança",2,5220009
"GO_Silvânia",2022,"GO","Silvânia",1,5220603
"GO_Silvânia",2021,"GO","Silvânia",1,5220603
"GO_Silvânia",2021,"GO","Silvânia",1,5220603
"GO_Silvânia",2022,"GO","Silvânia",3,5220603
"GO_Teresina de Goiás",2021,"GO","Teresina de Goiás",1,5221080
"GO_Turvelândia",2021,"GO","Turvelândia",1,5221551
"MA_Açailândia",2021,"MA","Açailândia",1,2100055
"MA_Açailândia",2022,"MA","Açailândia",1,2100055
"MA_Alcântara",2021,"MA","Alcântara",1,2100204
"MA_Aldeias Altas",2021,"MA","Aldeias Altas",1,2100303
"MA_Alto Alegre do Maranhão",2021,"MA","Alto Alegre do Maranhão",1,2100436
"MA_Alto Alegre do Maranhão",2021,"MA","Alto Alegre do Maranhão",1,2100436
"MA_Alto Alegre do Maranhão",2021,"MA","Alto Alegre do Maranhão",1,2100436
"MA_Alto Alegre do Maranhão",2022,"MA","Alto Alegre do Maranhão",1,2100436
"MA_Alto Alegre do Maranhão",2022,"MA","Alto Alegre do Maranhão",7,2100436
"MA_Amarante do Maranhão",2021,"MA","Amarante do Maranhão",3,2100600
"MA_Amarante do Maranhão",2022,"MA","Amarante do Maranhão",6,2100600
"MA_Anajatuba",2021,"MA","Anajatuba",1,2100709
"MA_Araguanã",2022,"MA","Araguanã",4,2100873
"MA_Araguanã",2021,"MA","Araguanã",2,2100873
"MA_Araioses",2021,"MA","Araioses",1,2100907
"MA_Arame",2022,"MA","Arame",2,2100956
"MA_Arari",2021,"MA","Arari",1,2101004
"MA_Arari",2022,"MA","Arari",2,2101004
"MA_Arari",2022,"MA","Arari",1,2101004
"MA_Arari",2021,"MA","Arari",1,2101004
