"CD_MUN","year","deforestation","freq","terra","trabalhoescravo","embargoes","perc_area","consolidated","consolidated_sa"
4301107,"2022",0.0000281175312807536,0,0,0,0,0,0.00000562350625615071,0.00000562350625615071
4301206,"2021",0.0000843525938422607,0,0,0,0,0,0.0000210881484605652,0.0000210881484605652
4301206,"2022",0.000337410375369043,0,0,0,0,0.00596590409107728,0.0000674820750738085,0.0000674820750738085
4301305,"2021",0.0000562350625615071,0,0,0,0,0,0.0000140587656403768,0.0000140587656403768
4301305,"2022",0.000618585688176578,0,0,0,0,0.0345055445237131,0.000123717137635316,0.000123717137635316
4301404,"2021",0.000267116547167159,0,0,0,0,0,0.0000667791367917897,0.0000667791367917897
4301404,"2022",0.000112470125123014,0,0,0,0,0,0.0000224940250246028,0.0000224940250246028
4301503,"2021",0,0,0,0,0,0,0,0
4301503,"2022",0,0,0,0,0,0,0,0
4301552,"2021",0,0,0,0,0,0,0,0
4301552,"2022",0.0000702938282018839,0,0,0,0,0,0.0000140587656403768,0.0000140587656403768
4301602,"2021",0.00275551806551385,0,0,0,0,0,0.000688879516378462,0.000688879516378462
4301602,"2022",0.000899761000984114,0,0,0,0.0056980056980057,0.00252487731089302,0.00131955333979796,0.00131955333979796
4301636,"2021",0,0,0,0,0,0,0,0
4301636,"2022",0,0,0,0,0,0,0,0
4301651,"2021",0,0,0,0,0,0,0,0
4301651,"2022",0.0000562350625615071,0,0,0,0,0,0.0000112470125123014,0.0000112470125123014
4301701,"2021",0.0000281175312807536,0,0,0,0,0,0.00000702938282018839,0.00000702938282018839
4301701,"2022",0.0000562350625615071,0,0,0,0,0,0.0000112470125123014,0.0000112470125123014
4301750,"2021",0.000140587656403768,0,0,0,0,0,0.0000351469141009419,0.0000351469141009419
4301750,"2022",0.0000281175312807536,0,0,0,0,0,0.00000562350625615071,0.00000562350625615071
4301800,"2021",0,0,0,0,0,0,0,0
4301800,"2022",0.0000281175312807536,0,0,0,0,0.0286434429984351,0.00000562350625615071,0.00000562350625615071
4301859,"2021",0,0,0,0,0,0,0,0
4301859,"2022",0.0000281175312807536,0,0,0,0,0.0062413328994813,0.00000562350625615071,0.00000562350625615071
4301875,"2021",0,0,0,0,0,0,0,0
4301875,"2022",0,0,0,0,0,0.0158894072609236,0,0
4301909,"2021",0,0,0.0232558139534884,0,0,0,0.00581395348837209,0.00581395348837209
4301909,"2022",0,0,0,0,0,0.0321550118837531,0,0
4301925,"2021",0.0000281175312807536,0,0,0,0,0,0.00000702938282018839,0.00000702938282018839
4301925,"2022",0.000126528890763391,0,0,0,0,0,0.0000253057781526782,0.0000253057781526782
4301958,"2021",0,0,0,0,0,0,0,0
4301958,"2022",0,0,0,0,0,0,0,0
4302006,"2021",0.000520174328693941,0,0,0,0,0,0.000130043582173485,0.000130043582173485
4302006,"2022",0.000759173344580346,0,0,0,0,0,0.000151834668916069,0.000151834668916069
4302055,"2021",0.0000281175312807536,0,0,0,0,0,0.00000702938282018839,0.00000702938282018839
4302055,"2022",0.0000140587656403768,0,0,0,0,0.553680336864875,0.00000281175312807536,0.00000281175312807536
4302105,"2021",0.000126528890763391,0,0,0,0,0,0.0000316322226908477,0.0000316322226908477
4302105,"2022",0.000182763953324898,0,0,0,0,0,0.0000365527906649796,0.0000365527906649796
4302154,"2021",0,0,0,0,0,0,0,0
4302154,"2022",0.0000140587656403768,0,0,0,0,0,0.00000281175312807536,0.00000281175312807536
4302204,"2021",0,0,0,0,0,0,0,0
4302204,"2022",0,0,0,0,0,0,0,0
4302220,"2021",0,0,0,0,0,0,0,0
4302220,"2022",0.0000281175312807536,0,0,0,0,0.000223578722383224,0.00000562350625615071,0.00000562350625615071
4302238,"2021",0,0,0,0,0,0,0,0
4302238,"2022",0,0,0,0,0,0.0268045717786308,0,0
4302253,"2021",0.0000421762969211303,0,0,0,0,0,0.0000105440742302826,0.0000105440742302826
4302253,"2022",0.0000140587656403768,0,0,0,0,0,0.00000281175312807536,0.00000281175312807536
4302303,"2021",0.000506115563053564,0,0,0,0,0,0.000126528890763391,0.000126528890763391
4302303,"2022",0.0000421762969211303,0,0,0.0481927710843374,0.00284900284900285,0.000559196678589315,0.0102167900460523,0.0102167900460523
4302352,"2021",0.0000421762969211303,0,0,0,0,0,0.0000105440742302826,0.0000105440742302826
4302352,"2022",0.0000281175312807536,0,0,0,0,0,0.00000562350625615071,0.00000562350625615071
4302378,"2021",0,0,0,0,0,0,0,0
4302378,"2022",0,0,0,0,0,0,0,0
4302402,"2021",0,0,0,0,0,0,0,0
4302402,"2022",0.0000281175312807536,0,0,0,0,0,0.00000562350625615071,0.00000562350625615071
4302451,"2021",0.000126528890763391,0,0,0,0,0,0.0000316322226908477,0.0000316322226908477
4302451,"2022",0.000281175312807536,0,0,0,0,0,0.0000562350625615071,0.0000562350625615071
4302501,"2021",0.0000421762969211303,0,0,0,0,0,0.0000105440742302826,0.0000105440742302826
4302501,"2022",0.0000140587656403768,0,0,0,0,0.0193079380449347,0.00000281175312807536,0.00000281175312807536
4302584,"2021",0,0,0,0,0,0,0,0
4302584,"2022",0,0,0,0,0,0,0,0
4302600,"2021",0,0,0,0,0,0,0,0
4302600,"2022",0.0000140587656403768,0,0,0,0,0,0.00000281175312807536,0.00000281175312807536
4302659,"2021",0,0,0,0,0,0,0,0
4302659,"2022",0,0,0,0,0,0,0,0
4302709,"2021",0,0,0,0,0,0,0,0
4302709,"2022",0.000126528890763391,0,0,0,0,0,0.0000253057781526782,0.0000253057781526782
4302808,"2021",0.000857584704062983,0,0,0,0,0,0.000214396176015746,0.000214396176015746
4302808,"2022",0.000182763953324898,0,0,0,0,0.000987394347511732,0.0000365527906649796,0.0000365527906649796
4302907,"2021",0,0,0,0,0,0,0,0
4302907,"2022",0.000154646422044145,0,0,0,0,0.000291462086478497,0.0000309292844088289,0.0000309292844088289
4303004,"2021",0.0000140587656403768,0,0,0,0,0,0.00000351469141009419,0.00000351469141009419
4303004,"2022",0.000590468156895825,0,0,0,0,0.00164649998803806,0.000118093631379165,0.000118093631379165
4303103,"2021",0.000126528890763391,0,0.0232558139534884,0,0,0,0.00584558571106294,0.00584558571106294
4303103,"2022",0.0000140587656403768,0,0.0232558139534884,0,0,0,0.00465397454382575,0.00465397454382575
4303202,"2021",0.0000843525938422607,0,0,0,0,0,0.0000210881484605652,0.0000210881484605652
4303202,"2022",0.000126528890763391,0,0,0,0,0.247741069109338,0.0000253057781526782,0.0000253057781526782
4303301,"2021",0,0,0,0,0,0,0,0
4303301,"2022",0.0000140587656403768,0,0,0,0,0.0136223580050436,0.00000281175312807536,0.00000281175312807536
4303400,"2021",0.000154646422044145,0,0,0,0,0,0.0000386616055110361,0.0000386616055110361
4303400,"2022",0.000253057781526782,0,0,0,0,0,0.0000506115563053564,0.0000506115563053564
4303509,"2021",0.000126528890763391,0,0.0232558139534884,0,0,0,0.00584558571106294,0.00584558571106294
4303509,"2022",0.000154646422044145,0,0,0,0,0.0489435243093143,0.0000309292844088289,0.0000309292844088289
4303558,"2021",0.0000281175312807536,0,0,0,0,0,0.00000702938282018839,0.00000702938282018839
4303558,"2022",0.0000702938282018839,0,0,0,0,0,0.0000140587656403768,0.0000140587656403768
4303608,"2021",0,0,0,0,0,0,0,0
4303608,"2022",0,0,0,0,0,0.149216015656454,0,0
4303673,"2021",0.000168705187684521,0,0,0.036144578313253,0,0,0.00907832087523438,0.00907832087523438
4303673,"2022",0.000337410375369043,0,0,0,0,0,0.0000674820750738085,0.0000674820750738085
4303707,"2021",0,0,0,0,0,0,0,0
4303707,"2022",0.0000421762969211303,0,0,0,0,0,0.00000843525938422607,0.00000843525938422607
4303806,"2021",0,0,0,0,0,0,0,0
4303806,"2022",0.0000421762969211303,0,0,0,0,0,0.00000843525938422607,0.00000843525938422607
4303905,"2021",0,0,0,0,0,0,0,0
4303905,"2022",0.0000140587656403768,0,0,0.00200803212851406,0,0,0.000404418178830887,0.000404418178830887
4304002,"2021",0,0,0,0,0,0,0,0
4304002,"2022",0,0,0,0,0,0,0,0
4304101,"2021",0,0,0,0,0,0,0,0
4304101,"2022",0.0000281175312807536,0,0,0,0,0,0.00000562350625615071,0.00000562350625615071
4304200,"2021",0.000520174328693941,0,0,0,0,0,0.000130043582173485,0.000130043582173485
4304200,"2022",0.000126528890763391,0,0,0,0,0,0.0000253057781526782,0.0000253057781526782
4304309,"2021",0,0,0,0,0,0,0,0
4304309,"2022",0,0,0,0,0,0,0,0
4304358,"2021",0,0,0,0,0,0,0,0
4304358,"2022",0,0,0,0,0,0.183167706232702,0,0
4304408,"2021",0,0,0.0465116279069767,0,0,0,0.0116279069767442,0.0116279069767442
4304408,"2022",0,0,0.0697674418604651,0,0,0.0234666342168902,0.013953488372093,0.013953488372093
4304507,"2021",0.00116687754815127,0,0,0,0,0,0.000291719387037818,0.000291719387037818
4304507,"2022",0.0029663995501195,0,0.0232558139534884,0,0,0.0171894675018802,0.00524444270072157,0.00524444270072157
4304606,"2021",0.000126528890763391,0,0,0,0,0,0.0000316322226908477,0.0000316322226908477
4304606,"2022",0.000210881484605652,0,0,0,0,0.0685951832925048,0.0000421762969211303,0.0000421762969211303
4304614,"2021",0,0,0,0,0,0,0,0
4304614,"2022",0,0,0,0,0,0,0,0
4304622,"2021",0,0,0,0,0,0,0,0
4304622,"2022",0.0000140587656403768,0,0,0,0.00854700854700855,0,0.00171221346252979,0.00171221346252979
4304630,"2021",0,0,0,0,0,0,0,0
4304630,"2022",0,0,0,0,0,0,0,0
4304655,"2021",0,0,0,0,0,0,0,0
4304655,"2022",0.0000421762969211303,0,0,0,0,0.020569480576216,0.00000843525938422607,0.00000843525938422607
4304663,"2021",0,0.0833333333333333,0,0,0,0,0.0208333333333333,0.0208333333333333
4304663,"2022",0.0000421762969211303,0,0,0,0,0.0121970862946232,0.00000843525938422607,0.00000843525938422607
4304671,"2021",0,0,0,0,0,0,0,0
4304671,"2022",0,0,0,0,0,0.00424192916630581,0,0
4304689,"2021",0,0,0,0,0,0,0,0
4304689,"2022",0,0,0,0,0,0.0364910596268575,0,0
4304697,"2021",0,0,0,0,0,0,0,0
4304697,"2022",0,0,0,0,0,0,0,0
4304705,"2021",0,0,0,0,0,0,0,0
4304705,"2022",0,0,0,0,0,0,0,0
4304713,"2021",0.000112470125123014,0,0,0,0,0,0.0000281175312807536,0.0000281175312807536
4304713,"2022",0.0000984113594826374,0,0,0,0,0.0400808142267259,0.0000196822718965275,0.0000196822718965275
4304804,"2021",0.0000421762969211303,0,0,0,0,0,0.0000105440742302826,0.0000105440742302826
4304804,"2022",0.0000281175312807536,0,0,0,0,0,0.00000562350625615071,0.00000562350625615071
4304853,"2021",0,0,0,0,0,0,0,0
4304853,"2022",0.0000421762969211303,0,0,0,0,0,0.00000843525938422607,0.00000843525938422607
4304903,"2021",0.000154646422044145,0,0,0,0,0,0.0000386616055110361,0.0000386616055110361
4304903,"2022",0.0000984113594826374,0,0,0,0,0,0.0000196822718965275,0.0000196822718965275
4304952,"2021",0,0,0,0,0,0,0,0
4304952,"2022",0.0000140587656403768,0,0,0,0,0,0.00000281175312807536,0.00000281175312807536
4305009,"2021",0,0,0,0,0,0,0,0
4305009,"2022",0.0000140587656403768,0,0,0,0,0,0.00000281175312807536,0.00000281175312807536
4305108,"2021",0.000351469141009419,0,0,0,0,0,0.0000878672852523548,0.0000878672852523548
4305108,"2022",0.000238999015886405,0,0,0,0,0,0.000047799803177281,0.000047799803177281
4305116,"2021",0,0,0,0,0,0,0,0
4305116,"2022",0.000196822718965275,0,0,0,0,0,0.000039364543793055,0.000039364543793055
4305124,"2021",0,0,0,0,0,0,0,0
4305124,"2022",0.0000843525938422607,0,0,0,0,0.0069748193545486,0.0000168705187684521,0.0000168705187684521
4305132,"2021",0,0,0,0,0,0,0,0
4305132,"2022",0,0,0,0,0.0113960113960114,0,0.00227920227920228,0.00227920227920228
4305157,"2021",0,0,0,0,0,0,0,0
4305157,"2022",0.0000421762969211303,0,0,0,0,0,0.00000843525938422607,0.00000843525938422607
4305173,"2021",0.0000421762969211303,0,0,0,0,0,0.0000105440742302826,0.0000105440742302826
4305173,"2022",0.0000984113594826374,0,0,0,0,0,0.0000196822718965275,0.0000196822718965275
4305207,"2021",0,0,0,0,0,0,0,0
4305207,"2022",0,0,0,0,0,0,0,0
4305306,"2021",0,0,0,0,0,0,0,0
4305306,"2022",0.000112470125123014,0,0,0,0,0,0.0000224940250246028,0.0000224940250246028
4305355,"2021",0,0,0,0,0,0,0,0
4305355,"2022",0.0000702938282018839,0,0,0,0,0.045310469211142,0.0000140587656403768,0.0000140587656403768
4305371,"2021",0,0,0,0,0,0,0,0
4305371,"2022",0.0000281175312807536,0,0.0232558139534884,0,0,0.228576558586378,0.00465678629695382,0.00465678629695382
4305405,"2021",0,0,0,0,0,0,0,0
4305405,"2022",0.0000562350625615071,0,0,0,0,0.000318566149756742,0.0000112470125123014,0.0000112470125123014
4305439,"2021",0,0,0,0,0,0,0,0
4305439,"2022",0,0,0,0,0,0,0,0
4305447,"2021",0,0,0,0,0,0,0,0
4305447,"2022",0.0000140587656403768,0,0,0,0,0,0.00000281175312807536,0.00000281175312807536
4305454,"2021",0,0,0,0,0,0,0,0
4305454,"2022",0,0,0,0,0,0,0,0
4305504,"2021",0.000295234078447912,0,0,0,0,0,0.0000738085196119781,0.0000738085196119781
4305504,"2022",0.0000421762969211303,0,0,0,0,0,0.00000843525938422607,0.00000843525938422607
4305587,"2021",0.0000562350625615071,0,0,0,0,0,0.0000140587656403768,0.0000140587656403768
4305587,"2022",0.0000421762969211303,0,0,0,0,0,0.00000843525938422607,0.00000843525938422607
4305603,"2021",0,0,0,0,0,0,0,0
4305603,"2022",0.0000421762969211303,0,0,0,0,0,0.00000843525938422607,0.00000843525938422607
4305702,"2021",0,0,0,0,0,0,0,0
4305702,"2022",0,0,0,0,0,0,0,0
4305801,"2021",0,0,0,0,0,0,0,0
4305801,"2022",0.0000562350625615071,0,0,0,0,0.105257081515081,0.0000112470125123014,0.0000112470125123014
4305835,"2021",0,0,0,0,0,0,0,0
4305835,"2022",0.000154646422044145,0,0,0,0,0,0.0000309292844088289,0.0000309292844088289
4305850,"2021",0,0,0,0,0,0,0,0
4305850,"2022",0,0,0,0,0,0.0203184613362554,0,0
4305871,"2021",0,0,0,0,0,0,0,0
4305871,"2022",0,0,0,0,0,0,0,0
4305900,"2021",0,0,0,0,0,0,0,0
4305900,"2022",0,0,0,0,0,0,0,0
4305934,"2021",0.0000281175312807536,0,0,0,0,0,0.00000702938282018839,0.00000702938282018839
4305934,"2022",0.0000984113594826374,0,0,0,0,0,0.0000196822718965275,0.0000196822718965275
4305959,"2021",0.000154646422044145,0,0,0,0,0,0.0000386616055110361,0.0000386616055110361
4305959,"2022",0.0000421762969211303,0,0,0,0,0,0.00000843525938422607,0.00000843525938422607
4305975,"2021",0,0,0,0,0,0,0,0
4305975,"2022",0,0,0,0,0,0.00150240702703032,0,0
4306007,"2021",0.0000421762969211303,0,0,0,0,0,0.0000105440742302826,0.0000105440742302826
4306007,"2022",0.000154646422044145,0,0,0,0,0,0.0000309292844088289,0.0000309292844088289
4306056,"2021",0,0,0,0,0,0,0,0
4306056,"2022",0.000112470125123014,0,0,0,0,0.0000146907919530413,0.0000224940250246028,0.0000224940250246028
4306072,"2021",0.0000281175312807536,0,0,0,0,0,0.00000702938282018839,0.00000702938282018839
4306072,"2022",0.0000281175312807536,0,0,0,0,0,0.00000562350625615071,0.00000562350625615071
4306106,"2021",0,0,0,0,0,0,0,0
4306106,"2022",0.0000140587656403768,0,0,0,0,0.00960052144307275,0.00000281175312807536,0.00000281175312807536
4306130,"2021",0,0,0,0,0,0,0,0
4306130,"2022",0.0000140587656403768,0,0,0,0,0,0.00000281175312807536,0.00000281175312807536
4306205,"2021",0.0000421762969211303,0,0,0,0,0,0.0000105440742302826,0.0000105440742302826
4306205,"2022",0.000140587656403768,0,0,0,0.0484330484330484,0,0.00971472721789044,0.00971472721789044
4306304,"2021",0.000182763953324898,0,0,0,0,0,0.0000456909883312245,0.0000456909883312245
4306304,"2022",0.0000843525938422607,0,0,0,0,0.0000276550115949122,0.0000168705187684521,0.0000168705187684521
4306320,"2021",0,0,0,0,0,0,0,0
4306320,"2022",0.0000702938282018839,0,0,0,0,0.467909408707658,0.0000140587656403768,0.0000140587656403768
4306353,"2021",0,0,0,0,0,0,0,0
4306353,"2022",0,0,0,0,0,0.000138172538133032,0,0
4306379,"2021",0.0000702938282018839,0,0,0,0,0,0.000017573457050471,0.000017573457050471
4306379,"2022",0,0,0,0,0,0,0,0
4306403,"2021",0,0,0,0,0,0,0,0
4306403,"2022",0,0,0,0,0,0,0,0
4306429,"2021",0,0,0,0,0,0,0,0
4306429,"2022",0.000154646422044145,0,0,0,0,0,0.0000309292844088289,0.0000309292844088289
4306452,"2021",0.000140587656403768,0,0,0,0,0,0.0000351469141009419,0.0000351469141009419
4306452,"2022",0.0000562350625615071,0,0,0,0,0,0.0000112470125123014,0.0000112470125123014
4306502,"2021",0.00174328693940672,0,0,0,0,0,0.00043582173485168,0.00043582173485168
4306502,"2022",0.00264304794039083,0,0,0,0,0,0.000528609588078167,0.000528609588078167
4306551,"2021",0,0,0,0,0,0,0,0
4306551,"2022",0,0,0,0,0,0.00152230552411744,0,0
4306601,"2021",0,0,0,0,0,0,0,0
4306601,"2022",0.0000421762969211303,0,0,0,0,0,0.00000843525938422607,0.00000843525938422607
4306700,"2021",0,0,0,0,0,0,0,0
4306700,"2022",0.0000281175312807536,0,0,0,0.00284900284900285,0,0.000575424076056721,0.000575424076056721
4306734,"2021",0,0,0,0,0,0,0,0
4306734,"2022",0,0,0,0,0,0,0,0
4306759,"2021",0.000238999015886405,0,0,0,0,0,0.0000597497539716013,0.0000597497539716013
4306759,"2022",0.0000702938282018839,0,0,0,0,0,0.0000140587656403768,0.0000140587656403768
4306767,"2021",0,0,0,0,0,0,0,0
4306767,"2022",0,0,0,0,0,0.126193026373847,0,0
4306809,"2021",0.000154646422044145,0,0,0,0,0,0.0000386616055110361,0.0000386616055110361
4306809,"2022",0.0000562350625615071,0,0,0,0,0,0.0000112470125123014,0.0000112470125123014
4306908,"2021",0.00307886967524251,0,0,0,0,0,0.000769717418810628,0.000769717418810628
4306908,"2022",0.00639673836637143,0,0,0,0,0.0291956725587656,0.00127934767327429,0.00127934767327429
4306924,"2021",0,0,0,0,0,0,0,0
4306924,"2022",0,0,0,0,0,0.512307368704118,0,0
4306932,"2021",0,0,0,0,0,0,0,0
4306932,"2022",0.0000281175312807536,0,0,0,0,0,0.00000562350625615071,0.00000562350625615071
4306957,"2021",0,0,0,0,0,0,0,0
4306957,"2022",0.0000281175312807536,0,0,0,0,0.00149348575332885,0.00000562350625615071,0.00000562350625615071
4306973,"2021",0,0,0,0,0,0,0,0
4306973,"2022",0,0,0,0,0,0.081837011154094,0,0
4307005,"2021",0.000140587656403768,0,0,0,0,0,0.0000351469141009419,0.0000351469141009419
4307005,"2022",0.000323351609728666,0,0,0,0,0.001234970166005,0.0000646703219457332,0.0000646703219457332
4307054,"2021",0,0,0,0,0,0,0,0
4307054,"2022",0,0,0,0,0,0,0,0
4307104,"2021",0.00465345142696471,0,0,0,0,0,0.00116336285674118,0.00116336285674118
4307104,"2022",0.00337410375369043,0,0,0,0.00854700854700855,0.0703147593815388,0.00238422246013979,0.00238422246013979
4307203,"2021",0.0000702938282018839,0,0,0,0,0,0.000017573457050471,0.000017573457050471
4307203,"2022",0.000295234078447912,0,0,0,0,0.00271271168742573,0.0000590468156895825,0.0000590468156895825
4307302,"2021",0,0,0,0,0,0,0,0
4307302,"2022",0.0000843525938422607,0,0,0,0,0.203993967675575,0.0000168705187684521,0.0000168705187684521
4307401,"2021",0.0000281175312807536,0,0,0,0,0,0.00000702938282018839,0.00000702938282018839
4307401,"2022",0.000140587656403768,0,0,0,0.0056980056980057,0.0253175104982033,0.00116771867088189,0.00116771867088189
4307450,"2021",0.0000702938282018839,0,0,0,0,0,0.000017573457050471,0.000017573457050471
4307450,"2022",0.0000843525938422607,0,0,0,0,0.000950493157515715,0.0000168705187684521,0.0000168705187684521
4307500,"2021",0.0000421762969211303,0,0,0,0,0,0.0000105440742302826,0.0000105440742302826
4307500,"2022",0.0000562350625615071,0,0,0,0,0,0.0000112470125123014,0.0000112470125123014
4307559,"2021",0,0,0,0,0,0,0,0
4307559,"2022",0,0,0,0,0,0.00126055110216151,0,0
4307609,"2021",0,0,0,0,0,0,0,0
4307609,"2022",0,0,0,0,0,0,0,0
4307708,"2021",0,0,0,0,0,0,0,0
4307708,"2022",0,0,0,0,0,0.000201698067956013,0,0
4307807,"2021",0.0000843525938422607,0,0,0,0,0,0.0000210881484605652,0.0000210881484605652
4307807,"2022",0.0000843525938422607,0,0,0,0,0,0.0000168705187684521,0.0000168705187684521
4307815,"2021",0.0000281175312807536,0,0,0,0,0,0.00000702938282018839,0.00000702938282018839
4307815,"2022",0.0000281175312807536,0,0,0,0,0,0.00000562350625615071,0.00000562350625615071
4307831,"2021",0,0,0,0,0,0,0,0
4307831,"2022",0.0000562350625615071,0,0,0,0,0.00000691079953364899,0.0000112470125123014,0.0000112470125123014
4307864,"2021",0.0000702938282018839,0,0,0,0,0,0.000017573457050471,0.000017573457050471
4307864,"2022",0.000140587656403768,0,0,0,0,0,0.0000281175312807536,0.0000281175312807536
4307906,"2021",0.0000984113594826374,0,0,0,0,0,0.0000246028398706594,0.0000246028398706594
4307906,"2022",0.000140587656403768,0,0,0,0,0,0.0000281175312807536,0.0000281175312807536
4308003,"2021",0,0,0,0,0,0,0,0
4308003,"2022",0.0000421762969211303,0,0,0,0,0.00385567893600493,0.00000843525938422607,0.00000843525938422607
4308052,"2021",0,0,0,0,0,0,0,0
4308052,"2022",0,0,0.0232558139534884,0,0,0.193047920664773,0.00465116279069767,0.00465116279069767
4308078,"2021",0,0,0,0,0,0,0,0
4308078,"2022",0,0,0,0,0,0,0,0
4308102,"2021",0.0000984113594826374,0,0,0,0,0,0.0000246028398706594,0.0000246028398706594
4308102,"2022",0.0000421762969211303,0,0,0,0,0,0.00000843525938422607,0.00000843525938422607
4308201,"2021",0.0000702938282018839,0,0,0,0,0,0.000017573457050471,0.000017573457050471
4308201,"2022",0.0000843525938422607,0,0,0,0,0,0.0000168705187684521,0.0000168705187684521
4308250,"2021",0.0000702938282018839,0,0,0,0,0,0.000017573457050471,0.000017573457050471
4308250,"2022",0.000154646422044145,0,0,0,0,0,0.0000309292844088289,0.0000309292844088289
4308300,"2021",0.000182763953324898,0,0,0.00602409638554217,0,0,0.00155171508471677,0.00155171508471677
4308300,"2022",0.000154646422044145,0,0,0,0,0,0.0000309292844088289,0.0000309292844088289
4308409,"2021",0,0,0,0,0,0,0,0
4308409,"2022",0,0,0,0,0,0,0,0
4308433,"2021",0,0,0,0,0,0,0,0
4308433,"2022",0.0000140587656403768,0,0,0,0,0,0.00000281175312807536,0.00000281175312807536
4308458,"2021",0,0,0,0,0,0,0,0
4308458,"2022",0,0,0,0,0,0,0,0
4308508,"2021",0,0,0,0,0,0,0,0
4308508,"2022",0.000140587656403768,0,0,0,0,0,0.0000281175312807536,0.0000281175312807536
4308607,"2021",0.0000843525938422607,0,0,0,0,0,0.0000210881484605652,0.0000210881484605652
4308607,"2022",0.000210881484605652,0,0,0,0,0,0.0000421762969211303,0.0000421762969211303
4308656,"2021",0,0,0,0,0,0,0,0
4308656,"2022",0.0000562350625615071,0,0,0,0,0,0.0000112470125123014,0.0000112470125123014
4308706,"2021",0,0,0,0,0,0,0,0
4308706,"2022",0,0,0,0,0,0,0,0
4308805,"2021",0,0,0,0,0,0,0,0
4308805,"2022",0.0000281175312807536,0,0,0,0,0,0.00000562350625615071,0.00000562350625615071
4308854,"2021",0,0,0,0,0,0,0,0
4308854,"2022",0,0,0,0,0,0,0,0
4308904,"2021",0,0,0,0,0,0,0,0
4308904,"2022",0.0000562350625615071,0,0,0,0,0.131303632763839,0.0000112470125123014,0.0000112470125123014
4309001,"2021",0,0,0,0,0,0,0,0
4309001,"2022",0.0000984113594826374,0,0,0,0,0.00571140648196133,0.0000196822718965275,0.0000196822718965275
4309050,"2021",0,0,0,0,0,0,0,0
4309050,"2022",0,0,0,0,0,0,0,0
4309100,"2021",0.0000421762969211303,0,0,0,0,0,0.0000105440742302826,0.0000105440742302826
4309100,"2022",0.0000140587656403768,0,0,0,0,0.000435397337493534,0.00000281175312807536,0.00000281175312807536
4309126,"2021",0,0,0,0,0,0,0,0
4309126,"2022",0.0000281175312807536,0,0,0,0,0.305261469810304,0.00000562350625615071,0.00000562350625615071
4309159,"2021",0.000337410375369043,0,0,0,0,0,0.0000843525938422607,0.0000843525938422607
4309159,"2022",0.000337410375369043,0,0,0,0,0,0.0000674820750738085,0.0000674820750738085
4309209,"2021",0.000281175312807536,0,0,0,0,0,0.0000702938282018839,0.0000702938282018839
4309209,"2022",0.0000562350625615071,0,0,0,0,0.00293885765819808,0.0000112470125123014,0.0000112470125123014
4309258,"2021",0,0,0,0,0,0,0,0
4309258,"2022",0.0000421762969211303,0,0,0,0,0,0.00000843525938422607,0.00000843525938422607
4309308,"2021",0,0,0,0,0,0,0,0
4309308,"2022",0,0,0,0,0,0,0,0
4309407,"2021",0.000126528890763391,0,0,0,0,0,0.0000316322226908477,0.0000316322226908477
4309407,"2022",0.000309292844088289,0,0,0,0,0,0.0000618585688176578,0.0000618585688176578
4309506,"2021",0,0,0,0,0,0,0,0
4309506,"2022",0.0000281175312807536,0,0,0,0,0,0.00000562350625615071,0.00000562350625615071
4309555,"2021",0,0,0,0,0,0,0,0
4309555,"2022",0.0000281175312807536,0,0,0,0,0,0.00000562350625615071,0.00000562350625615071
4309571,"2021",0.000182763953324898,0,0,0,0,0,0.0000456909883312245,0.0000456909883312245
4309571,"2022",0.000112470125123014,0,0,0,0,0,0.0000224940250246028,0.0000224940250246028
4309605,"2021",0,0,0,0,0,0,0,0
4309605,"2022",0,0,0,0,0,0,0,0
4309654,"2021",0,0,0,0,0,0,0,0
4309654,"2022",0,0,0,0,0,0.26468139247784,0,0
4309704,"2021",0,0,0,0,0,0,0,0
4309704,"2022",0.0000281175312807536,0,0,0,0.735042735042735,0,0.147014170514803,0.147014170514803
4309753,"2021",0.0000281175312807536,0,0,0,0,0,0.00000702938282018839,0.00000702938282018839
4309753,"2022",0.000210881484605652,0,0,0,0.00284900284900285,0.0597307559456667,0.0006119768667217,0.0006119768667217
4309803,"2021",0.0000984113594826374,0,0,0,0,0,0.0000246028398706594,0.0000246028398706594
4309803,"2022",0.0000281175312807536,0,0,0,0,0.00944645068534813,0.00000562350625615071,0.00000562350625615071
4309902,"2021",0,0,0,0,0,0,0,0
4309902,"2022",0.0000140587656403768,0,0,0,0,0.0187675173040084,0.00000281175312807536,0.00000281175312807536
4309951,"2021",0.0000562350625615071,0,0,0,0,0,0.0000140587656403768,0.0000140587656403768
4309951,"2022",0.000210881484605652,0,0,0,0,0,0.0000421762969211303,0.0000421762969211303
4310009,"2021",0,0,0,0,0,0,0,0
4310009,"2022",0.0000140587656403768,0,0,0,0,0,0.00000281175312807536,0.00000281175312807536
4310108,"2021",0,0,0,0,0,0,0,0
4310108,"2022",0,0,0,0,0,0,0,0
4310207,"2021",0,0,0,0,0,0,0,0
4310207,"2022",0.0000281175312807536,0,0,0,0,0,0.00000562350625615071,0.00000562350625615071
4310306,"2021",0,0,0,0,0,0,0,0
4310306,"2022",0,0,0,0,0,0,0,0
4310330,"2021",0,0,0,0,0,0,0,0
4310330,"2022",0,0,0,0,0,0,0,0
4310363,"2021",0.0000281175312807536,0,0,0,0,0,0.00000702938282018839,0.00000702938282018839
