Estado,Município(s),Nome do Conflito,Data,Famílias,Categoria
Santa Catarina,Palhoça,Com. Ponta do Papagaio/Baixada doMassiambu,25/01/2021,,Pescador
Santa Catarina,Palhoça,T. I. Morro dos Cavalos/Itaty/GuaraniM'Bya/Nhandéva/Baixada doMassiambu,25/01/2021,75,Indígenas
Santa Catarina,Palhoça,Com. da Guarda do Embaú/Baixadado Massiambu,25/01/2021,,Pescador
Santa Catarina,Palhoça,Com. Passagem de Massiambu/Baixada do Massiambu,25/01/2021,,Pescador
Santa Catarina,Palhoça,TM.Ia. sMsiaasmsibaumbu/Baixada do,25/01/2021,,Indígenas
Santa Catarina,Palhoça,Com. Massiambu Pequeno/Baixadado Massiambu,25/01/2021,,Pescador
Santa Catarina,Palhoça,T.I. Cambirela/Guarani M'bya/Baixadado Massiambu/Barreira Sanitária,25/01/2021,,Indígenas
Santa Catarina,Palhoça,Com. Pinheira/Baixada do Massiambu,25/01/2021,,Pescador
Santa Catarina,Palhoça,T. I. Praia de Fora/Guarani/BaixadaMassiambu,25/01/2021,4,Indígenas
Santa Catarina,Palhoça,Com. Três Barras/Baixada doMassiambu,25/01/2021,,Pescador
Santa Catarina,São Cristovão do Sul,Assent. Filhos do Contestado,06/01/2021,23,Sem Terra
Sao Paulo,Araraquara,Assentamento Monte Alegre,27/07/2021,277,Assentado
Sao Paulo,Barra do Turvo,RCiobmei.r aQuilombola Cedro/Vale do,03/05/2021,23,Quilombola
Sao Paulo,Barra do Turvo,SCeocma./ VQauliel.  dRoi bReiibreãior aGrande/Terra,03/05/2021,77,Quilombola
Sao Paulo,Barra do Turvo,SCeocma./ VQauliel.  dRoi bReiibreãior aGrande/Terra,13/09/2021,77,Quilombola
Sao Paulo,Barra do Turvo,RCiobmei.r aQuilombola Cedro/Vale do,13/09/2021,23,Quilombola
Sao Paulo,Barra do Turvo,VCaolem udnoi dRaibdeei rQauilombola Reginaldo/,13/09/2021,94,Quilombola
Sao Paulo,Barra do Turvo,PCaormaí. soQ/uVilaolem dbool aR iPbeeidrraa Preta/,13/09/2021,80,Quilombola
Sao Paulo,Cananéia,Com. Quil. Retiro Ex-Colônia Velha/Vale,16/03/2021,,Quilombola
Sao Paulo,Cananéia,Com. Quilombola Rio das Mina/Valedo Ribeira,16/03/2021,,Quilombola
Sao Paulo,Cananéia,Com. Quilombola Porto Cubatão/Valedo Ribeira,16/03/2021,,Quilombola
Sao Paulo,Cananéia,Com. Quilombola da ReservaExtrativista do Mandira/Vale doRibeira,03/05/2021,25,Quilombola
Sao Paulo,Cananéia,Com. Quil. Retiro Ex-Colônia Velha/Valedo Ribeira,13/09/2021,10,Quilombola
Sao Paulo,Cananéia,Com. Quilombola da ReservaExtrativista do Mandira/Vale doRibeira,13/09/2021,16,Quilombola
Sao Paulo,Cubatão,Colônia de Pescadores,08/12/2021,150,Pescador
Sao Paulo,Eldorado,Com. Quilombola Sapatu/Vale doRibeira,03/05/2021,,Quilombola
Sao Paulo,Eldorado,Com. Quilombola Poça/Vale do Ribeira,03/05/2021,,Quilombola
Sao Paulo,Eldorado,Com. Quilombola Poça/Vale do Ribeira,13/09/2021,41,Quilombola
Sao Paulo,Eldorado,Quilombo de Pedro Cubas/Vale doRibeira,13/09/2021,40,Quilombola
Sao Paulo,Eldorado,VCaolem udnoi dRaibdeei rQauilombola São Pedro/,13/09/2021,39,Quilombola
Sao Paulo,Eldorado,ECsoqmu. erQduail/oVmalbe odlao  ARibboebirraal Margem,13/09/2021,38,Quilombola
Sao Paulo,Eldorado,CCiomma./ VQauliel odmo bRoilba ePireadro Cubas de,13/09/2021,22,Quilombola
Sao Paulo,Eldorado,RCiobmei.r aQuilombola Sapatu/Vale do,13/09/2021,82,Quilombola
Sao Paulo,Eldorado,Quilombo André Lopes/Ribeira doIguape/Vale do Ribeira,13/09/2021,76,Quilombola
Sao Paulo,Eldorado,Comunidade Quilombola Engenho/Valedo Ribeira,13/09/2021,15,Quilombola
Sao Paulo,Eldorado,ICvoampourniudnadduev aQ/Vuialloe mdboo lRaibeira,13/09/2021,98,Quilombola
Sao Paulo,Franco da Rocha,FTaozm. áSs ãBo aRldouqíuneo//TCeorrmau nSae md aM Taelrersa/D.,25/07/2021,180,Sem Terra
Sao Paulo,Gália,Faz. Paraíso/Vitória/Santa Fé/Assent.Luiz Beltrame,08/12/2021,18,Assentado
Sao Paulo,Gália,Faz. Paraíso/Vitória/Santa Fé/Assent.Luiz Beltrame,14/12/2021,77,Assentado
Sao Paulo,Gália,Faz. Paraíso/Vitória/Santa Fé/Assent.Luiz Beltrame,22/12/2021,77,Assentado
Sao Paulo,Guarulhos,Aldeia Multiétnica Filhos Dessa Terra,03/03/2021,25,Indígenas
Sao Paulo,Guarulhos,Aldeia Multiétnica Filhos Dessa Terra,04/04/2021,25,Indígenas
Sao Paulo,Iguape,14 Com. Caiçara na Est. Eco. Juréia,11/03/2021,6,Caiçara
Sao Paulo,Iguape,Comunidade Quilombola Aldeia/Valedo Ribeira,13/09/2021,17,Quilombola
Sao Paulo,Iguape,Quilombo São Miguel Arcanjo doMorro Seco/Vale do Ribeira,13/09/2021,47,Quilombola
Sao Paulo,Ilhabela,CCaosmt.e lChaainçoasra da Baía dos,15/07/2021,,Caiçara
Sao Paulo,Iporanga,Com. Quil. Bombas/Vale do Ribeira,05/03/2021,16,Quilombola
Sao Paulo,Iporanga,Com. Quil. Galvão/Vale do Ribeira,03/05/2021,34,Quilombola
Sao Paulo,Iporanga,Com. Quilombola de Praia Grande/Vale do Ribeira,03/05/2021,17,Quilombola
Sao Paulo,Iporanga,Quilombo Nhunguara/Vale do Ribeira,03/05/2021,,Quilombola
Sao Paulo,Iporanga,Com. Cabocla do Ribeirão dosCamargo/Pq. Est. Turístico do AltoRibeira,03/05/2021,29,Quilombola
Sao Paulo,Iporanga,Com. Quilombola de Porto Velho/Valedo Ribeira,03/05/2021,21,Quilombola
Sao Paulo,Iporanga,Com. Quilombola de Porto Velho/Valedo Ribeira,13/09/2021,19,Quilombola
Sao Paulo,Iporanga,Com. Quil. Bombas/Vale do Ribeira,13/09/2021,16,Quilombola
Sao Paulo,Iporanga,Comunidade Quilombola Pilões/Valedo Ribeira,13/09/2021,63,Quilombola
Sao Paulo,Iporanga,Com. Quilombola de Praia Grande/Vale do Ribeira,13/09/2021,34,Quilombola
Sao Paulo,Iporanga,Cdoo mRiubnieidraade Quilombola Ostras/Vale,13/09/2021,17,Quilombola
Sao Paulo,Iporanga,Quilombo Nhunguara/Vale do Ribeira,13/09/2021,9,Quilombola
Sao Paulo,Iporanga,Com. Quil. Galvão/Vale do Ribeira,13/09/2021,34,Quilombola
Sao Paulo,Iporanga,Comunidade Quilombola Piririca/Valedo Ribeira,13/09/2021,14,Quilombola
Sao Paulo,Iporanga,Quilombo Maria Rosa e Vizinhos/Valedo Ribeira,13/09/2021,25,Quilombola
Sao Paulo,Itaóca,RQiubileoirmabo de Cangume/Vale do,03/05/2021,37,Quilombola
Sao Paulo,Itaóca,RQiubileoirmabo de Cangume/Vale do,13/09/2021,37,Quilombola
Sao Paulo,Itu,Acampamento em área na EstradaVarejão,27/05/2021,54,Sem Terra
Sao Paulo,Jacareí,Quilombo Coração Valente,14/01/2021,230,Quilombola
Sao Paulo,Matão,Faz. Monte Alegre,27/07/2021,,Assentado
Sao Paulo,Miracatu,Comunidade Quilombola Biguazinho/Vale do Ribeira,13/09/2021,9,Quilombola
Sao Paulo,Mongaguá,T. I. Tenondé Porã/Kaliptory/Guyrapaju/Krukutu/Tape Miri/Grexakã/,03/02/2021,250,Indígenas
Sao Paulo,Mongaguá,T. I. Tenondé Porã/Kaliptory/Guyrapaju/Krukutu/Tape Miri/Grexakã/,24/11/2021,250,Indígenas
Sao Paulo,Mongaguá,T. I. Tenondé Porã/Kaliptory/Guyrapaju/Krukutu/Tape Miri/Grexakã/,25/11/2021,250,Indígenas
Sao Paulo,Mongaguá,T. I. Tenondé Porã/Kaliptory/Guyrapaju/Krukutu/Tape Miri/Grexakã/,01/12/2021,250,Indígenas
Sao Paulo,Mongaguá,T. I. Tenondé Porã/Kaliptory/Guyrapaju/Krukutu/Tape Miri/Grexakã/,02/12/2021,250,Indígenas
Sao Paulo,Mongaguá,T. I. Tenondé Porã/Kaliptory/Guyrapaju/Krukutu/Tape Miri/Grexakã/,13/12/2021,250,Indígenas
Sao Paulo,Mongaguá,T. I. Tenondé Porã/Kaliptory/Guyrapaju/Krukutu/Tape Miri/Grexakã/,18/12/2021,250,Indígenas
Sao Paulo,Paulicéia,Fazenda Bandeirantes,10/12/2021,159,Sem Terra
Sao Paulo,Pradópolis,Horto Florestal Guarany/Fepasa,20/08/2021,280,Assentado
Sao Paulo,Presidente Venceslau,AScP-a5m6p3amento Próx. ao KM 102 da,26/09/2021,40,Sem Terra
Sao Paulo,Presidente Venceslau,AScP-a5m6p3amento Próx. ao KM 102 da,17/10/2021,40,Sem Terra
Sao Paulo,Registro,Comunidade Quilombola Peropava/Vale do Ribeira,13/09/2021,25,Quilombola
Sao Paulo,Restinga,Faz. Boa Sorte/Horto Florestal Fepasa,10/09/2021,160,Assentado
Sao Paulo,Ribeirão Preto,FPaDzS.  ddaa  BBaarrrraa/Assent. Mário Lago/,06/08/2021,350,Sem Terra
Sao Paulo,Ribeirão Preto,FPaDzS.  ddaa  BBaarrrraa/Assent. Mário Lago/,20/10/2021,350,Assentado
Sao Paulo,Sandovalina,Faz. São Domingos/Acamp. Pe.Josimo/UHE de Taquaraçu/Acamp.Miriam Farias,24/06/2021,300,Sem Terra
Sao Paulo,Sandovalina,Faz. São Domingos/Acamp. Pe.Josimo/UHE de Taquaraçu/Acamp.Miriam Farias,26/06/2021,500,Sem Terra
Sao Paulo,São Paulo,Com. Quilombola André Lopes/Valedo Ribeira,05/03/2021,,Quilombola
Sao Paulo,São Paulo,T. I. Jaraguá/Tekoa Pyau/Ytu/Itakupe,21/08/2021,200,Indígenas
Sao Paulo,Tremembé,Assentamento Olga Benário,02/11/2021,,Assentado
Sao Paulo,Tremembé,Assentamento Conquista,02/11/2021,95,Assentado
Sao Paulo,Ubatuba,Aldeia Tupi-Guarani Renascer,29/09/2021,15,Indígenas
Sao Paulo,Ubatuba,Aldeia Tupi-Guarani Renascer,01/11/2021,22,Indígenas
Sao Paulo,Valinhos,Faz. Eldorado/Acamp. Marielle Vive,17/02/2021,1000,Sem Terra
Sao Paulo,Valinhos,Faz. Eldorado/Acamp. Marielle Vive,23/11/2021,450,Sem Terra
Sergipe,Canindé de São Francisco,Assentamento Antônio Conselheiro,19/01/2021,,Assentado
Sergipe,Neópolis,Comunidade Quilombola Tenório,10/07/2021,100,Quilombola
Sergipe,Pacatuba,Aldeia Fulkaxó,28/09/2021,30,Indígenas
Tocantins,Barra do Ouro,Gleba Barriguda,08/02/2021,38,Posseiro
Tocantins,Barra do Ouro,Gleba Tauá,11/02/2021,5,Posseiro
Tocantins,Barra do Ouro,Gleba Tauá,18/02/2021,5,Posseiro
Tocantins,Barra do Ouro,Gleba Tauá,19/02/2021,5,Posseiro
Tocantins,Barra do Ouro,Gleba Barriguda,15/04/2021,38,Posseiro
Tocantins,Barra do Ouro,Gleba Tauá,19/04/2021,,Posseiro
Tocantins,Barra do Ouro,Gleba Tauá,31/05/2021,1,Posseiro
Tocantins,Barra do Ouro,Gleba Tauá,19/08/2021,100,Posseiro
Tocantins,Barra do Ouro,Gleba Tauá,31/08/2021,100,Posseiro
Tocantins,Barra do Ouro,Gleba Barriguda,17/09/2021,38,Posseiro
Tocantins,Barra do Ouro,Gleba Tauá,05/10/2021,,Agente pastoral
Tocantins,Barra do Ouro,Gleba Tauá,07/10/2021,4,Posseiro
Tocantins,Caseara,P.A. Onacílio Barros,29/09/2021,131,Assentado
Tocantins,Crixás do Tocantins,Fazenda Consolação,28/10/2021,200,Sem Terra
Tocantins,Filadélfia,Comunidade Quilombola Grotão,21/02/2021,25,Quilombola
Tocantins,Filadélfia,Comunidade Quilombola Grotão,26/04/2021,25,Quilombola
Tocantins,Filadélfia,Comunidade Quilombola Grotão,08/05/2021,25,Quilombola
Tocantins,Filadélfia,Comunidade Quilombola Grotão,17/10/2021,,Quilombola
Tocantins,Lagoa da Confusão,T. I. Iñawébohona,16/08/2021,57,Indígenas
Tocantins,Marianópolis do Tocantins,ABsasneannta.l /MCaanntcãhoete/APA Ilha do,16/08/2021,388,Assentado
Tocantins,Marianópolis do Tocantins,ABsasneannta.l /MCaanntcãhoete/APA Ilha do,29/09/2021,388,Assentado
Tocantins,Mateiros,Comunidade Quilombola Riachão,25/08/2021,15,Quilombola
Tocantins,Mateiros,Comunidade Quilombola Mumbuca,25/08/2021,80,Quilombola
Tocantins,Mateiros,Comunidade Quilombola Ambrósio,25/08/2021,20,Quilombola
Tocantins,Mateiros,Comunidade Quilombola Carrapato,25/08/2021,20,Quilombola
Tocantins,Mateiros,Comunidade Quilombola Rio Preto,25/08/2021,15,Quilombola
Tocantins,Mateiros,ECsopmeurnaindçaade Quilombola Boa,25/08/2021,8,Quilombola
Tocantins,Mateiros,Comunidade Quilombola Margens doRio Novo,25/08/2021,15,Quilombola
Tocantins,Mateiros,Comunidade Quilombola Formiga,25/08/2021,20,Quilombola
Tocantins,Miracema do Tocantins,PArdojeelatiod dee Assentamento Irmã,29/09/2021,93,Assentado
Tocantins,Nova Olinda,Fazenda Boa Esperança,03/08/2021,27,Posseiro
Tocantins,Oliveira de Fátima,PAacdarme pJoasmiemnoto Padre Josimo/Assent.,29/09/2021,158,Assentado
Tocantins,Palmas,0Se2rra de Taquaruçú/Lote 16-B/Gleba,23/09/2021,,Pequeno proprietário
Tocantins,Palmas,Assentamento São João,29/09/2021,101,Assentado
Tocantins,Palmas,P.A. Sítio Asprosito,29/09/2021,,Pequeno proprietário
Tocantins,Palmas,S0e2rra de Taquaruçú/Lote 16-B/Gleba,16/10/2021,,Pequeno proprietário
Tocantins,Palmeirante,JFeasz.u sR/eGcarbeiroie/Fl rFeilithaos/Acamp. Bom,12/04/2021,,Pequeno proprietário
Tocantins,Palmeirante,Faz. Recreio/Freitas/Acamp. BomJesus/Gabriel Filho,15/04/2021,,Sem Terra
Tocantins,Palmeirante,Faz. Navarro/Acamp. Maria Bonita/Gleba Anajá,01/05/2021,100,Sem Terra
Tocantins,Palmeirante,FGalez.b aN aAvnaarjráo/Acamp. Maria Bonita/,21/05/2021,100,Sem Terra
Tocantins,Palmeirante,FGalez.b aN aAvnaarjráo/Acamp. Maria Bonita/,06/08/2021,100,Sem Terra
Tocantins,Pium,Parque Indígena do Araguaia,16/08/2021,876,Indígenas
Tocantins,Pium,Parque Indígena do Araguaia,16/09/2021,,Indígenas
Tocantins,Pium,Parque Indígena do Araguaia,07/11/2021,876,Indígenas
Tocantins,Pium,Parque Indígena do Araguaia,29/11/2021,,Indígenas
Tocantins,Pium,Parque Indígena do Araguaia,16/12/2021,12,Indígenas
Tocantins,Ponte Alta do Tocantins,Comunidade Quilombola Lagoa Azul,25/08/2021,25,Quilombola
Tocantins,Porto Nacional,Fazenda Jacutinga,14/01/2021,31,Sem Terra
Tocantins,Porto Nacional,Fazenda Jacutinga,18/05/2021,31,Posseiro
Tocantins,Porto Nacional,P.A. Pau D'Arco,29/09/2021,42,Assentado
Tocantins,Porto Nacional,P. A. Retiro/Acamp. D. Celso Pereirade Almeida,15/10/2021,30,Sem Terra
Tocantins,Porto Nacional,P. A. Retiro/Acamp. D. Celso Pereirade Almeida,17/10/2021,30,Sem Terra
Tocantins,Rio dos Bois,P.A. Paulo Freire II,29/09/2021,138,Assentado
Tocantins,Santa Tereza do Tocantins,CAroomeiurnaidade Quilombola Barra do,25/08/2021,174,Quilombola
Tocantins,São Félix do Tocantins,PCroamtaunidade Quilombola do Rio do,25/08/2021,79,Quilombola
Tocantins,Tocantínia,T.I. Xerente,01/08/2021,4,Indígenas
