Estado,Município(s),Nome do Conflito,Data,Famílias,Categoria
Mato Grosso,Poconé,Comunidade Retiro,23/02/2022,1,Quilombola
Mato Grosso,Poconé,Comunidade Coitinho,23/02/2022,1,Quilombola
Mato Grosso,Poconé,Com. Quilombola Jejum,23/02/2022,18,Quilombola
Mato Grosso,Poconé,Comunidade Morrinhos,23/02/2022,1,Quilombola
Mato Grosso,Poconé,Comunidade Imbé,23/02/2022,1,Quilombola
Mato Grosso,Poconé,Comunidade Aranha,23/02/2022,1,Quilombola
Mato Grosso,Poconé,Comunidade Monjolo,23/02/2022,1,Quilombola
Mato Grosso,Poconé,Comunidade Morro Cortado,23/02/2022,1,Quilombola
Mato Grosso,Poconé,Comunidade São Benedito,23/02/2022,1,Quilombola
Mato Grosso,Poconé,Com. Quilombola Chumbo,23/02/2022,1,Quilombola
Mato Grosso,Poconé,Com. Quilombola São Gonçalo II,23/02/2022,19,Quilombola
Mato Grosso,Porto Esperidião,T.I. Portal do Encantado,21/06/2022,262,Indígenas
Mato Grosso,Porto Esperidião,T.I. Portal do Encantado,05/07/2022,262,Indígenas
Mato Grosso,Porto Estrela,BCoocma.i nQauilombola Bocaína/Gleba,23/02/2022,1,Quilombola
Mato Grosso,Rondolândia,T.I. Zoró,28/02/2022,178,Indígenas
Mato Grosso,Rondolândia,T. I. Sete de Setembro,19/04/2022,344,Indígenas
Mato Grosso,Rondolândia,T.I. Zoró,30/06/2022,178,Indígenas
Mato Grosso,Rondonópolis,T. I. Tadarimana,07/03/2022,155,Indígenas
Mato Grosso,Rondonópolis,T. I. Tadarimana,30/09/2022,155,Indígenas
Mato Grosso,Santa Terezinha,Gl. Carlos Pelisioli/Faz. São Sebastião,07/08/2022,20,Sem Terra
Mato Grosso,Santa Terezinha,Gl. Carlos Pelisioli/Faz. São Sebastião,20/08/2022,20,Sem Terra
Mato Grosso,Santa Terezinha,Gl. Carlos Pelisioli/Faz. São Sebastião,01/09/2022,20,Sem Terra
Mato Grosso,Santa Terezinha,Gl. Carlos Pelisioli/Faz. São Sebastião,10/09/2022,20,Sem Terra
Mato Grosso,Santa Terezinha,Gl. Carlos Pelisioli/Faz. São Sebastião,04/10/2022,20,Sem Terra
Mato Grosso,Santo Antônio do Leverger,BCiogmorunnai dea Edset iQvauilombola Sesmaria,23/02/2022,1,Quilombola
Mato Grosso,Santo Antônio do Leverger,Comunidade Quilombola Abolição,23/02/2022,22,Quilombola
Mato Grosso,Santo Antônio do Leverger,T.I. Tereza Cristina,07/03/2022,127,Indígenas
Mato Grosso,São Félix do Araguaia,T. I. Marãiwatsédé/Xavante,01/02/2022,195,Indígenas
Mato Grosso,São Félix do Araguaia,T. I. Marãiwatsédé/Xavante,17/03/2022,195,Indígenas
Mato Grosso,São Félix do Araguaia,T. I. Marãiwatsédé/Xavante,30/06/2022,195,Indígenas
Mato Grosso,Sapezal,T.I. Tirecatinga,20/12/2022,15,Indígenas
Mato Grosso,Sinop,Comunidade Brigida,02/12/2022,37,Pequeno proprietário
Mato Grosso,Sorriso,Assent. Pé no Chão,02/09/2022,25,Assentado
Mato Grosso,Sorriso,Assent. Jonas Pinheiro/Poranga,02/09/2022,219,Assentado
Mato Grosso,Tangará da Serra,TAaspsiernatp. uAãntônio Conselheiro/Faz.,08/03/2022,667,Assentado
Mato Grosso,Tangará da Serra,T.I Pareci/Paresí,30/06/2022,230,Indígenas
Mato Grosso,Várzea Grande,CNoegmruo nCidriastdoe  RQeuiilombola Capão do,23/02/2022,1,Quilombola
Mato Grosso,Vila Bela da Santíssima Trindade,CAloemgruenidade Quilombola Vale do,23/02/2022,1,Quilombola
Mato Grosso,Vila Bela da Santíssima Trindade,Comunidade Quilombola Manga,23/02/2022,1,Quilombola
Mato Grosso,Vila Bela da Santíssima Trindade,CNoegmruonidade Quilombola Capão do,23/02/2022,1,Quilombola
Mato Grosso,Vila Bela da Santíssima Trindade,Comunidade Quilombola Acorebela,23/02/2022,1,Quilombola
Mato Grosso,Vila Bela da Santíssima Trindade,Comunidade Quilombola Bela Cor,23/02/2022,1,Quilombola
Mato Grosso do Sul,Amambai,T. I. Amambai,07/02/2022,2000,Indígenas
Mato Grosso do Sul,Amambai,T. I. Amambai,02/03/2022,2000,Indígenas
Mato Grosso do Sul,Amambai,T. I. Amambai,25/05/2022,2000,Indígenas
Mato Grosso do Sul,Amambai,T. I. Amambai,29/05/2022,2000,Indígenas
Mato Grosso do Sul,Amambai,Terra Indígena Dourados-,13/06/2022,1450,Indígenas
Mato Grosso do Sul,Amambai,T. I. Amambai,24/06/2022,2000,Indígenas
Mato Grosso do Sul,Amambai,T. I. Amambai,14/07/2022,7,Indígenas
Mato Grosso do Sul,Amambai,T. I. Amambai,28/07/2022,2000,Indígenas
Mato Grosso do Sul,Amambai,T. I. Amambai,01/08/2022,2000,Indígenas
Mato Grosso do Sul,Amambai,T. I. Amambai,13/09/2022,1,Indígenas
Mato Grosso do Sul,Amambai,T. I. Amambai,13/09/2022,1,Indígenas
Mato Grosso do Sul,Amambai,Terra Indígena Aldeia Limão Verde,12/11/2022,450,Indígenas
Mato Grosso do Sul,Anastácio,Assentamento Monjolinho/FazendaMonjolinho,01/07/2022,1,Assentado
Mato Grosso do Sul,Aquidauana,T. I. Taunay Ipegue/Faz. Esperança/Com. Arara Azul e Esperança,12/07/2022,1022,Indígenas
Mato Grosso do Sul,Caarapó,Aldeia Te Yikue/Te'yikue,12/01/2022,1250,Indígenas
Mato Grosso do Sul,Caarapó,T. I. Guyraroká,15/03/2022,26,Indígenas
Mato Grosso do Sul,Coronel Sapucaia,T. I. Taquaperi,21/05/2022,834,Indígenas
Mato Grosso do Sul,Coronel Sapucaia,TGeukaoraa nJio pKaarião/wÁárea de Retomada,22/05/2022,1,Indígenas
Mato Grosso do Sul,Coronel Sapucaia,T. I. Taquaperi,22/05/2022,834,Indígenas
Mato Grosso do Sul,Coronel Sapucaia,T. I. Taquaperi,22/05/2022,834,Indígenas
Mato Grosso do Sul,Coronel Sapucaia,TGeukaoraa nJio pKaarião/wÁárea de Retomada,02/06/2022,1,Indígenas
Mato Grosso do Sul,Coronel Sapucaia,TGeukaoraa nJio pKaarião/wÁárea de Retomada,29/09/2022,1,Indígenas
Mato Grosso do Sul,Corumbá,Comunidades de Passo do Lontra,08/03/2022,37,Ribeirinho
Mato Grosso do Sul,Corumbá,Assentamento Taquaral/FazendaTaquaral e Piraputanga,12/04/2022,1,Assentado
Mato Grosso do Sul,Corumbá,Com. Barra de São Lourenço,19/05/2022,25,Ribeirinho
Mato Grosso do Sul,Corumbá,Assentamento Urucum,24/08/2022,1,Assentado
Mato Grosso do Sul,Corumbá,Com. Ribeirinha Porto Manga,20/09/2022,47,Ribeirinho
Mato Grosso do Sul,Corumbá,Com. Barra de São Lourenço,30/09/2022,25,Ribeirinho
Mato Grosso do Sul,Corumbá,Terra Indígena Guató,06/11/2022,49,Indígenas
Mato Grosso do Sul,Douradina,Retomada Ita'y Ka'aguyrusu/Ita'yKagurusu/Itay Ka'agwyrusu,07/02/2022,86,Indígenas
Mato Grosso do Sul,Douradina,RCeatmobmiyada Guyra Kambi’y/Guyra,21/02/2022,20,Indígenas
Mato Grosso do Sul,Douradina,Retomada Ita'y Ka'aguyrusu/Ita'yKagurusu/Itay Ka'agwyrusu,02/03/2022,86,Indígenas
Mato Grosso do Sul,Dourados,Retomada Avaete e Aratikuty,03/02/2022,135,Indígenas
Mato Grosso do Sul,Dourados,Reserva Indígena Dourados,12/02/2022,3755,Indígenas
Mato Grosso do Sul,Eldorado,T. I. Cerrito/Barreira Sanitária,11/03/2022,146,Indígenas
Mato Grosso do Sul,Japorã,T. I. Ivy Katu,17/05/2022,1007,Indígenas
Mato Grosso do Sul,Japorã,T. I. Ivy Katu,21/05/2022,1007,Indígenas
Mato Grosso do Sul,Japorã,Porto Lindo/Ivy - Katu/Guarani -Kaiowá,15/12/2022,760,Indígenas
Mato Grosso do Sul,Ladário,APA Baía Negra,28/08/2022,38,Ribeirinho
Mato Grosso do Sul,Laguna Carapã,T. I. Rancho Jacaré,07/02/2022,100,Indígenas
Mato Grosso do Sul,Laguna Carapã,T. I. Rancho Jacaré,02/03/2022,100,Indígenas
Mato Grosso do Sul,Miranda,Terra Indígena Kinikinau,12/07/2022,1,Indígenas
Mato Grosso do Sul,Miranda,T. I. Lalima,25/07/2022,377,Indígenas
Mato Grosso do Sul,Naviraí,Tekoha Teko-Ava/Aldeia Borevi-ry/Mboreviry,01/02/2022,37,Indígenas
Mato Grosso do Sul,Naviraí,"T. I. Santiago Kue/Kurupi/Macro
Território Dourados-Amambai Pegua
II",24/06/2022,30,Indígenas
Mato Grosso do Sul,Naviraí,"T. I. Santiago Kue/Kurupi/Macro
Território Dourados-Amambai Pegua
II",25/06/2022,30,Indígenas
Mato Grosso do Sul,Naviraí,"T. I. Santiago Kue/Kurupi/Macro
Território Dourados-Amambai Pegua
II",26/06/2022,30,Indígenas
Mato Grosso do Sul,Naviraí,"T. I. Santiago Kue/Kurupi/Macro
Território Dourados-Amambai Pegua
II",27/06/2022,30,Indígenas
Mato Grosso do Sul,Naviraí,"T. I. Santiago Kue/Kurupi/Macro
Território Dourados-Amambai Pegua
II",28/06/2022,30,Indígenas
Mato Grosso do Sul,Naviraí,"T. I. Santiago Kue/Kurupi/Macro
Território Dourados-Amambai Pegua
II",30/06/2022,30,Indígenas
Mato Grosso do Sul,Nioaque,T. I. Nioaque,27/09/2022,383,Indígenas
Mato Grosso do Sul,Porto Murtinho,T. I. Kadiweu,15/03/2022,424,Indígenas
Mato Grosso do Sul,Porto Murtinho,T. I. Kadiweu,20/09/2022,424,Indígenas
Mato Grosso do Sul,Rio Brilhante,Com. Laranjeira Nhanderu,30/01/2022,45,Indígenas
Mato Grosso do Sul,Rio Brilhante,Com. Laranjeira Nhanderu,15/02/2022,45,Indígenas
Mato Grosso do Sul,Rio Brilhante,Com. Laranjeira Nhanderu,26/02/2022,45,Indígenas
Mato Grosso do Sul,São Gabriel do Oeste,Assentamento Campanário,21/01/2022,100,Assentado
Minas Gerais,Belo Horizonte,KCaoima.n gQouilombola Manzo Ngunzo,30/06/2022,37,Quilombola
Minas Gerais,Brumadinho,Retomada próximo Fazenda Flor daÍndia/ Xukuru Kariri,27/03/2022,20,Indígenas
Minas Gerais,Brumadinho,Retomada próximo Fazenda Flor daÍndia/ Xukuru Kariri,13/04/2022,20,Indígenas
Minas Gerais,Diamantina,Parque Nac. das Sempre-Vivas/Com.Quil. Vargem do Inhaí,30/06/2022,28,Quilombola
Minas Gerais,Diamantina,dCoo Imnuhnáiidade Quilombola de Vargem,19/07/2022,30,Quilombola
Minas Gerais,Diamantina,Quilombola Mata dos Crioulos,19/07/2022,100,Quilombola
Minas Gerais,Diamantina,Comunidade Adalea Santana,19/07/2022,1,Quilombola
Minas Gerais,Felisburgo,Comunidade Quilombola Paraguai,09/03/2022,62,Quilombola
Minas Gerais,Gameleiras,Faz. Santa Cecília,13/03/2022,100,Sem Terra
Minas Gerais,Grão Mogol,"Com. Geraizeiras Vale das Cancelas/
Mineroduto Vale do Rio Pardo/
Mineradora SAM/Brookfieds",17/03/2022,1900,Geraizeiro
Minas Gerais,Grão Mogol,"Com. Geraizeiras Vale das Cancelas/
Mineroduto Vale do Rio Pardo/
Mineradora SAM/Brookfieds",03/04/2022,1900,Geraizeiro
Minas Gerais,Grão Mogol,Comunidade Cercado/Fazenda Buriti/São Lourenço,20/06/2022,1,Geraizeiro
Minas Gerais,Grão Mogol,"Com. Geraizeiras Vale das Cancelas/
Mineroduto Vale do Rio Pardo/
Mineradora SAM/Brookfieds",25/06/2022,1900,Geraizeiro
Minas Gerais,Grão Mogol,Comunidade Bonfim/Estreito,01/07/2022,1,Geraizeiro
Minas Gerais,Grão Mogol,"Com. Geraizeiras Vale das Cancelas/
Mineroduto Vale do Rio Pardo/
Mineradora SAM/Brookfieds",11/09/2022,1,Geraizeiro
Minas Gerais,Januária,"Com. Quil. Croatá/Rio São Francisco/
Romp. da Barragem Mina do Feijão/
Vale",15/01/2022,65,"Pescador, Quilombola, Vazanteiro"
Minas Gerais,Januária,"Com. Quil. Croatá/Rio São Francisco/
Romp. da Barragem Mina do Feijão/
Vale",05/02/2022,65,"Pescador, Quilombola, Vazanteiro"
Minas Gerais,Januária,Comunidade Sangradouro Grande,21/02/2022,65,Quilombola
Minas Gerais,Januária,Comunidade Sangradouro Grande,23/02/2022,65,Quilombola
Minas Gerais,Januária,JCaonmu.á rQiau/ilFoamz. bIotlaap iGraaçmaeblaeira,25/02/2022,100,Quilombola
Minas Gerais,Januária,Comunidade Sangradouro Grande,25/02/2022,65,Quilombola
Minas Gerais,Januária,Comunidade Sangradouro Grande,26/02/2022,65,Agente pastoral
Minas Gerais,Januária,Comunidade Sangradouro Grande,04/03/2022,65,Quilombola
Minas Gerais,Januária,Comunidade Sangradouro Grande,07/03/2022,65,Quilombola
Minas Gerais,Januária,JCaonmu.á rQiau/ilFoamz. bIotlaap iGraaçmaeblaeira,07/03/2022,100,Quilombola
Minas Gerais,Januária,Comunidade Sangradouro Grande,15/03/2022,65,Quilombola
Minas Gerais,Januária,Comunidade Sangradouro Grande,15/03/2022,65,Quilombola
Minas Gerais,Januária,Comunidade Sangradouro Grande,16/03/2022,65,Quilombola
Minas Gerais,Pedras de Maria da Cruz,FCaazr.a íPbioasneira e Boa Vista/Com.,20/10/2022,1,Posseiro
Minas Gerais,Pompéu,"Assent. Queima Fogo/Romp. da
Barragem Mina do Feijão/Vale",23/06/2022,5,Assentado
Minas Gerais,Presidente Kubitschek,Comunidade de Raiz,19/07/2022,31,Quilombola
Minas Gerais,Santos Dumont,Comunidade Cachoeirinha,19/07/2022,75,Quilombola
Minas Gerais,São Joaquim de Bicas,"Aldeia Naô Xohã/Povo Pataxó Hã Hã
Hãe/Romp. Barragem Mina do Feijão/
Vale",25/01/2022,61,Indígenas
Minas Gerais,Serro,Com. Quil. Queimadas/ Mineradora,22/08/2022,1,Quilombola
Minas Gerais,Varzelândia,Sitio Barreiro Azul,12/01/2022,1,Ambientalista
Minas Gerais,Varzelândia,Sitio Barreiro Azul,22/01/2022,1,Ambientalista
Minas Gerais,Varzelândia,Sitio Barreiro Azul,31/05/2022,1,Ambientalista
Pará,Abaetetuba,PAE Santo Afonso/Ilha do Xingu/Baiado Capim,26/01/2022,188,Assentado
Pará,Acará,Retomada Quil. Nossa Sra. daBatalha,07/02/2022,15,Quilombola
Pará,Acará,Retomada Quil. Nossa Sra. daBatalha,09/03/2022,15,Quilombola
Pará,Acará,BCaolmsa. sQuil. Alto Acará/ Com. Quil.,21/04/2022,650,Quilombola
Pará,Acará,Retomada Quil. Nossa Sra. daBatalha,12/07/2022,15,Quilombola
Pará,Acará,BCaolmsa. sQuil. Alto Acará/ Com. Quil.,08/08/2022,650,Quilombola
Pará,Acará,BCaolmsa. sQuil. Alto Acará/ Com. Quil.,29/10/2022,650,Quilombola
Pará,Acará,Retomada Quil. Nossa Sra. daBatalha,15/12/2022,15,Quilombola
Pará,Afuá,Ilha dos Porcos/Carás/PAE Ilha dos,17/06/2022,169,Assentado
Pará,Alenquer,Quil. Pacoval/Barragem Rio Curuá/Igarapé Canacupá,22/12/2022,236,Quilombola
Pará,Almeirim,Comunidade Morada Nova,31/01/2022,3,Posseiro
Pará,Almeirim,Comunidade Morada Nova,28/02/2022,3,Posseiro
Pará,Almeirim,Com. Ariramba/Região dos Arraiolos,31/08/2022,1,Posseiro
Pará,Almeirim,"Com. Estrada Nova/Famílias da
Estrada/Região dos Arraiolos",31/08/2022,1,Posseiro
Pará,Almeirim,Com. São Paulo/Região dos Arraiolos,31/08/2022,1,Posseiro
Pará,Almeirim,Com. Beira Rio/Região dos Arraiolos,31/08/2022,1,Posseiro
Pará,Almeirim,CArormai. odloes Saracura/Região dos,31/08/2022,50,Posseiro
Pará,Altamira,Resex Riozinho do Anfrísio,14/04/2022,51,Ribeirinho
Pará,Altamira,T. I. Xipáia Kuruáia/UHE Belo Monte,14/04/2022,50,Indígenas
Pará,Altamira,"T. I. Cachoeira Seca do Iriri/Índios
Arara/UHE Belo Monte",07/05/2022,22,Indígenas
Pará,Altamira,T.I. Baú/Kayapó,18/05/2022,47,Indígenas
Pará,Altamira,"T. I. Cachoeira Seca do Iriri/Índios
Arara/UHE Belo Monte",21/05/2022,22,Indígenas
Pará,Altamira,"T. I. Trincheira-Bacajá/Índios Xikrin/
UHE Belo Monte/Mineradora Belo",30/05/2022,187,Indígenas
Pará,Altamira,"T. I. Cachoeira Seca do Iriri/Índios
Arara/UHE Belo Monte",22/07/2022,22,Indígenas
Pará,Altamira,"T. I. Trincheira-Bacajá/Índios Xikrin/
UHE Belo Monte/Mineradora Belo",24/07/2022,187,Indígenas
Pará,Altamira,"T. I. Trincheira-Bacajá/Índios Xikrin/
UHE Belo Monte/Mineradora Belo",05/08/2022,187,Indígenas
Pará,Altamira,Resex do Iriri/Gleba Curuá,24/08/2022,55,Extrativista
Pará,Altamira,"E. Eco. Terra do Meio/Serra do Pardo/
Barreira Sanitária",24/08/2022,1,Extrativista
Pará,Altamira,TÁrrieuan fdoe  dPor oXtiençgãuo /ATemrrbai ednot alM-eAiPoA,24/08/2022,2000,Extrativista
Pará,Altamira,"T. I. Cachoeira Seca do Iriri/Índios
Arara/UHE Belo Monte",29/08/2022,22,Indígenas
Pará,Altamira,T.I. Menkragnoti,12/09/2022,316,Indígenas
Pará,Altamira,T.I. Baú/Kayapó,19/09/2022,47,Indígenas
Pará,Altamira,T.I. Baú/Kayapó,23/09/2022,47,Indígenas
Pará,Altamira,T. I. Panará,22/12/2022,136,Indígenas
Pará,Altamira,T.I. Baú/Kayapó,22/12/2022,47,Indígenas
Pará,Anapu,Gl. Bacajá/Lotes 96 e 97/Fazs. BomJesus e Berrante,11/05/2022,54,Sem Terra
Pará,Anapu,Gl. Bacajá/Lotes 96 e 97/Fazs. BomJesus e Berrante,22/06/2022,54,Sem Terra
Pará,Anapu,Gl. Bacajá/Lotes 96 e 97/Fazs. BomJesus e Berrante,19/08/2022,54,Sem Terra
Pará,Anapu,Gl. Bacajá/Lotes 96 e 97/Fazs. BomJesus e Berrante,29/11/2022,73,Sem Terra
Pará,Augusto Corrêa,Comunidade Boa Esperança,03/11/2022,1,Pequeno proprietário
Pará,Aveiro,Comunidade Piabanha/Gleba Arraia,04/04/2022,120,Posseiro
Pará,Aveiro,Comunidade Piabanha/Gleba Arraia,03/08/2022,120,Posseiro
Pará,Baião,Igarapé Preto,22/12/2022,1,Quilombola
Pará,Belterra,PAC Bela Terra II,22/09/2022,241,Assentado
Pará,Belterra,PAC Bela Terra I e II,22/09/2022,240,Assentado
Pará,Breu Branco,Faz. Chama/Acamp. Irmã Dorothy,23/05/2022,51,Sem Terra
Pará,Breu Branco,Acampamento Fazenda Tigre,30/06/2022,150,Sem Terra
Pará,Breu Branco,Fazenda Lago Azul,12/07/2022,19,Sem Terra
Pará,Breu Branco,Acampamento Fazenda Tigre,08/11/2022,150,Sem Terra
Pará,Breves,Com. São Sebastião/Resex Mapuá,27/04/2022,100,Ribeirinho
Pará,Capitão Poço,Faz. Agropel/ Acamp. Carlos Lamarca,03/05/2022,57,Assentado
Pará,Capitão Poço,P.A Carlos Lamarca,06/05/2022,39,Assentado
Pará,Cumaru do Norte,T. I. Kayapó,07/05/2022,1137,Indígenas
Pará,Cumaru do Norte,T. I. Kayapó,13/06/2022,1137,Indígenas
Pará,Cumaru do Norte,T. I. Kayapó,04/12/2022,1137,Indígenas
Pará,Faro,T.I. Trompetas-Mapuera,02/06/2022,131,Indígenas
Pará,Goianésia do Pará,Fazenda Joana,05/11/2022,12,Posseiro
Pará,Gurupá,Com. Quilombola de Camutá,22/12/2022,1,Quilombola
Pará,Ipixuna do Pará,Fazenda Campo de Boi I e II,19/04/2022,500,Sem Terra
Pará,Irituia,AGlc.a Pmapu.  RQeuminotino Lira/Faz. Cambará/,31/01/2022,170,Sem Terra
Pará,Irituia,AGlc.a Pmapu.  RQeuminotino Lira/Faz. Cambará/,12/04/2022,170,Sem Terra
Pará,Irituia,AAcgarompp. . SDtaa.l cBíádriob aJruar/aFnadzi. rMa Bonita/,03/05/2022,212,Assentado
Pará,Irituia,P.A Luís Carlos Prestes,06/05/2022,47,Assentado
Pará,Itaituba,TPaApEa jMósangabal e Montanha/PCH's,10/01/2022,101,Assentado
Pará,Itaituba,Reserva Indígena Praia do Índio,07/06/2022,28,Indígenas
Pará,Itaituba,Reserva Indígena Praia do Mangue/Barreira Sanitária,07/06/2022,42,Indígenas
Pará,Itupiranga,CMoinmeuirnaidade Rio Vermelho/Faz.,24/08/2022,172,Ribeirinho
Pará,Jacareacanga,T. I. Munduruku/UHE Tapajós,17/05/2022,1,Indígenas
Pará,Jacareacanga,T. I. Munduruku/UHE Tapajós,02/06/2022,1630,Indígenas
Pará,Jacareacanga,T. I. Munduruku/UHE Tapajós,07/06/2022,1630,Indígenas
Pará,Jacareacanga,T. I. Munduruku/UHE Tapajós,30/11/2022,1630,Indígenas
Pará,Marabá,Faz. Lajedo/Assentamento Lajeado,08/05/2022,60,Assentado
Pará,Marabá,P. A. Diamante,10/05/2022,27,Ribeirinho
Pará,Marabá,Faz. Lajedo/Assentamento Lajeado,01/06/2022,60,Assentado
Pará,Marabá,P. A. Diamante,22/06/2022,27,Ribeirinho
Pará,Marabá,P. A. Diamante,24/08/2022,27,Ribeirinho
Pará,Moju,Território Quilombola do Jambuaçu,14/09/2022,788,Quilombola
Pará,Mojuí dos Campos,Comunidade Jatobá,31/12/2022,43,Posseiro
Pará,Monte Alegre,JPaAcEa rLeacgaop áG/rPaansdsea/geCom me.  oAultdreaisa/,04/05/2022,8500,Assentado
Pará,Monte Alegre,PDS Serra Azul,30/07/2022,160,Assentado
Pará,Monte Alegre,PDS Serra Azul,12/10/2022,160,Assentado
Pará,Monte Alegre,PDS Serra Azul,13/10/2022,160,Assentado
Pará,Novo Progresso,PDS Terra Nossa,08/02/2022,47,Assentado
Pará,Novo Progresso,PDS Terra Nossa,23/03/2022,47,Assentado
Pará,Novo Progresso,PDS Terra Nossa,04/04/2022,47,Assentado
Pará,Novo Progresso,PDS Terra Nossa,10/05/2022,47,Assentado
Pará,Novo Progresso,PDS Terra Nossa,11/08/2022,47,Assentado
Pará,Novo Progresso,TM. eI.n kKraãyganpoót/iMebengokré/,30/09/2022,1,Indígenas
Pará,Novo Repartimento,T. I. Parakanã,24/04/2022,250,Indígenas
Pará,Novo Repartimento,T. I. Parakanã,25/04/2022,250,Indígenas
Pará,Novo Repartimento,T. I. Parakanã,22/12/2022,250,Indígenas
Pará,Óbidos,Ass. das Com. Rem. de Negro daÁrea das Cabeceiras,22/12/2022,1,Quilombola
Pará,Oriximiná,TBearrrrietiórrai oS aQnuiitláorimabola Erepecuru/,31/01/2022,154,Quilombola
Pará,Oriximiná,"T. I. Kaxuyana e Tunayana/Quil.
Cachoeira Porteira/Flota Trombetas e
Faro/Barreira Sanitária",22/06/2022,144,Indígenas
Pará,Oriximiná,Território Quilombola Alto Trombetas/Barreira Sanitária,22/12/2022,330,Quilombola
Pará,Oriximiná,TBearrrrietiórrai oS aQnuiitláorimabola Erepecuru/,22/12/2022,154,Quilombola
Pará,Ourilândia do Norte,PO. nAç. aT Puucumma/ãV/aClaempos Altos/Proj.,07/02/2022,61,Assentado
Pará,Ourilândia do Norte,Assentamento Casulo 2,30/06/2022,90,Assentado
Pará,Ourilândia do Norte,P.A. União,30/06/2022,89,Assentado
Pará,Ourilândia do Norte,Faz. Santa Clara/Assent. Maria Preta,31/12/2022,100,Assentado
Pará,Pacajá,Ocupação do Silvano,24/04/2022,2,Sem Terra
Pará,Paragominas,Com. Amanayé/T.I. Sarauá,25/02/2022,46,Indígenas
Pará,Paragominas,T. I. Alto Rio Guamá/Tembé,13/10/2022,500,Indígenas
Pará,Parauapebas,T. I. Xikrin do Cateté,09/08/2022,375,Indígenas
Pará,Pau D'Arco,Faz. Santa Lúcia/Acamp. Nova Vida/Jane Júlia,22/05/2022,200,Sem Terra
Pará,Pau D'Arco,Faz. Santa Lúcia/Acamp. Nova Vida/Jane Júlia,19/09/2022,200,Sem Terra
Pará,Portel,dOacsu pÁagçuãaos Águas Boas e Encontro,21/01/2022,30,Sem Terra
Pará,Portel,dOacsu pÁagçuãaos Águas Boas e Encontro,17/02/2022,30,Sem Terra
Pará,Portel,dOacsu pÁagçuãaos Águas Boas e Encontro,19/02/2022,30,Sem Terra
Pará,Portel,dOacsu pÁagçuãaos Águas Boas e Encontro,04/03/2022,30,Sem Terra
Pará,Portel,dOacsu pÁagçuãaos Águas Boas e Encontro,21/03/2022,30,Sem Terra
Pará,Portel,Assentamento Joana Peres II,10/11/2022,1200,Quilombola
Pará,Prainha,RCiepgóiã/oR aCmhaalp adda ãLoa/mRaamal Bom Jesus/,28/02/2022,120,Posseiro
Pará,Prainha,PAE Chicantã,25/08/2022,84,Posseiro
Pará,Prainha,Resex Renascer e Entorno/Com. Sta.Maria do Uruará e Outras,30/12/2022,824,Extrativista
Pará,Prainha,Resex Renascer e Entorno/Com. Sta.Maria do Uruará e Outras,31/12/2022,824,Extrativista
Pará,Redenção,FOrcaunpcaeção Nova Conquista/Court,26/09/2022,200,Posseiro
Pará,Rondon do Pará,FDaezu. sB ée lFai eVlista/Sta. Cruz/Acamp.,10/11/2022,110,Sem Terra
Pará,Rurópolis,Com. Santaremzinho/Munduruku,25/03/2022,1,Indígenas
Pará,Santa Cruz do Arari,Com. na Vila Joviniano Pantoja,28/07/2022,400,Ribeirinho
Pará,Santa Cruz do Arari,Com. na Vila Joviniano Pantoja,19/08/2022,400,Ribeirinho
Pará,Santa Maria das Barreiras,Faz. Pontal/Acamp. Lago Azul,02/09/2022,70,Posseiro
Pará,Santa Maria das Barreiras,Fazenda Santa Cecília,30/09/2022,40,Posseiro
Pará,Santarém,Com. Perema,06/02/2022,47,Sem Terra
Pará,Santarém,P.A. Tapera Velha/Com. Igarapé Açu,31/03/2022,30,Assentado
Pará,Santarém,Com. Quil. Pérola do Maicá,12/04/2022,15,Quilombola
Pará,Santarém,PAE Eixo Forte,16/08/2022,1386,Assentado
Pará,Santarém,T. I. Munduruku/Planalto Santareno,27/09/2022,120,Indígenas
Pará,Santarém,SGtl.a .P Calcaorvaa/lP/ACEo rtCau-rCuoár IdIa/Raisan/PDS,30/12/2022,130,Assentado
Pará,Santarém,PAE Lago Grande/144 Comunidades,31/12/2022,5000,Assentado
Pará,Santarém,SGtl.a .P Calcaorvaa/lP/ACEo rtCau-rCuoár IdIa/Raisan/PDS,31/12/2022,130,Assentado
Pará,Santarém,Com. Terra Nova,31/12/2022,200,Posseiro
Pará,Santarém,T. I. Munduruku/Planalto Santareno,31/12/2022,120,Indígenas
Pará,São Félix do Xingu,CNoovmop lOeexsot eDivino Pai Eterno/Acamp.,05/01/2022,152,Sem Terra
Pará,São Félix do Xingu,FAaszs.a sBsainúa/tCoa cdhe oAetiirvai sdtaa sMucura/,06/01/2022,1,Ambientalista
Pará,São Félix do Xingu,CNoovmop lOeexsot eDivino Pai Eterno/Acamp.,19/01/2022,152,Sem Terra
Pará,São Félix do Xingu,FSaãzo.  FTéelrirxa/ SRãoox aM/iCgoumel. Terra Roxa/Faz.,28/02/2022,22,Assentado
Pará,São Félix do Xingu,T. I. Apyterena/Apyterewa/Parakanã,11/03/2022,182,Indígenas
Pará,São Félix do Xingu,PT.aAn. cTraendcor eNdeov eNseves/Colonia União,13/04/2022,368,Assentado
Pará,São Félix do Xingu,T. I. Apyterena/Apyterewa/Parakanã,22/04/2022,182,Indígenas
