"municipio","Estado","Município.s.","Data","Famílias","Categoria","ano","CD_MUN"
"PE_Maraial","PE","Maraial","25/01/2021",50,"Posseiro",2021,2609204
"PE_Maraial","PE","Maraial","17/01/2021",50,"Posseiro",2021,2609204
"PE_Maraial","PE","Maraial","07/01/2021",50,"Posseiro",2021,2609204
"PE_Maraial","PE","Maraial","17/06/2021",50,"Posseiro",2021,2609204
"PE_Maraial","PE","Maraial","03/06/2021",50,"Posseiro",2021,2609204
"PE_Maraial","PE","Maraial","13/01/2021",50,"Posseiro",2021,2609204
"PE_Maraial","PE","Maraial","04/05/2021",50,"Posseiro",2021,2609204
"PE_Maraial","PE","Maraial","30/08/2021",50,"Posseiro",2021,2609204
"PE_Maraial","PE","Maraial","26/09/2022",50,"Posseiro",2022,2609204
"PE_Maraial","PE","Maraial","24/05/2021",50,"Posseiro",2021,2609204
"PE_Maraial","PE","Maraial","29/01/2021",50,"Posseiro",2021,2609204
"PE_Maraial","PE","Maraial","02/05/2021",50,"Posseiro",2021,2609204
"PE_Maraial","PE","Maraial","25/11/2021",50,"Posseiro",2021,2609204
"PE_Maraial","PE","Maraial","06/04/2021",50,"Posseiro",2021,2609204
"PE_Maraial","PE","Maraial","19/03/2021",50,"Posseiro",2021,2609204
"PE_Maraial","PE","Maraial","07/12/2022",50,"Posseiro",2022,2609204
"PE_Maraial","PE","Maraial","01/03/2021",50,"Posseiro",2021,2609204
"PE_Maraial","PE","Maraial","26/02/2021",50,"Posseiro",2021,2609204
"PE_Maraial","PE","Maraial","15/10/2021",50,"Posseiro",2021,2609204
"PE_Maraial","PE","Maraial","11/01/2021",50,"Posseiro",2021,2609204
"PE_Maraial","PE","Maraial","25/02/2021",50,"Posseiro",2021,2609204
"PE_Maraial","PE","Maraial","02/01/2022",50,"Posseiro",2022,2609204
"PE_Mirandiba","PE","Mirandiba","02/06/2021",60,"Quilombola",2021,2609303
"PE_Mirandiba","PE","Mirandiba","02/06/2021",60,"Quilombola",2021,2609303
"PE_Moreno","PE","Moreno","16/10/2021",18,"Sem Terra",2021,2609402
"PE_Moreno","PE","Moreno","03/05/2021",35,"Sem Terra",2021,2609402
"PE_Moreno","PE","Moreno","22/01/2022",18,"Sem Terra",2022,2609402
"PE_Orocó","PE","Orocó","14/06/2022",1,"Quilombola",2022,2609808
"PE_Orocó","PE","Orocó","23/02/2021",40,"Quilombola",2021,2609808
"PE_Orocó","PE","Orocó","23/02/2021",200,"Quilombola",2021,2609808
"PE_Orocó","PE","Orocó","23/02/2021",NA,"Quilombola",2021,2609808
"PE_Orocó","PE","Orocó","14/06/2022",40,"Quilombola",2022,2609808
"PE_Orocó","PE","Orocó","23/02/2021",75,"Quilombola",2021,2609808
"PE_Orocó","PE","Orocó","24/05/2021",118,"Indígenas",2021,2609808
"PE_Orocó","PE","Orocó","14/06/2022",200,"Quilombola",2022,2609808
"PE_Orocó","PE","Orocó","14/06/2022",1,"Quilombola",2022,2609808
"PE_Orocó","PE","Orocó","23/02/2021",NA,"Quilombola",2021,2609808
"PE_Orocó","PE","Orocó","14/06/2022",75,"Quilombola",2022,2609808
"PE_Passira","PE","Passira","10/09/2021",60,"Sem Terra",2021,2610509
"PE_Passira","PE","Passira","30/09/2021",40,"Sem Terra",2021,2610509
"PE_Passira","PE","Passira","17/03/2021",40,"Sem Terra",2021,2610509
"PE_São Joaquim do Monte","PE","São Joaquim do Monte","25/03/2022",50,"Sem Terra",2022,2613305
"PE_São Joaquim do Monte","PE","São Joaquim do Monte","31/12/2021",45,"Sem Terra",2021,2613305
"PE_São Joaquim do Monte","PE","São Joaquim do Monte","29/06/2022",50,"Sem Terra",2022,2613305
"PE_São José da Coroa Grande","PE","São José da Coroa Grande","01/01/2022",1,"Pescador",2022,2613404
"PE_Tamandaré","PE","Tamandaré","30/08/2021",70,"Posseiro",2021,2614857
"PE_Tamandaré","PE","Tamandaré","04/05/2022",70,"Posseiro",2022,2614857
"PE_Tamandaré","PE","Tamandaré","25/08/2021",70,"Posseiro",2021,2614857
"PE_Tupanatinga","PE","Tupanatinga","31/12/2021",NA,"Sem Terra",2021,2615805
"PI_Amarante","PI","Amarante","24/08/2022",6,"Posseiro",2022,2200509
"PI_Antônio Almeida","PI","Antônio Almeida","07/07/2022",1,"Assentado",2022,2200806
"PI_Cajueiro da Praia","PI","Cajueiro da Praia","01/02/2022",20,"Pescador",2022,2202083
"PI_Campo Maior","PI","Campo Maior","21/08/2022",1,"Posseiro",2022,2202208
"PI_Campo Maior","PI","Campo Maior","19/11/2021",70,"Sem Terra",2021,2202208
"PI_Canto do Buriti","PI","Canto do Buriti","24/08/2021",500,"Sem Terra",2021,2202307
"PI_Gilbués","PI","Gilbués","31/10/2022",38,"Posseiro",2022,2204402
"PI_Gilbués","PI","Gilbués","24/07/2022",9,"Ribeirinho",2022,2204402
"PI_Gilbués","PI","Gilbués","08/09/2021",12,"Posseiro",2021,2204402
"PI_Gilbués","PI","Gilbués","03/12/2022",17,"Indígenas",2022,2204402
"PI_Gilbués","PI","Gilbués","26/07/2022",NA,"Ribeirinho",2022,2204402
"PI_Gilbués","PI","Gilbués","04/12/2022",17,"Indígenas",2022,2204402
"PI_Gilbués","PI","Gilbués","08/09/2021",14,"Indígenas",2021,2204402
"PI_Gilbués","PI","Gilbués","14/01/2021",14,"Indígenas",2021,2204402
"PI_Gilbués","PI","Gilbués","28/07/2022",15,"Posseiro",2022,2204402
"PI_Landri Sales","PI","Landri Sales","12/07/2022",1,"Assentado",2022,2205607
"PI_Landri Sales","PI","Landri Sales","12/07/2022",1,"Posseiro",2022,2205607
"PI_Picos","PI","Picos","06/08/2022",1,"Posseiro",2022,2208007
"PI_Santa Filomena","PI","Santa Filomena","14/09/2021",10,"Indígenas",2021,2209203
"PI_Santa Filomena","PI","Santa Filomena","04/12/2022",4,"Ribeirinho",2022,2209203
"PI_Santa Filomena","PI","Santa Filomena","01/12/2021",13,"Posseiro",2021,2209203
"PI_Santa Filomena","PI","Santa Filomena","04/12/2022",13,"Ribeirinho",2022,2209203
"PI_Santa Filomena","PI","Santa Filomena","01/12/2021",NA,"Posseiro",2021,2209203
"PI_Santa Filomena","PI","Santa Filomena","06/02/2021",10,"Indígenas",2021,2209203
"PI_São Raimundo Nonato","PI","São Raimundo Nonato","09/09/2021",400,"Assentado",2021,2210607
"PI_São Raimundo Nonato","PI","São Raimundo Nonato","09/09/2021",112,"Assentado",2021,2210607
"PI_São Raimundo Nonato","PI","São Raimundo Nonato","04/06/2021",400,"Assentado",2021,2210607
"PR_Bom Jesus do Sul","PR","Bom Jesus do Sul","14/03/2022",1,"Pequeno proprietário",2022,4103156
"PR_Bom Jesus do Sul","PR","Bom Jesus do Sul","15/02/2022",1,"Pequeno proprietário",2022,4103156
"PR_Diamante D'Oeste","PR","Diamante D'Oeste","14/08/2021",200,"Indígenas",2021,4107157
"PR_Diamante D'Oeste","PR","Diamante D'Oeste","13/12/2022",200,"Indígenas",2022,4107157
"PR_Guaíra","PR","Guaíra","13/12/2022",61,"Indígenas",2022,4108809
"PR_Guaíra","PR","Guaíra","13/12/2022",21,"Indígenas",2022,4108809
"PR_Guaíra","PR","Guaíra","13/12/2022",69,"Indígenas",2022,4108809
"PR_Guaíra","PR","Guaíra","13/12/2022",36,"Indígenas",2022,4108809
"PR_Guaíra","PR","Guaíra","13/12/2022",10,"Indígenas",2022,4108809
"PR_Guaíra","PR","Guaíra","01/01/2022",15,"Indígenas",2022,4108809
"PR_Guaíra","PR","Guaíra","13/12/2022",8,"Indígenas",2022,4108809
"PR_Guaraqueçaba","PR","Guaraqueçaba","24/06/2022",500,"Pescador",2022,4109500
"PR_Guaraqueçaba","PR","Guaraqueçaba","21/06/2022",1,"Quilombola",2022,4109500
"PR_Itaipulândia","PR","Itaipulândia","14/01/2021",45,"Indígenas",2021,4110953
"PR_Itaipulândia","PR","Itaipulândia","10/01/2021",45,"Indígenas",2021,4110953
"PR_Londrina","PR","Londrina","01/11/2022",6,"Posseiro",2022,4113700
"PR_Mangueirinha","PR","Mangueirinha","19/04/2021",789,"Indígenas",2021,4114401
"PR_Paranacity","PR","Paranacity","22/07/2022",1,"Sem Terra",2022,4118105
"PR_Paranaguá","PR","Paranaguá","20/09/2022",13,"Indígenas",2022,4118204
"PR_Paranaguá","PR","Paranaguá","04/06/2021",13,"Indígenas",2021,4118204
"PR_Pontal do Paraná","PR","Pontal do Paraná","20/09/2022",31,"Indígenas",2022,4119954
"PR_Quedas do Iguaçu","PR","Quedas do Iguaçu","06/07/2022",1500,"Sem Terra",2022,4120903
"PR_Quedas do Iguaçu","PR","Quedas do Iguaçu","22/02/2021",350,"Sem Terra",2021,4120903
"PR_Quedas do Iguaçu","PR","Quedas do Iguaçu","06/06/2022",350,"Sem Terra",2022,4120903
"PR_Quedas do Iguaçu","PR","Quedas do Iguaçu","22/02/2021",300,"Sem Terra",2021,4120903
"PR_Reserva do Iguaçu","PR","Reserva do Iguaçu","11/07/2022",50,"Quilombola",2022,4121752
"PR_Rio Bonito do Iguaçu","PR","Rio Bonito do Iguaçu","26/12/2021",990,"Assentado",2021,4122156
"PR_Rio Bonito do Iguaçu","PR","Rio Bonito do Iguaçu","22/02/2021",350,"Sem Terra",2021,4122156
"PR_Santa Helena","PR","Santa Helena","13/12/2022",35,"Indígenas",2022,4123501
"PR_Santa Helena","PR","Santa Helena","20/05/2021",70,"Indígenas",2021,4123501
"PR_Santa Helena","PR","Santa Helena","13/12/2022",20,"Indígenas",2022,4123501
"PR_Santa Helena","PR","Santa Helena","13/12/2022",14,"Indígenas",2022,4123501
"PR_Santa Helena","PR","Santa Helena","13/12/2022",13,"Indígenas",2022,4123501
"PR_São Mateus do Sul","PR","São Mateus do Sul","03/05/2022",42,"Faxinalense",2022,4125605
"PR_São Miguel do Iguaçu","PR","São Miguel do Iguaçu","13/12/2022",210,"Indígenas",2022,4125704
"PR_Terra Roxa","PR","Terra Roxa","13/12/2022",6,"Indígenas",2022,4127403
"PR_Terra Roxa","PR","Terra Roxa","13/12/2022",36,"Indígenas",2022,4127403
"PR_Terra Roxa","PR","Terra Roxa","13/12/2022",100,"Indígenas",2022,4127403
"PR_Terra Roxa","PR","Terra Roxa","13/12/2022",28,"Indígenas",2022,4127403
"PR_Terra Roxa","PR","Terra Roxa","10/02/2021",27,"Indígenas",2021,4127403
"PR_Terra Roxa","PR","Terra Roxa","13/12/2022",36,"Indígenas",2022,4127403
"PR_Terra Roxa","PR","Terra Roxa","13/12/2022",20,"Indígenas",2022,4127403
"RJ_Cabo Frio","RJ","Cabo Frio","29/06/2021",200,"Quilombola",2021,3300704
"RJ_Campos dos Goytacazes","RJ","Campos dos Goytacazes","31/12/2022",1,"Sem Terra",2022,3301009
"RJ_Campos dos Goytacazes","RJ","Campos dos Goytacazes","21/08/2021",300,"Sem Terra",2021,3301009
"RJ_Carapebus","RJ","Carapebus","30/04/2021",201,"Assentado",2021,3300936
"RJ_Macaé","RJ","Macaé","31/12/2022",1,"Sem Terra",2022,3302403
"RJ_Macaé","RJ","Macaé","30/04/2021",63,"Assentado",2021,3302403
"RJ_Mangaratiba","RJ","Mangaratiba","15/07/2022",100,"Indígenas",2022,3302601
"RJ_Mangaratiba","RJ","Mangaratiba","11/07/2022",100,"Indígenas",2022,3302601
"RJ_Mangaratiba","RJ","Mangaratiba","14/06/2022",1,"Indígenas",2022,3302601
"RJ_Nova Iguaçu","RJ","Nova Iguaçu","30/04/2021",8,"Assentado",2021,3303500
"RJ_Nova Iguaçu","RJ","Nova Iguaçu","14/09/2021",47,"Assentado",2021,3303500
"RJ_Paraty","RJ","Paraty","19/03/2021",60,"Caiçara",2021,3303807
"RJ_Paraty","RJ","Paraty","18/02/2021",NA,"Quilombola",2021,3303807
"RJ_Paraty","RJ","Paraty","09/05/2022",15,"Indígenas",2022,3303807
"RJ_Quatis","RJ","Quatis","16/02/2022",50,"Assentado",2022,3304128
"RJ_Quatis","RJ","Quatis","28/10/2021",100,"Assentado",2021,3304128
"RJ_Quissamã","RJ","Quissamã","31/12/2022",1,"Quilombola",2022,3304151
"RJ_Quissamã","RJ","Quissamã","24/01/2022",2,"Quilombola",2022,3304151
"RJ_São João da Barra","RJ","São João da Barra","11/02/2022",8,"Sem Terra",2022,3305000
"RJ_São João da Barra","RJ","São João da Barra","09/10/2022",1,"Pequeno proprietário",2022,3305000
"RN_Açu","RN","Açu","13/09/2022",72,"Sem Terra",2022,2400208
"RN_Açu","RN","Açu","31/12/2022",34,"Assentado",2022,2400208
"RN_Apodi","RN","Apodi","31/12/2022",20,"Assentado",2022,2401008
"RN_Apodi","RN","Apodi","31/12/2022",45,"Assentado",2022,2401008
"RN_Apodi","RN","Apodi","31/12/2022",23,"Assentado",2022,2401008
"RN_Apodi","RN","Apodi","31/12/2022",60,"Assentado",2022,2401008
"RN_Apodi","RN","Apodi","31/12/2022",58,"Assentado",2022,2401008
"RN_Apodi","RN","Apodi","31/12/2022",29,"Assentado",2022,2401008
"RN_Apodi","RN","Apodi","31/12/2022",26,"Assentado",2022,2401008
"RN_Areia Branca","RN","Areia Branca","03/09/2022",1,"Posseiro",2022,2401107
"RN_Areia Branca","RN","Areia Branca","18/06/2022",40,"Pescador",2022,2401107
"RN_Caicó","RN","Caicó","01/09/2022",1,"Posseiro",2022,2402006
"RN_Goianinha","RN","Goianinha","30/04/2022",203,"Indígenas",2022,2404200
"RN_Jucurutu","RN","Jucurutu","16/10/2021",150,"Sem Terra",2021,2406106
"RN_Macaíba","RN","Macaíba","12/07/2021",200,"Indígenas",2021,2407104
"RN_Macaíba","RN","Macaíba","31/10/2021",200,"Indígenas",2021,2407104
"RN_Macaíba","RN","Macaíba","12/02/2021",200,"Indígenas",2021,2407104
"RN_Macau","RN","Macau","31/08/2022",1200,"Pescador",2022,2407203
"RN_Natal","RN","Natal","12/02/2021",20,"Indígenas",2021,2408102
"RN_Pedra Grande","RN","Pedra Grande","02/12/2022",554,"Pescador",2022,2409506
"RN_Rio do Fogo","RN","Rio do Fogo","04/08/2022",200,"Sem Terra",2022,2408953
"RO_Alta Floresta D'Oeste","RO","Alta Floresta D'Oeste","30/06/2022",300,"Indígenas",2022,1100015
"RO_Alta Floresta D'Oeste","RO","Alta Floresta D'Oeste","09/03/2021",NA,"Indígenas",2021,1100015
"RO_Alta Floresta D'Oeste","RO","Alta Floresta D'Oeste","17/06/2022",1,"Indígenas",2022,1100015
"RO_Alta Floresta D'Oeste","RO","Alta Floresta D'Oeste","20/03/2022",300,"Indígenas",2022,1100015
"RO_Alto Alegre dos Parecis","RO","Alto Alegre dos Parecis","09/09/2022",1,"Indígenas",2022,1100379
"RO_Ariquemes","RO","Ariquemes","31/12/2022",50,"Sem Terra",2022,1100023
"RO_Buritis","RO","Buritis","28/09/2021",NA,"Posseiro",2021,1100452
"RO_Buritis","RO","Buritis","16/06/2022",100,"Posseiro",2022,1100452
"RO_Buritis","RO","Buritis","08/06/2022",30,"Advogado/a",2022,1100452
"RO_Cacoal","RO","Cacoal","02/07/2021",345,"Indígenas",2021,1100049
"RO_Cacoal","RO","Cacoal","08/12/2021",345,"Indígenas",2021,1100049
"RO_Cacoal","RO","Cacoal","21/05/2022",1,"Indígenas",2022,1100049
"RO_Cacoal","RO","Cacoal","01/05/2021",NA,"Indígenas",2021,1100049
"RO_Cacoal","RO","Cacoal","10/11/2022",345,"Indígenas",2022,1100049
"RO_Campo Novo de Rondônia","RO","Campo Novo de Rondônia","17/08/2022",2,"Extrativista",2022,1100700
"RO_Campo Novo de Rondônia","RO","Campo Novo de Rondônia","29/08/2021",NA,"Extrativista",2021,1100700
"RO_Campo Novo de Rondônia","RO","Campo Novo de Rondônia","29/07/2022",1,"Extrativista",2022,1100700
"RO_Candeias do Jamari","RO","Candeias do Jamari","09/07/2021",2,"Assentado",2021,1100809
"RO_Candeias do Jamari","RO","Candeias do Jamari","26/07/2022",1,"Posseiro",2022,1100809
"RO_Chupinguaia","RO","Chupinguaia","14/08/2021",50,"Posseiro",2021,1100924
"RO_Chupinguaia","RO","Chupinguaia","14/05/2021",NA,"Sem Terra",2021,1100924
"RO_Chupinguaia","RO","Chupinguaia","02/01/2021",200,"Sem Terra",2021,1100924
"RO_Chupinguaia","RO","Chupinguaia","18/01/2021",200,"Sem Terra",2021,1100924
"RO_Chupinguaia","RO","Chupinguaia","05/12/2022",20,"Posseiro",2022,1100924
"RO_Chupinguaia","RO","Chupinguaia","05/12/2022",50,"Posseiro",2022,1100924
"RO_Chupinguaia","RO","Chupinguaia","29/03/2021",200,"Sem Terra",2021,1100924
"RO_Chupinguaia","RO","Chupinguaia","05/12/2022",1,"Posseiro",2022,1100924
"RO_Chupinguaia","RO","Chupinguaia","04/06/2021",NA,"Sem Terra",2021,1100924
"RO_Chupinguaia","RO","Chupinguaia","02/04/2021",200,"Sem Terra",2021,1100924
"RO_Chupinguaia","RO","Chupinguaia","16/04/2021",NA,"Sem Terra",2021,1100924
"RO_Corumbiara","RO","Corumbiara","31/12/2022",253,"Assentado",2022,1100072
"RO_Costa Marques","RO","Costa Marques","31/08/2021",12,"Quilombola",2021,1100080
"RO_Costa Marques","RO","Costa Marques","23/10/2022",150,"Extrativista",2022,1100080
"RO_Costa Marques","RO","Costa Marques","27/07/2022",60,"Quilombola",2022,1100080
"RO_Cujubim","RO","Cujubim","04/09/2021",NA,"Sem Terra",2021,1100940
"RO_Cujubim","RO","Cujubim","14/06/2022",1,"Posseiro",2022,1100940
"RO_Cujubim","RO","Cujubim","19/08/2022",1,"Trabalhador Assalariado",2022,1100940
"RO_Cujubim","RO","Cujubim","03/09/2021",NA,"Sem Terra",2021,1100940
"RO_Cujubim","RO","Cujubim","20/11/2021",NA,"Posseiro",2021,1100940
"RO_Espigão D'Oeste","RO","Espigão D'Oeste","23/08/2022",240,"Indígenas",2022,1100098
"RO_Espigão D'Oeste","RO","Espigão D'Oeste","30/06/2022",240,"Indígenas",2022,1100098
"RO_Espigão D'Oeste","RO","Espigão D'Oeste","07/08/2022",240,"Indígenas",2022,1100098
"RO_Espigão D'Oeste","RO","Espigão D'Oeste","31/08/2021",240,"Indígenas",2021,1100098
"RO_Governador Jorge Teixeira","RO","Governador Jorge Teixeira","03/06/2022",280,"Assentado",2022,1101005
"RO_Governador Jorge Teixeira","RO","Governador Jorge Teixeira","06/09/2021",345,"Indígenas",2021,1101005
"RO_Governador Jorge Teixeira","RO","Governador Jorge Teixeira","17/09/2021",380,"Sem Terra",2021,1101005
"RO_Governador Jorge Teixeira","RO","Governador Jorge Teixeira","07/06/2022",345,"Indígenas",2022,1101005
"RO_Governador Jorge Teixeira","RO","Governador Jorge Teixeira","31/05/2022",280,"Assentado",2022,1101005
"RO_Governador Jorge Teixeira","RO","Governador Jorge Teixeira","20/09/2022",300,"Assentado",2022,1101005
"RO_Governador Jorge Teixeira","RO","Governador Jorge Teixeira","16/03/2021",115,"Indígenas",2021,1101005
"RO_Governador Jorge Teixeira","RO","Governador Jorge Teixeira","31/01/2021",115,"Indígenas",2021,1101005
"RO_Governador Jorge Teixeira","RO","Governador Jorge Teixeira","15/12/2021",700,"Sem Terra",2021,1101005
"RO_Governador Jorge Teixeira","RO","Governador Jorge Teixeira","05/02/2021",380,"Assentado",2021,1101005
"RO_Governador Jorge Teixeira","RO","Governador Jorge Teixeira","17/06/2022",280,"Assentado",2022,1101005
"RO_Governador Jorge Teixeira","RO","Governador Jorge Teixeira","26/09/2022",300,"Assentado",2022,1101005
"RO_Governador Jorge Teixeira","RO","Governador Jorge Teixeira","23/04/2022",345,"Indígenas",2022,1101005
"RO_Guajará-Mirim","RO","Guajará-Mirim","14/07/2021",NA,"Indígenas",2021,1100106
"RO_Guajará-Mirim","RO","Guajará-Mirim","05/07/2022",120,"Indígenas",2022,1100106
"RO_Guajará-Mirim","RO","Guajará-Mirim","16/05/2022",120,"Indígenas",2022,1100106
"RO_Guajará-Mirim","RO","Guajará-Mirim","27/07/2022",120,"Indígenas",2022,1100106
"RO_Guajará-Mirim","RO","Guajará-Mirim","16/02/2022",120,"Indígenas",2022,1100106
"RO_Guajará-Mirim","RO","Guajará-Mirim","04/12/2021",120,"Funcionário Público",2021,1100106
"RO_Machadinho D'Oeste","RO","Machadinho D'Oeste","30/05/2022",50,"Sem Terra",2022,1100130
"RO_Machadinho D'Oeste","RO","Machadinho D'Oeste","18/10/2021",91,"Seringueiro",2021,1100130
"RO_Machadinho D'Oeste","RO","Machadinho D'Oeste","16/03/2022",51,"Extrativista",2022,1100130
"RO_Machadinho D'Oeste","RO","Machadinho D'Oeste","28/09/2021",24,"Extrativista",2021,1100130
"RO_Machadinho D'Oeste","RO","Machadinho D'Oeste","15/04/2022",1,"Atingido por barragem",2022,1100130
"RO_Machadinho D'Oeste","RO","Machadinho D'Oeste","31/12/2022",1,"Extrativista",2022,1100130
"RO_Machadinho D'Oeste","RO","Machadinho D'Oeste","28/03/2022",1,"Extrativista",2022,1100130
"RO_Machadinho D'Oeste","RO","Machadinho D'Oeste","15/12/2022",24,"Extrativista",2022,1100130
"RO_Machadinho D'Oeste","RO","Machadinho D'Oeste","10/06/2021",7,"Sem Terra",2021,1100130
"RO_Machadinho D'Oeste","RO","Machadinho D'Oeste","31/10/2021",44,"Seringueiro",2021,1100130
"RO_Machadinho D'Oeste","RO","Machadinho D'Oeste","11/06/2021",7,"Sem Terra",2021,1100130
"RO_Machadinho D'Oeste","RO","Machadinho D'Oeste","28/09/2021",NA,"Extrativista",2021,1100130
"RO_Machadinho D'Oeste","RO","Machadinho D'Oeste","07/06/2022",100,"Sem Terra",2022,1100130
"RO_Nova Brasilândia D'Oeste","RO","Nova Brasilândia D'Oeste","31/03/2022",112,"Posseiro",2022,1100148
"RO_Nova Brasilândia D'Oeste","RO","Nova Brasilândia D'Oeste","17/04/2022",3,"Sem Terra",2022,1100148
"RO_Nova Brasilândia D'Oeste","RO","Nova Brasilândia D'Oeste","06/04/2022",112,"Posseiro",2022,1100148
"RO_Nova Mamoré","RO","Nova Mamoré","29/04/2022",15,"Indígenas",2022,1100338
"RO_Nova Mamoré","RO","Nova Mamoré","29/08/2021",15,"Indígenas",2021,1100338
"RO_Nova Mamoré","RO","Nova Mamoré","28/04/2022",15,"Indígenas",2022,1100338
"RO_Nova Mamoré","RO","Nova Mamoré","16/08/2022",15,"Indígenas",2022,1100338
"RO_Nova Mamoré","RO","Nova Mamoré","12/07/2021",58,"Indígenas",2021,1100338
"RO_Pimenta Bueno","RO","Pimenta Bueno","17/11/2021",NA,"Sem Terra",2021,1100189
"RO_Pimenteiras do Oeste","RO","Pimenteiras do Oeste","04/09/2021",NA,"Sem Terra",2021,1101468
"RO_Porto Velho","RO","Porto Velho","27/04/2021",600,"Aliado/a",2021,1100205
"RO_Porto Velho","RO","Porto Velho","21/05/2021",600,"Sem Terra",2021,1100205
"RO_Porto Velho","RO","Porto Velho","11/04/2022",500,"Posseiro",2022,1100205
"RO_Porto Velho","RO","Porto Velho","28/09/2021",NA,"Sem Informação",2021,1100205
"RO_Porto Velho","RO","Porto Velho","31/08/2021",3,"Indígenas",2021,1100205
"RO_Porto Velho","RO","Porto Velho","27/09/2021",600,"Sem Terra",2021,1100205
"RO_Porto Velho","RO","Porto Velho","16/02/2021",NA,"Sem Terra",2021,1100205
"RO_Porto Velho","RO","Porto Velho","15/04/2021",600,"Sem Terra",2021,1100205
"RO_Porto Velho","RO","Porto Velho","23/09/2021",NA,"Pequeno proprietário",2021,1100205
"RO_Porto Velho","RO","Porto Velho","22/08/2022",30,"Ribeirinho",2022,1100205
"RO_Porto Velho","RO","Porto Velho","05/08/2021",NA,"Sem Terra",2021,1100205
"RO_Porto Velho","RO","Porto Velho","19/07/2022",60,"Posseiro",2022,1100205
"RO_Porto Velho","RO","Porto Velho","17/02/2022",600,"Sem Terra",2022,1100205
"RO_Porto Velho","RO","Porto Velho","31/12/2022",20,"Sem Terra",2022,1100205
"RO_Porto Velho","RO","Porto Velho","02/09/2021",NA,"Sem Terra",2021,1100205
"RO_Porto Velho","RO","Porto Velho","18/09/2022",48,"Posseiro",2022,1100205
"RO_Porto Velho","RO","Porto Velho","04/10/2021",200,"Sem Terra",2021,1100205
"RO_Porto Velho","RO","Porto Velho","09/06/2022",500,"Posseiro",2022,1100205
"RO_Porto Velho","RO","Porto Velho","28/08/2021",70,"Indígenas",2021,1100205
"RO_Porto Velho","RO","Porto Velho","24/08/2022",1,"Sem Terra",2022,1100205
"RO_Porto Velho","RO","Porto Velho","12/08/2021",NA,"Sem Terra",2021,1100205
"RO_Porto Velho","RO","Porto Velho","30/11/2021",500,"Posseiro",2021,1100205
"RO_Porto Velho","RO","Porto Velho","13/07/2021",NA,"Sem Terra",2021,1100205
"RO_Porto Velho","RO","Porto Velho","28/08/2021",30,"Ribeirinho",2021,1100205
"RO_Porto Velho","RO","Porto Velho","16/09/2022",48,"Posseiro",2022,1100205
"RO_Porto Velho","RO","Porto Velho","13/01/2022",1,"Sem Terra",2022,1100205
"RO_Porto Velho","RO","Porto Velho","28/09/2021",70,"Indígenas",2021,1100205
"RO_Porto Velho","RO","Porto Velho","21/10/2021",600,"Sem Terra",2021,1100205
"RO_Porto Velho","RO","Porto Velho","20/10/2022",70,"Indígenas",2022,1100205
"RO_Porto Velho","RO","Porto Velho","29/10/2021",NA,"Sem Terra",2021,1100205
"RO_Porto Velho","RO","Porto Velho","24/08/2022",600,"Sem Terra",2022,1100205
"RO_Porto Velho","RO","Porto Velho","11/03/2022",30,"Ribeirinho",2022,1100205
"RO_Porto Velho","RO","Porto Velho","22/10/2021",600,"Sem Terra",2021,1100205
"RO_Porto Velho","RO","Porto Velho","28/08/2021",700,"Ribeirinho",2021,1100205
"RO_Rio Crespo","RO","Rio Crespo","22/02/2022",4,"Sem Terra",2022,1100262
"RO_São Francisco do Guaporé","RO","São Francisco do Guaporé","30/04/2022",160,"Indígenas",2022,1101492
"RO_Seringueiras","RO","Seringueiras","09/06/2022",1,"Advogado/a",2022,1101500
"RO_Seringueiras","RO","Seringueiras","23/11/2021",400,"Sem Terra",2021,1101500
"RO_Seringueiras","RO","Seringueiras","11/03/2022",400,"Sem Terra",2022,1101500
"RO_Seringueiras","RO","Seringueiras","12/05/2022",10,"Sem Terra",2022,1101500
"RO_Seringueiras","RO","Seringueiras","30/04/2022",65,"Indígenas",2022,1101500
"RO_Theobroma","RO","Theobroma","05/05/2022",82,"Sem Terra",2022,1101609
"RO_Theobroma","RO","Theobroma","06/07/2022",82,"Sem Terra",2022,1101609
"RO_Vilhena","RO","Vilhena","31/12/2022",70,"Posseiro",2022,1100304
"RO_Vilhena","RO","Vilhena","17/11/2021",35,"Posseiro",2021,1100304
"RO_Vilhena","RO","Vilhena","09/04/2021",70,"Posseiro",2021,1100304
"RO_Vilhena","RO","Vilhena","01/12/2021",23,"Pequeno proprietário",2021,1100304
"RO_Vilhena","RO","Vilhena","31/12/2022",50,"Posseiro",2022,1100304
"RO_Vilhena","RO","Vilhena","15/07/2022",180,"Indígenas",2022,1100304
"RO_Vilhena","RO","Vilhena","31/12/2022",30,"Posseiro",2022,1100304
"RO_Vilhena","RO","Vilhena","05/12/2022",30,"Posseiro",2022,1100304
"RR_Alto Alegre","RR","Alto Alegre","29/11/2021",178,"Indígenas",2021,1400050
"RR_Amajari","RR","Amajari","10/05/2021",23,"Assentado",2021,1400027
"RR_Boa Vista","RR","Boa Vista","31/12/2021",137,"Indígenas",2021,1400100
"RR_Boa Vista","RR","Boa Vista","31/08/2021",174,"Indígenas",2021,1400100
"RR_Cantá","RR","Cantá","27/02/2021",350,"Indígenas",2021,1400175
"RR_Cantá","RR","Cantá","27/04/2022",335,"Indígenas",2022,1400175
