"Ano","Geocodigo","Valor","Tipo"
"2001",5105580,1,"embargos_desmatamento"
"2001",5106216,2,"embargos_desmatamento"
"2001",5106307,1,"embargos_desmatamento"
"2001",5106752,1,"embargos_desmatamento"
"2001",5107776,1,"embargos_desmatamento"
"2001",5107800,1,"embargos_desmatamento"
"2001",5108204,1,"embargos_desmatamento"
"2001",5108501,1,"embargos_desmatamento"
"2001",5108600,3,"embargos_desmatamento"
"2001",5200100,2,"embargos_desmatamento"
"2001",5200308,1,"embargos_desmatamento"
"2001",5200902,1,"embargos_desmatamento"
"2001",5202502,1,"embargos_desmatamento"
"2001",5204409,1,"embargos_desmatamento"
"2001",5204508,1,"embargos_desmatamento"
"2001",5204904,1,"embargos_desmatamento"
"2001",5208400,1,"embargos_desmatamento"
"2001",5209101,1,"embargos_desmatamento"
"2001",5213053,1,"embargos_desmatamento"
"2001",5216908,1,"embargos_desmatamento"
"2001",5217203,1,"embargos_desmatamento"
"2001",5217302,1,"embargos_desmatamento"
"2001",5218706,1,"embargos_desmatamento"
"2001",5219209,1,"embargos_desmatamento"
"2001",5220603,2,"embargos_desmatamento"
"2001",5300108,2,"embargos_desmatamento"
"2002",1100015,1,"embargos_desmatamento"
"2002",1100031,1,"embargos_desmatamento"
"2002",1100049,1,"embargos_desmatamento"
"2002",1100056,1,"embargos_desmatamento"
"2002",1100064,1,"embargos_desmatamento"
"2002",1100098,3,"embargos_desmatamento"
"2002",1100114,1,"embargos_desmatamento"
"2002",1100122,2,"embargos_desmatamento"
"2002",1100189,1,"embargos_desmatamento"
"2002",1100262,1,"embargos_desmatamento"
"2002",1100288,1,"embargos_desmatamento"
"2002",1100304,5,"embargos_desmatamento"
"2002",1100346,1,"embargos_desmatamento"
"2002",1100379,1,"embargos_desmatamento"
"2002",1100452,1,"embargos_desmatamento"
"2002",1100809,1,"embargos_desmatamento"
"2002",1100924,2,"embargos_desmatamento"
"2002",1101005,1,"embargos_desmatamento"
"2002",1101302,1,"embargos_desmatamento"
"2002",1101435,2,"embargos_desmatamento"
"2002",1101468,2,"embargos_desmatamento"
"2002",1101476,3,"embargos_desmatamento"
"2002",1101484,1,"embargos_desmatamento"
"2002",1101559,1,"embargos_desmatamento"
"2002",1101609,1,"embargos_desmatamento"
"2002",1200450,1,"embargos_desmatamento"
"2002",1200708,1,"embargos_desmatamento"
"2002",1302405,1,"embargos_desmatamento"
"2002",1302603,1,"embargos_desmatamento"
"2002",1302702,1,"embargos_desmatamento"
"2002",1400100,2,"embargos_desmatamento"
"2002",1400209,2,"embargos_desmatamento"
"2002",1400308,3,"embargos_desmatamento"
"2002",1400456,1,"embargos_desmatamento"
"2002",1500206,1,"embargos_desmatamento"
"2002",1500305,1,"embargos_desmatamento"
"2002",1500859,1,"embargos_desmatamento"
"2002",1501451,1,"embargos_desmatamento"
"2002",1501725,3,"embargos_desmatamento"
"2002",1502939,1,"embargos_desmatamento"
"2002",1503754,1,"embargos_desmatamento"
"2002",1504208,1,"embargos_desmatamento"
"2002",1504976,1,"embargos_desmatamento"
"2002",1505007,2,"embargos_desmatamento"
"2002",1505031,1,"embargos_desmatamento"
"2002",1505106,1,"embargos_desmatamento"
"2002",1505304,2,"embargos_desmatamento"
"2002",1506138,1,"embargos_desmatamento"
"2002",1506187,1,"embargos_desmatamento"
"2002",1506583,1,"embargos_desmatamento"
"2002",1506708,1,"embargos_desmatamento"
"2002",1506807,3,"embargos_desmatamento"
"2002",1507300,3,"embargos_desmatamento"
"2002",1507805,1,"embargos_desmatamento"
"2002",1702000,4,"embargos_desmatamento"
"2002",1704600,1,"embargos_desmatamento"
"2002",1707306,1,"embargos_desmatamento"
"2002",1708254,1,"embargos_desmatamento"
"2002",1712009,1,"embargos_desmatamento"
"2002",1713205,1,"embargos_desmatamento"
"2002",1715101,1,"embargos_desmatamento"
"2002",1716653,1,"embargos_desmatamento"
"2002",1717008,1,"embargos_desmatamento"
"2002",1717503,2,"embargos_desmatamento"
"2002",1717909,1,"embargos_desmatamento"
"2002",1718204,1,"embargos_desmatamento"
"2002",1718451,1,"embargos_desmatamento"
"2002",1720655,1,"embargos_desmatamento"
"2002",1720804,1,"embargos_desmatamento"
"2002",1721000,2,"embargos_desmatamento"
"2002",1721109,1,"embargos_desmatamento"
"2002",2104057,1,"embargos_desmatamento"
"2002",2202083,1,"embargos_desmatamento"
"2002",2301109,4,"embargos_desmatamento"
"2002",2303303,2,"embargos_desmatamento"
"2002",2303907,1,"embargos_desmatamento"
"2002",2304202,1,"embargos_desmatamento"
"2002",2304400,1,"embargos_desmatamento"
"2002",2304459,2,"embargos_desmatamento"
"2002",2307007,4,"embargos_desmatamento"
"2002",2311504,1,"embargos_desmatamento"
"2002",2311801,1,"embargos_desmatamento"
"2002",2314003,2,"embargos_desmatamento"
"2002",2401107,1,"embargos_desmatamento"
"2002",2402204,1,"embargos_desmatamento"
"2002",2403251,2,"embargos_desmatamento"
"2002",2404200,1,"embargos_desmatamento"
"2002",2408003,1,"embargos_desmatamento"
"2002",2408102,3,"embargos_desmatamento"
"2002",2408201,1,"embargos_desmatamento"
"2002",2409803,1,"embargos_desmatamento"
"2002",2507507,2,"embargos_desmatamento"
"2002",2602902,1,"embargos_desmatamento"
"2002",2700409,1,"embargos_desmatamento"
"2002",2701001,1,"embargos_desmatamento"
"2002",2702306,1,"embargos_desmatamento"
"2002",2702801,5,"embargos_desmatamento"
"2002",2703759,1,"embargos_desmatamento"
"2002",2703809,1,"embargos_desmatamento"
"2002",2704005,1,"embargos_desmatamento"
"2002",2704302,2,"embargos_desmatamento"
"2002",2705507,2,"embargos_desmatamento"
"2002",2705606,1,"embargos_desmatamento"
"2002",2706448,1,"embargos_desmatamento"
"2002",2708105,1,"embargos_desmatamento"
"2002",2708600,2,"embargos_desmatamento"
"2002",2708709,2,"embargos_desmatamento"
"2002",2709301,1,"embargos_desmatamento"
"2002",2800308,2,"embargos_desmatamento"
"2002",2800605,1,"embargos_desmatamento"
"2002",2802106,2,"embargos_desmatamento"
"2002",2802403,1,"embargos_desmatamento"
"2002",2803203,1,"embargos_desmatamento"
"2002",2803302,1,"embargos_desmatamento"
"2002",2804458,1,"embargos_desmatamento"
"2002",2804508,1,"embargos_desmatamento"
"2002",2804607,1,"embargos_desmatamento"
"2002",2804805,1,"embargos_desmatamento"
"2002",2805109,1,"embargos_desmatamento"
"2002",2805604,1,"embargos_desmatamento"
"2002",2806107,1,"embargos_desmatamento"
"2002",2901007,1,"embargos_desmatamento"
"2002",2901304,1,"embargos_desmatamento"
"2002",2903201,3,"embargos_desmatamento"
"2002",2904902,1,"embargos_desmatamento"
"2002",2905107,1,"embargos_desmatamento"
"2002",2905404,1,"embargos_desmatamento"
"2002",2905701,1,"embargos_desmatamento"
"2002",2907004,1,"embargos_desmatamento"
"2002",2907103,1,"embargos_desmatamento"
"2002",2909109,1,"embargos_desmatamento"
"2002",2909307,3,"embargos_desmatamento"
"2002",2909406,1,"embargos_desmatamento"
"2002",2910602,1,"embargos_desmatamento"
"2002",2913457,1,"embargos_desmatamento"
"2002",2914802,1,"embargos_desmatamento"
"2002",2915700,1,"embargos_desmatamento"
"2002",2917359,3,"embargos_desmatamento"
"2002",2917904,1,"embargos_desmatamento"
"2002",2921500,1,"embargos_desmatamento"
"2002",2922003,2,"embargos_desmatamento"
"2002",2925303,1,"embargos_desmatamento"
"2002",2925501,1,"embargos_desmatamento"
"2002",2925907,1,"embargos_desmatamento"
"2002",2926400,1,"embargos_desmatamento"
"2002",2928703,1,"embargos_desmatamento"
"2002",2928901,1,"embargos_desmatamento"
"2002",2929404,1,"embargos_desmatamento"
"2002",2933307,1,"embargos_desmatamento"
"2002",3100203,1,"embargos_desmatamento"
"2002",3100302,2,"embargos_desmatamento"
"2002",3101201,4,"embargos_desmatamento"
"2002",3101300,1,"embargos_desmatamento"
"2002",3101904,2,"embargos_desmatamento"
"2002",3102001,1,"embargos_desmatamento"
"2002",3102308,1,"embargos_desmatamento"
"2002",3102605,2,"embargos_desmatamento"
"2002",3102852,1,"embargos_desmatamento"
"2002",3103009,2,"embargos_desmatamento"
"2002",3103504,4,"embargos_desmatamento"
"2002",3103702,1,"embargos_desmatamento"
"2002",3104502,23,"embargos_desmatamento"
"2002",3105004,1,"embargos_desmatamento"
"2002",3105103,1,"embargos_desmatamento"
"2002",3105400,2,"embargos_desmatamento"
"2002",3105608,2,"embargos_desmatamento"
"2002",3105905,1,"embargos_desmatamento"
"2002",3106200,13,"embargos_desmatamento"
"2002",3106309,1,"embargos_desmatamento"
"2002",3106705,3,"embargos_desmatamento"
"2002",3107208,2,"embargos_desmatamento"
"2002",3107307,5,"embargos_desmatamento"
"2002",3107406,2,"embargos_desmatamento"
"2002",3107505,1,"embargos_desmatamento"
"2002",3108206,1,"embargos_desmatamento"
"2002",3108255,2,"embargos_desmatamento"
"2002",3108305,2,"embargos_desmatamento"
"2002",3108552,5,"embargos_desmatamento"
"2002",3108602,1,"embargos_desmatamento"
"2002",3109204,1,"embargos_desmatamento"
"2002",3109253,1,"embargos_desmatamento"
"2002",3109303,4,"embargos_desmatamento"
"2002",3109402,4,"embargos_desmatamento"
"2002",3109451,1,"embargos_desmatamento"
"2002",3110301,1,"embargos_desmatamento"
"2002",3110509,4,"embargos_desmatamento"
"2002",3110707,1,"embargos_desmatamento"
"2002",3111101,1,"embargos_desmatamento"
"2002",3111408,1,"embargos_desmatamento"
"2002",3111606,1,"embargos_desmatamento"
"2002",3111804,2,"embargos_desmatamento"
"2002",3111903,1,"embargos_desmatamento"
"2002",3112307,5,"embargos_desmatamento"
"2002",3112406,3,"embargos_desmatamento"
"2002",3112604,2,"embargos_desmatamento"
"2002",3112802,2,"embargos_desmatamento"
"2002",3113107,2,"embargos_desmatamento"
"2002",3113404,1,"embargos_desmatamento"
"2002",3114105,1,"embargos_desmatamento"
"2002",3114303,3,"embargos_desmatamento"
"2002",3114709,1,"embargos_desmatamento"
"2002",3114808,1,"embargos_desmatamento"
"2002",3115003,1,"embargos_desmatamento"
"2002",3115102,1,"embargos_desmatamento"
"2002",3115409,6,"embargos_desmatamento"
"2002",3115508,2,"embargos_desmatamento"
"2002",3115805,3,"embargos_desmatamento"
"2002",3116159,2,"embargos_desmatamento"
"2002",3116506,1,"embargos_desmatamento"
"2002",3116803,2,"embargos_desmatamento"
"2002",3117108,1,"embargos_desmatamento"
"2002",3117504,3,"embargos_desmatamento"
"2002",3118007,1,"embargos_desmatamento"
"2002",3118304,3,"embargos_desmatamento"
"2002",3118601,2,"embargos_desmatamento"
"2002",3118809,13,"embargos_desmatamento"
"2002",3118908,4,"embargos_desmatamento"
"2002",3119302,1,"embargos_desmatamento"
"2002",3119401,1,"embargos_desmatamento"
"2002",3119708,1,"embargos_desmatamento"
"2002",3119906,1,"embargos_desmatamento"
"2002",3120102,1,"embargos_desmatamento"
"2002",3120805,5,"embargos_desmatamento"
"2002",3120870,2,"embargos_desmatamento"
"2002",3120904,3,"embargos_desmatamento"
"2002",3121100,1,"embargos_desmatamento"
"2002",3121209,2,"embargos_desmatamento"
"2002",3121506,2,"embargos_desmatamento"
"2002",3121704,1,"embargos_desmatamento"
"2002",3122207,1,"embargos_desmatamento"
"2002",3122454,2,"embargos_desmatamento"
"2002",3122470,2,"embargos_desmatamento"
"2002",3123601,1,"embargos_desmatamento"
"2002",3123908,1,"embargos_desmatamento"
"2002",3124005,4,"embargos_desmatamento"
"2002",3124104,2,"embargos_desmatamento"
"2002",3124302,2,"embargos_desmatamento"
"2002",3124807,2,"embargos_desmatamento"
"2002",3125408,1,"embargos_desmatamento"
"2002",3125705,2,"embargos_desmatamento"
"2002",3125903,1,"embargos_desmatamento"
"2002",3126109,1,"embargos_desmatamento"
"2002",3126208,3,"embargos_desmatamento"
"2002",3126703,2,"embargos_desmatamento"
"2002",3126950,2,"embargos_desmatamento"
"2002",3127107,2,"embargos_desmatamento"
"2002",3127354,1,"embargos_desmatamento"
"2002",3127701,3,"embargos_desmatamento"
"2002",3127800,6,"embargos_desmatamento"
"2002",3128006,3,"embargos_desmatamento"
"2002",3128105,4,"embargos_desmatamento"
"2002",3128204,3,"embargos_desmatamento"
"2002",3128253,2,"embargos_desmatamento"
"2002",3128709,1,"embargos_desmatamento"
"2002",3128808,2,"embargos_desmatamento"
"2002",3129103,1,"embargos_desmatamento"
"2002",3129301,2,"embargos_desmatamento"
"2002",3129400,1,"embargos_desmatamento"
"2002",3130051,1,"embargos_desmatamento"
"2002",3130507,1,"embargos_desmatamento"
"2002",3130556,1,"embargos_desmatamento"
"2002",3131000,1,"embargos_desmatamento"
"2002",3131307,3,"embargos_desmatamento"
"2002",3131406,1,"embargos_desmatamento"
"2002",3131505,1,"embargos_desmatamento"
"2002",3131802,1,"embargos_desmatamento"
"2002",3131901,1,"embargos_desmatamento"
"2002",3132404,1,"embargos_desmatamento"
"2002",3132503,3,"embargos_desmatamento"
"2002",3133006,1,"embargos_desmatamento"
"2002",3133758,1,"embargos_desmatamento"
"2002",3133808,1,"embargos_desmatamento"
"2002",3133907,6,"embargos_desmatamento"
"2002",3134202,5,"embargos_desmatamento"
"2002",3135050,4,"embargos_desmatamento"
"2002",3135209,2,"embargos_desmatamento"
"2002",3135308,1,"embargos_desmatamento"
"2002",3135407,1,"embargos_desmatamento"
"2002",3135456,3,"embargos_desmatamento"
"2002",3135605,1,"embargos_desmatamento"
"2002",3135803,1,"embargos_desmatamento"
"2002",3136306,16,"embargos_desmatamento"
"2002",3136702,2,"embargos_desmatamento"
"2002",3136801,1,"embargos_desmatamento"
"2002",3136900,1,"embargos_desmatamento"
"2002",3136959,2,"embargos_desmatamento"
"2002",3137007,5,"embargos_desmatamento"
"2002",3137205,9,"embargos_desmatamento"
"2002",3137304,1,"embargos_desmatamento"
"2002",3137403,1,"embargos_desmatamento"
"2002",3137502,1,"embargos_desmatamento"
"2002",3137700,1,"embargos_desmatamento"
"2002",3137908,5,"embargos_desmatamento"
"2002",3138203,1,"embargos_desmatamento"
"2002",3138302,1,"embargos_desmatamento"
"2002",3138658,2,"embargos_desmatamento"
"2002",3138807,2,"embargos_desmatamento"
"2002",3139409,2,"embargos_desmatamento"
"2002",3139706,1,"embargos_desmatamento"
"2002",3140001,20,"embargos_desmatamento"
"2002",3140159,2,"embargos_desmatamento"
"2002",3140407,1,"embargos_desmatamento"
"2002",3140506,1,"embargos_desmatamento"
"2002",3140704,1,"embargos_desmatamento"
"2002",3140902,1,"embargos_desmatamento"
"2002",3141108,1,"embargos_desmatamento"
"2002",3141306,1,"embargos_desmatamento"
"2002",3141801,3,"embargos_desmatamento"
"2002",3142205,1,"embargos_desmatamento"
"2002",3142254,1,"embargos_desmatamento"
"2002",3142304,1,"embargos_desmatamento"
"2002",3142403,2,"embargos_desmatamento"
"2002",3142700,2,"embargos_desmatamento"
"2002",3142809,5,"embargos_desmatamento"
"2002",3143104,2,"embargos_desmatamento"
"2002",3143302,7,"embargos_desmatamento"
"2002",3143906,1,"embargos_desmatamento"
"2002",3144003,2,"embargos_desmatamento"
"2002",3144102,1,"embargos_desmatamento"
"2002",3145109,1,"embargos_desmatamento"
"2002",3145208,1,"embargos_desmatamento"
"2002",3145307,6,"embargos_desmatamento"
"2002",3145455,2,"embargos_desmatamento"
"2002",3145604,1,"embargos_desmatamento"
"2002",3145802,1,"embargos_desmatamento"
"2002",3145901,1,"embargos_desmatamento"
"2002",3146008,1,"embargos_desmatamento"
"2002",3146107,27,"embargos_desmatamento"
"2002",3146206,3,"embargos_desmatamento"
"2002",3146404,1,"embargos_desmatamento"
"2002",3146552,1,"embargos_desmatamento"
"2002",3146909,3,"embargos_desmatamento"
"2002",3147006,9,"embargos_desmatamento"
"2002",3147303,1,"embargos_desmatamento"
"2002",3147600,2,"embargos_desmatamento"
"2002",3147808,2,"embargos_desmatamento"
"2002",3147907,2,"embargos_desmatamento"
"2002",3148004,6,"embargos_desmatamento"
"2002",3148301,1,"embargos_desmatamento"
"2002",3148608,2,"embargos_desmatamento"
"2002",3149309,1,"embargos_desmatamento"
"2002",3149705,1,"embargos_desmatamento"
"2002",3150158,2,"embargos_desmatamento"
"2002",3150802,6,"embargos_desmatamento"
"2002",3151008,1,"embargos_desmatamento"
"2002",3151206,3,"embargos_desmatamento"
"2002",3151305,1,"embargos_desmatamento"
"2002",3152006,9,"embargos_desmatamento"
"2002",3152105,1,"embargos_desmatamento"
"2002",3152131,1,"embargos_desmatamento"
"2002",3152204,3,"embargos_desmatamento"
"2002",3152303,3,"embargos_desmatamento"
"2002",3152501,2,"embargos_desmatamento"
"2002",3152600,1,"embargos_desmatamento"
"2002",3152709,1,"embargos_desmatamento"
"2002",3152808,2,"embargos_desmatamento"
"2002",3153509,1,"embargos_desmatamento"
"2002",3153707,1,"embargos_desmatamento"
"2002",3154408,1,"embargos_desmatamento"
"2002",3154457,2,"embargos_desmatamento"
"2002",3154507,5,"embargos_desmatamento"
"2002",3155207,4,"embargos_desmatamento"
"2002",3155504,1,"embargos_desmatamento"
"2002",3156403,1,"embargos_desmatamento"
"2002",3156700,2,"embargos_desmatamento"
"2002",3156809,1,"embargos_desmatamento"
"2002",3156908,2,"embargos_desmatamento"
"2002",3157005,1,"embargos_desmatamento"
"2002",3157203,2,"embargos_desmatamento"
"2002",3157609,4,"embargos_desmatamento"
"2002",3157807,1,"embargos_desmatamento"
"2002",3158201,1,"embargos_desmatamento"
"2002",3158508,4,"embargos_desmatamento"
"2002",3158953,1,"embargos_desmatamento"
"2002",3159100,3,"embargos_desmatamento"
"2002",3159803,4,"embargos_desmatamento"
"2002",3160405,5,"embargos_desmatamento"
"2002",3160900,1,"embargos_desmatamento"
"2002",3161106,8,"embargos_desmatamento"
"2002",3161700,1,"embargos_desmatamento"
"2002",3161908,2,"embargos_desmatamento"
"2002",3162005,2,"embargos_desmatamento"
"2002",3162104,2,"embargos_desmatamento"
"2002",3162252,2,"embargos_desmatamento"
"2002",3162658,2,"embargos_desmatamento"
"2002",3162906,1,"embargos_desmatamento"
"2002",3163003,1,"embargos_desmatamento"
"2002",3164209,6,"embargos_desmatamento"
"2002",3164308,2,"embargos_desmatamento"
"2002",3164407,1,"embargos_desmatamento"
"2002",3164704,1,"embargos_desmatamento"
"2002",3165206,1,"embargos_desmatamento"
"2002",3165552,4,"embargos_desmatamento"
"2002",3166006,1,"embargos_desmatamento"
"2002",3166105,1,"embargos_desmatamento"
"2002",3166204,1,"embargos_desmatamento"
"2002",3167202,5,"embargos_desmatamento"
"2002",3167608,1,"embargos_desmatamento"
"2002",3167905,2,"embargos_desmatamento"
"2002",3168002,1,"embargos_desmatamento"
"2002",3168101,1,"embargos_desmatamento"
"2002",3168606,3,"embargos_desmatamento"
"2002",3168705,1,"embargos_desmatamento"
"2002",3168804,1,"embargos_desmatamento"
"2002",3169109,1,"embargos_desmatamento"
"2002",3169307,1,"embargos_desmatamento"
"2002",3169356,5,"embargos_desmatamento"
"2002",3169505,1,"embargos_desmatamento"
"2002",3169604,1,"embargos_desmatamento"
"2002",3169703,1,"embargos_desmatamento"
"2002",3169901,3,"embargos_desmatamento"
"2002",3170008,2,"embargos_desmatamento"
"2002",3170206,6,"embargos_desmatamento"
"2002",3170404,11,"embargos_desmatamento"
"2002",3170438,2,"embargos_desmatamento"
"2002",3170529,5,"embargos_desmatamento"
"2002",3170602,1,"embargos_desmatamento"
"2002",3170750,1,"embargos_desmatamento"
"2002",3170800,2,"embargos_desmatamento"
"2002",3170909,4,"embargos_desmatamento"
"2002",3171006,3,"embargos_desmatamento"
"2002",3171030,3,"embargos_desmatamento"
"2002",3171303,3,"embargos_desmatamento"
"2002",3171709,3,"embargos_desmatamento"
"2002",3172004,1,"embargos_desmatamento"
"2002",3200136,1,"embargos_desmatamento"
"2002",3200201,1,"embargos_desmatamento"
"2002",3200607,1,"embargos_desmatamento"
"2002",3200805,2,"embargos_desmatamento"
"2002",3200904,3,"embargos_desmatamento"
"2002",3201001,1,"embargos_desmatamento"
"2002",3201209,3,"embargos_desmatamento"
"2002",3201308,1,"embargos_desmatamento"
"2002",3201407,1,"embargos_desmatamento"
"2002",3201902,2,"embargos_desmatamento"
"2002",3202108,1,"embargos_desmatamento"
"2002",3202405,3,"embargos_desmatamento"
"2002",3202702,1,"embargos_desmatamento"
"2002",3203007,1,"embargos_desmatamento"
