system:index,AREA_KM2,CD_MUN,NM_MUN,SIGLA_UF,sum,.geo
0002000000000000010d,510.673,4202438,Bocaina do Sul,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000010e,938.516,4202503,Bom Jardim da Serra,SC,17783.29934373462,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000010f,63.883,4202537,Bom Jesus,SC,158.65720080355732,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000110,67.777,4202578,Bom Jesus do Oeste,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000111,212.045,4202800,Braço do Norte,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000112,336.439,4202875,Brunópolis,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000113,983.424,4203006,Caçador,SC,4687.524018667786,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000114,173.079,4203105,Caibi,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000115,636.208,4203154,Calmon,SC,4205.231691339536,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000116,1331.962,4203253,Capão Alto,SC,1524.1525274818673,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000117,1025.638,4203402,Campo Belo do Sul,SC,6275.435475041742,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000118,479.161,4203501,Campo Erê,SC,465.9239627338996,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000119,1717.697,4203600,Campos Novos,SC,11473.528804829826,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000011a,1148.036,4203808,Canoinhas,SC,473.15503999528306,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000011b,244.057,4203907,Capinzal,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000011c,53.222,4203956,Capivari de Baixo,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000011d,199.166,4204004,Catanduvas,SC,688.8319060639677,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000011e,140.873,4204103,Caxambu do Sul,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000011f,208.391,4204152,Celso Ramos,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000120,418.544,4204178,Cerro Negro,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000121,624.846,4204202,Chapecó,SC,5045.465264868983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000122,70.965,4204251,Cocal do Sul,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000123,799.194,4204301,Concórdia,SC,762.6463876464811,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000124,83.556,4204350,Cordilheira Alta,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000125,233.698,4204400,Coronel Freitas,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000126,107.502,4204459,Coronel Martins,SC,891.9912184341275,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000127,647.388,4204558,Correia Pinto,SC,2603.780282771767,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000128,234.865,4204608,Criciúma,SC,90.14948695678649,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000129,220.099,4204707,Cunha Porã,SC,1058.2777152407803,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000012a,54.811,4204756,Cunhataí,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000012b,949.865,4204806,Curitibanos,SC,2063.3075282448413,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000012c,287.057,4204905,Descanso,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000012d,378.843,4205001,Dionísio Cerqueira,SC,1727.1188974473403,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000012e,103.888,4205175,Entre Rios,SC,5779.065266845933,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000012f,65.311,4205191,Ermo,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000130,208.841,4205209,Erval Velho,SC,20.969961535357292,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000131,340.07,4205308,Faxinal dos Guedes,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000132,58.457,4205357,Flor do Sertão,SC,0.6967857039866727,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000133,674.844,4205407,Florianópolis,SC,8910.809478102943,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000134,100.408,4205431,Formosa do Sul,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000135,183.351,4205456,Forquilhinha,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000136,549.188,4205506,Fraiburgo,SC,4433.600752545895,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000137,158.775,4205555,Frei Rogério,SC,385.5852375888502,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000138,139.836,4205605,Galvão,SC,70.85666629394503,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000139,114.773,4205704,Garopaba,SC,1.7872049022719436,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000013a,127.556,4206009,Governador Celso Ramos,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000013b,334.362,4206108,Grão-Pará,SC,4152.486213314166,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000013c,165.718,4206207,Gravatal,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000013d,331.766,4206405,Guaraciaba,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000013e,100.63,4206603,Guarujá do Sul,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000013f,206.196,4206652,Guatambú,SC,1639.4358204993075,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000140,216.581,4206702,Herval d'Oeste,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000141,146.009,4206751,Ibiam,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000142,156.439,4206801,Ibicaré,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000143,230.393,4207007,Içara,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000144,542.238,4207205,Imaruí,SC,7685.967294818524,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000145,181.577,4207304,Imbituba,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000146,113.986,4207577,Iomerê,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000147,155.651,4207601,Ipira,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000148,200.96,4207650,Iporã do Oeste,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000149,261.081,4207684,Ipuaçu,SC,10338.355595120227,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000014a,245.921,4207700,Ipumirim,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000014b,165.147,4207759,Iraceminha,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000014c,325.862,4207809,Irani,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000014d,77.912,4207858,Irati,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000014e,589.698,4207908,Irineópolis,SC,628.0376133600549,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000014f,166.265,4208005,Itá,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000150,281.782,4208401,Itapiranga,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000151,182.483,4208609,Jaborá,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000152,430.704,4208708,Jacinto Machado,SC,3084.301211927174,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000153,326.362,4208807,Jaguaruna,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000154,68.499,4208955,Jardinópolis,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000155,241.637,4209003,Joaçaba,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000156,91.448,4209177,Jupiá,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000157,69.036,4209201,Lacerdópolis,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000158,2637.66,4209300,Lages,SC,0.3965841552734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000159,333.26,4209409,Laguna,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000015a,65.348,4209458,Lajeado Grande,SC,0.4574677316703049,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000015b,271.852,4209607,Lauro Müller,SC,1713.968666360137,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000015c,941.64,4209706,Lebon Régis,SC,3296.9536415404245,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000015d,190.171,4209854,Lindóia do Sul,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000015e,117.099,4210035,Luzerna,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000015f,261.208,4210050,Macieira,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000160,520.816,4210308,Major Vieira,SC,610.8314045992765,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000161,62.902,4210407,Maracajá,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000162,170.339,4210506,Maravilha,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000163,104.184,4210555,Marema,SC,2.4280649079924936,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000164,435.391,4210704,Matos Costa,SC,3493.9632233808757,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000165,186.439,4210803,Meleiro,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000166,92.346,4210902,Modelo,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000167,200.276,4211009,Mondaí,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000168,191.278,4211058,Monte Carlo,SC,709.2672308652176,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000169,560.743,4211108,Monte Castelo,SC,493.82210813597993,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000016a,82.818,4211207,Morro da Fumaça,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000016b,260.143,4211256,Morro Grande,SC,169.50784996373827,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000016c,65.087,4211405,Nova Erechim,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000016d,137.388,4211454,Nova Itaberaba,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000016e,295.061,4211603,Nova Veneza,SC,1737.9074681959164,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000016f,151.722,4211652,Novo Horizonte,SC,59.78995817500102,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000170,549.859,4211702,Orleans,SC,13592.858380368549,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000171,213.543,4211801,Ouro,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000172,188.568,4211850,Ouro Verde,SC,26.466565004021106,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000173,86.048,4211876,Paial,SC,281.0858680494366,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000174,738.331,4211892,Painel,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000175,394.85,4211900,Palhoça,SC,16021.146793850636,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000176,330.878,4212007,Palma Sola,SC,419.7423536332,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000177,289.097,4212056,Palmeira,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000178,351.051,4212106,Palmitos,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000179,764.737,4212205,Papanduva,SC,209.86290265503072,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000017a,180.338,4212239,Paraíso,SC,958.4362903227541,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000017b,92.638,4212254,Passo de Torres,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000017c,617.092,4212270,Passos Maia,SC,14538.549277861866,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000017d,446.165,4212304,Paulo Lopes,SC,24659.08119253706,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000017e,159.891,4212403,Pedras Grandes,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000017f,96.168,4212601,Peritiba,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000180,106.853,4212650,Pescaria Brava,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000181,128.726,4212908,Pinhalzinho,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000182,61.011,4213005,Pinheiro Preto,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000183,146.088,4213104,Piratuba,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000184,63.1,4213153,Planalto Alegre,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000185,575.17,4213302,Ponte Alta,SC,559.6024178039567,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000186,396.882,4213351,Ponte Alta do Norte,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000187,560.731,4213401,Ponte Serrada,SC,7772.916939281026,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000188,848.779,4213609,Porto União,SC,749.7321107628966,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000189,284.36,4213807,Praia Grande,SC,13180.590854180622,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000018a,65.433,4213906,Presidente Castello Branco,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000018b,85.598,4214151,Princesa,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000018c,278.983,4214201,Quilombo,SC,0.9948356112132356,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000018d,286.461,4214300,Rancho Queimado,SC,7.781505926513667,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000018e,314.913,4214409,Rio das Antas,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000018f,302.39,4214904,Rio Fortuna,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000190,282.571,4215059,Rio Rufino,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000191,191.061,4215075,Riqueza,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000192,223.333,4215208,Romelândia,SC,318.30606971105686,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000193,156.568,4215356,Saltinho,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000194,104.531,4215406,Salto Veloso,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000195,82.984,4215455,Sangão,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000196,1145.845,4215505,Santa Cecília,SC,979.2156929100793,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000197,81.004,4215554,Santa Helena,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000198,203.218,4215604,Santa Rosa de Lima,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00020000000000000199,150.299,4215653,Santa Rosa do Sul,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000019a,119.653,4215687,Santa Terezinha do Progresso,SC,11.67530367546531,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000019b,73.335,4215695,Santiago do Sul,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000019c,344.235,4215703,Santo Amaro da Imperatriz,SC,19716.718814971784,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000019d,149.891,4215752,São Bernardino,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000019e,461.438,4215901,São Bonifácio,SC,8817.476961126347,"{""type"":""MultiPoint"",""coordinates"":[]}"
0002000000000000019f,162.12,4216008,São Carlos,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001a0,345.903,4216057,São Cristóvão do Sul,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001a1,367.525,4216107,São Domingos,SC,578.152658148777,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001a2,163.747,4216255,São João do Oeste,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001a3,184.375,4216404,São João do Sul,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001a4,1888.634,4216503,São Joaquim,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001a5,150.499,4216602,São José,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001a6,280.76,4216701,São José do Cedro,SC,1825.81155902649,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001a7,948.714,4216800,São José do Cerrito,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001a8,356.193,4216909,São Lourenço do Oeste,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001a9,106.765,4217006,São Ludgero,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001aa,224.566,4217105,São Martinho,SC,450.64020672689526,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001ab,72.755,4217154,São Miguel da Boa Vista,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001ac,234.202,4217204,São Miguel do Oeste,SC,912.4654734240371,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001ad,139.196,4217253,São Pedro de Alcântara,SC,7.3235850824094255,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001ae,205.781,4217303,Saudades,SC,1727.9811364225998,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001af,309.627,4217501,Seara,SC,4034.7178724174128,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001b0,90.564,4217550,Serra Alta,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001b1,262.004,4217600,Siderópolis,SC,4818.545146542673,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001b2,143.457,4217709,Sombrio,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001b3,113.125,4217758,Sul Brasil,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001b4,390.044,4217907,Tangará,SC,0.47087529268152567,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001b5,56.962,4217956,Tigrinhos,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001b6,328.507,4218103,Timbé do Sul,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001b7,596.344,4218251,Timbó Grande,SC,1279.825945556023,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001b8,436.496,4218301,Três Barras,SC,4429.5822457787945,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001b9,156.61,4218350,Treviso,SC,1166.4105628998655,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001ba,159.833,4218400,Treze de Maio,SC,35.19367149047849,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001bb,185.937,4218509,Treze Tílias,SC,88.08925692758639,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001bc,301.485,4218707,Tubarão,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001bd,132.939,4218756,Tunápolis,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001be,235.104,4218806,Turvo,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001bf,92.857,4218855,União do Oeste,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001c0,1021.371,4218905,Urubici,SC,13771.203792422672,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001c1,350.472,4218954,Urupema,SC,42.29589058227544,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001c2,254.954,4219002,Urussanga,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001c3,166.685,4219101,Vargeão,SC,690.3206199763468,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001c4,350.606,4219150,Vargem,SC,465.6548925292965,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001c5,299.807,4219176,Vargem Bonita,SC,1101.8125701236136,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001c6,384.127,4219309,Videira,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001c7,377.426,4219507,Xanxerê,SC,4.779403319570503,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001c8,218.032,4219606,Xavantina,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001c9,293.628,4219705,Xaxim,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001ca,190.179,4219853,Zortéa,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001cb,63.42,4220000,Balneário Rincão,SC,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001cc,2884.34,4300001,Lagoa Mirim,RS,865.8584611648671,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001cd,10201.524,4300002,Lagoa dos Patos,RS,2272.4519101445576,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001ce,1551.339,4300034,Aceguá,RS,2939.450552713744,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001cf,291.503,4300059,Água Santa,RS,616.8792556091297,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001d0,534.624,4300109,Agudo,RS,576.2397701563038,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001d1,322.674,4300208,Ajuricaba,RS,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001d2,316.394,4300307,Alecrim,RS,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001d3,7800.428,4300406,Alegrete,RS,2786.4082093541547,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001d4,172.794,4300455,Alegria,RS,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001d5,265.042,4300471,Almirante Tamandaré do Sul,RS,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001d6,325.979,4300505,Alpestre,RS,29.763486013542572,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001d7,115.335,4300554,Alto Alegre,RS,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001d8,78.175,4300570,Alto Feliz,RS,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001d9,71.7,4300604,Alvorada,RS,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001da,505.983,4300638,Amaral Ferrador,RS,3.2270196239276965,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001db,93.704,4300646,Ametista do Sul,RS,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001dc,331.208,4300661,André da Rocha,RS,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001dd,242.1,4300703,Anta Gorda,RS,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001de,347.541,4300802,Antônio Prado,RS,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001df,518.193,4300851,Arambaré,RS,1434.803946670272,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001e0,35.391,4300877,Araricá,RS,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001e1,342.279,4300901,Aratiba,RS,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001e2,157.088,4301008,Arroio do Meio,RS,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001e3,119.16,4301057,Arroio do Sal,RS,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001e4,124.693,4301073,Arroio do Padre,RS,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001e5,425.791,4301107,Arroio dos Ratos,RS,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001e6,315.132,4301206,Arroio do Tigre,RS,187.55060769054754,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001e7,2508.557,4301305,Arroio Grande,RS,8635.00436711016,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001e8,269.31,4301404,Arvorezinha,RS,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001e9,348.231,4301503,Augusto Pestana,RS,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001ea,156.727,4301552,Áurea,RS,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001eb,4090.36,4301602,Bagé,RS,1030.2710938283685,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001ec,102.387,4301636,Balneário Pinhal,RS,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001ed,124.757,4301651,Barão,RS,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001ee,260.505,4301701,Barão de Cotegipe,RS,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001ef,436.101,4301750,Barão do Triunfo,RS,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001f0,515.469,4301800,Barracão,RS,1472.9142866332834,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001f1,62.801,4301859,Barra do Guarita,RS,39.10151723221132,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001f2,729.316,4301909,Barra do Ribeiro,RS,2339.45188964276,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001f3,146.995,4301925,Barra do Rio Azul,RS,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000200000000000001f4,60.437,4301958,Barra Funda,RS,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
