Ano,Regiao,Uf Sigla,Municipio Primario,Nome Conflito,Data,Numero De Pessoas,Tipo De Violencia,Categoria Causou Acao,Categoria Sofreu Acao,Categoria Vitima Violencia,Eixos De Violencia,Genero,Idade,Identidade De Genero,Orientacao Sexual,Raca Cor,Municipios Vitima,Lugar
2023,Centro-Oeste,MS,Naviraí (MS),Macro Território Dourados-Amambai Pegua II/T. I. Santiago Kue/Kurupi,03/16/2023,2,Intimidação,Fazendeiro,Indígenas,Indígenas,Terra,S - Sem Informação,A,,,Indígena,Naviraí (MS),Tekoha Kurupi
2023,Centro-Oeste,MS,Paranhos (MS),Terra Indígena Potrero Guasu,06/14/2023,1,"Aborto, Morte em conseqüência",Governo federal,Indígenas,Indígenas,Terra,F -  Feminino,A,,,Indígena,Paranhos (MS),"Aldeia Potrero Guassu, Aldeia Potrero Guassu"
2023,Centro-Oeste,MS,Rio Brilhante (MS),Com. Laranjeira Nhanderu,03/04/2023,1,"Prisão, Agressão",Fazendeiro,Indígenas,Indígenas,Terra,F -  Feminino,A,,,Indígena,Rio Brilhante (MS),"Retomada Laranjeira Nhanderu/Fazenda Inho, Retomada Laranjeira Nhanderu/Fazenda Inho"
2023,Centro-Oeste,MS,Rio Brilhante (MS),Com. Laranjeira Nhanderu,03/04/2023,1,Agressão,Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Rio Brilhante (MS),Retomada Laranjeira Nhanderu/Fazenda Inho
2023,Centro-Oeste,MS,Rio Brilhante (MS),Com. Laranjeira Nhanderu,03/04/2023,1,Agressão,Fazendeiro,Indígenas,Indígenas,Terra,F -  Feminino,A,,,Indígena,Rio Brilhante (MS),Retomada Laranjeira Nhanderu/Fazenda Inho
2023,Centro-Oeste,MS,Rio Brilhante (MS),Com. Laranjeira Nhanderu,03/04/2023,1,"Prisão, Agressão",Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Rio Brilhante (MS),"Retomada Laranjeira Nhanderu/Fazenda Inho, Retomada Laranjeira Nhanderu/Fazenda Inho"
2023,Centro-Oeste,MS,Rio Brilhante (MS),Com. Laranjeira Nhanderu,03/04/2023,1,"Prisão, Agressão",Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,SI,,,Indígena,Rio Brilhante (MS),"Retomada Laranjeira Nhanderu/Fazenda Inho, Retomada Laranjeira Nhanderu/Fazenda Inho"
2023,Centro-Oeste,MS,Rio Brilhante (MS),Com. Laranjeira Nhanderu,03/07/2023,1,Intimidação,Fazendeiro,Indígenas,Outros,Terra,M - Masculino,A,,,,Rio Brilhante (MS),Estrada que da acesso a Terra Indígena Laranjeira Nhanderu
2023,Centro-Oeste,MT,Colniza (MT),Reserva Extrativista (Resex) Guariba-Roosevelt,03/03/2023,1,"Prisão, Criminalização",Fazendeiro,Seringueiro,Seringueiro,Terra,M - Masculino,A,,,,Aripuanã (MT),"Aripuanã, Aripuanã"
2023,Centro-Oeste,MT,Juína (MT),T. I.  Enawenê-Nawê/Adowinã/Rio Preto,06/25/2023,19,Agressão,Hidrelétrica,Indígenas,Indígenas,Terra,S - Sem Informação,A,,,Indígena,Campos de Júlio (MT),Em frente a PCHs
2023,Centro-Oeste,MT,Juína (MT),T. I.  Enawenê-Nawê/Adowinã/Rio Preto,06/25/2023,1,Agressão,Hidrelétrica,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Campos de Júlio (MT),Em frente a PCHs
2023,Centro-Oeste,MT,Juína (MT),Vila de Fontanillas,04/14/2023,5,Contaminação por agrotóxico,Fazendeiro,Indígenas,Indígenas,Terra,S - Sem Informação,M,,,Indígena,Juína (MT),Rio Aripuanã
2023,Centro-Oeste,MT,Juína (MT),Vila de Fontanillas,04/14/2023,15,Contaminação por agrotóxico,Fazendeiro,Indígenas,Sem Informação,Terra,S - Sem Informação,M,,,,Juína (MT),Escola Municipal Vinícius de Moraes
2023,Centro-Oeste,MT,Santa Terezinha (MT),Gl. Carlos Pelisioli/Faz. São Sebastião,02/15/2023,1,Ameaça de Morte,Empresário,Sem Terra,Sem Terra,Terra,M - Masculino,12,,,,Santa Terezinha (MT),Gleba Carlos Peliciolli
2023,Centro-Oeste,MT,Santa Terezinha (MT),Gl. Carlos Pelisioli/Faz. São Sebastião,02/15/2023,1,Ameaça de Morte,Empresário,Sem Terra,Sem Terra,Terra,F -  Feminino,A,,,,Santa Terezinha (MT),Gleba Carlos Peliciolli
2023,Centro-Oeste,MT,Santa Terezinha (MT),Gl. Carlos Pelisioli/Faz. São Sebastião,02/15/2023,1,Ameaça de Morte,Empresário,Sem Terra,Sem Terra,Terra,M - Masculino,M,,,,Santa Terezinha (MT),Gleba Carlos Peliciolli
2023,Centro-Oeste,MT,São Félix do Araguaia (MT),Comunidade Taboca,01/23/2023,1,Ameaça de Morte,Fazendeiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,São Félix do Araguaia (MT),Comunidade Taboca
2023,Nordeste,BA,Barra (BA),Com. Quilombola Igarité,03/01/2023,2,Ameaça de Morte,Fazendeiro,Quilombola,Quilombola,Terra,M - Masculino,A,,,Preta,Barra (BA),Território Igarité
2023,Nordeste,BA,Barra (BA),Com. Quilombola Igarité,03/01/2023,1,Ameaça de Morte,Fazendeiro,Quilombola,Quilombola,Terra,F -  Feminino,A,,,Preta,Barra (BA),Território Igarité
2023,Nordeste,BA,Barra (BA),Com. Quilombola Igarité,04/05/2023,1,"Ameaça de Expropriação, Intimidação",Fazendeiro,Quilombola,Quilombola,Terra,F -  Feminino,A,,,Preta,Barra (BA),"Território Igarité, Território Igarité"
2023,Nordeste,BA,Correntina (BA),Fecho de Pasto de Cupim/Com. Barreiro/Caatinga do Meio/Manoel Mendes/Brejinho/Baraúna/São Francisco/Cobra Verde/Dona Bárbara/Faz. Bandeirante,04/11/2023,1,"Tentativa de Assassinato, Ferimento",Fazendeiro,Camponês de fundo e fecho de pasto,Camponês de fundo e fecho de pasto,Terra,M - Masculino,58,,,,Correntina (BA),"Fecho de Pasto do Cupim, Fecho de Pasto do Cupim"
2023,Nordeste,BA,Correntina (BA),Fecho de Pasto de Cupim/Com. Barreiro/Caatinga do Meio/Manoel Mendes/Brejinho/Baraúna/São Francisco/Cobra Verde/Dona Bárbara/Faz. Bandeirante,04/11/2023,1,"Ferimento, Tentativa de Assassinato",Fazendeiro,Camponês de fundo e fecho de pasto,Camponês de fundo e fecho de pasto,Terra,M - Masculino,43,,,,Correntina (BA),"Fecho de Pasto do Cupim, Fecho de Pasto do Cupim"
2023,Nordeste,BA,Correntina (BA),Fecho de Pasto de Cupim/Com. Barreiro/Caatinga do Meio/Manoel Mendes/Brejinho/Baraúna/São Francisco/Cobra Verde/Dona Bárbara/Faz. Bandeirante,04/11/2023,1,Tentativa de Assassinato,Fazendeiro,Camponês de fundo e fecho de pasto,Camponês de fundo e fecho de pasto,Terra,S - Sem Informação,A,,,,Correntina (BA),Fecho de Pasto do Cupim
2023,Nordeste,BA,Correntina (BA),Fecho de Pasto de Cupim/Com. Barreiro/Caatinga do Meio/Manoel Mendes/Brejinho/Baraúna/São Francisco/Cobra Verde/Dona Bárbara/Faz. Bandeirante,04/11/2023,1,"Ferimento, Tentativa de Assassinato",Fazendeiro,Camponês de fundo e fecho de pasto,Camponês de fundo e fecho de pasto,Terra,M - Masculino,68,,,,Correntina (BA),"Fecho de Pasto do Cupim, Fecho de Pasto do Cupim"
2023,Nordeste,BA,Correntina (BA),Fecho de Pasto de Porcos Guará e Pombas/Com. Matão/Garrotes/Brejo dos Aflitos/Cabeceira Grande,04/11/2023,1,Ameaça de Morte,Fazendeiro,Camponês de fundo e fecho de pasto,Camponês de fundo e fecho de pasto,Terra,M - Masculino,A,,,,Correntina (BA),Fecho de Pasto de Porcos Guará e Pombas
2023,Nordeste,BA,Correntina (BA),Fecho de Pasto de Porcos Guará e Pombas/Com. Matão/Garrotes/Brejo dos Aflitos/Cabeceira Grande,04/11/2023,1,Tentativa de Assassinato,Fazendeiro,Camponês de fundo e fecho de pasto,Camponês de fundo e fecho de pasto,Terra,M - Masculino,A,,,,Correntina (BA),Fecho de Pasto de Porcos Guará e Pombas
2023,Nordeste,BA,Gentio do Ouro (BA),Com. Descanso/Mato do Meio/Retiro/Sacatruz/São Gonçalo/Gentio das Chagas/Silvério,02/23/2023,1,Criminalização,Empresário,Camponês de fundo e fecho de pasto,Camponês de fundo e fecho de pasto,Terra,M - Masculino,A,,,,Gentio do Ouro (BA),Comunidade de São Gonçalo
2023,Nordeste,BA,Gentio do Ouro (BA),Com. Descanso/Mato do Meio/Retiro/Sacatruz/São Gonçalo/Gentio das Chagas/Silvério,02/23/2023,1,Criminalização,Empresário,Camponês de fundo e fecho de pasto,Camponês de fundo e fecho de pasto,Terra,M - Masculino,A,,,,Gentio do Ouro (BA),Comunidade de São Gonçalo
2023,Nordeste,BA,Gentio do Ouro (BA),Com. Descanso/Mato do Meio/Retiro/Sacatruz/São Gonçalo/Gentio das Chagas/Silvério,06/14/2023,3,"Criminalização, Intimidação",Empresário,Camponês de fundo e fecho de pasto,Camponês de fundo e fecho de pasto,Terra,S - Sem Informação,A,,,,Gentio do Ouro (BA),"Comunidade de São Gonçalo, Comunidade de São Gonçalo"
2023,Nordeste,BA,Ilhéus (BA),Quilombo Morro do Miriqui,06/15/2023,1,Ameaça de Morte,Governo estadual,Quilombola,Quilombola,Terra,F -  Feminino,13,,,Preta,Ilhéus (BA),Redes Sociais
2023,Nordeste,BA,Ilhéus (BA),Quilombo Morro do Miriqui,06/15/2023,1,Ameaça de Morte,Governo estadual,Quilombola,Quilombola,Terra,M - Masculino,A,,,Preta,Ilhéus (BA),Redes sociais
2023,Nordeste,BA,Ilhéus (BA),Quilombo Morro do Miriqui,06/15/2023,1,Ameaça de Morte,Governo estadual,Quilombola,Quilombola,Terra,M - Masculino,16,,,Preta,Ilhéus (BA),Redes Sociais
2023,Nordeste,BA,Ilhéus (BA),Quilombo Morro do Miriqui,06/15/2023,1,Ameaça de Morte,Governo estadual,Quilombola,Quilombola,Terra,M - Masculino,A,,,Preta,Ilhéus (BA),Redes sociais
2023,Nordeste,BA,Ilhéus (BA),Quilombo Morro do Miriqui,06/15/2023,1,Ameaça de Morte,Governo estadual,Quilombola,Quilombola,Terra,F -  Feminino,5,,,Preta,Ilhéus (BA),Redes Sociais
2023,Nordeste,BA,Ilhéus (BA),Quilombo Morro do Miriqui,06/15/2023,1,Ameaça de Morte,Governo estadual,Quilombola,Quilombola,Terra,M - Masculino,18,,,Preta,Ilhéus (BA),Redes Sociais
2023,Nordeste,BA,Porto Seguro (BA),T. I. Barra Velha/Aldeia Boca da Mata e Outras,01/17/2023,1,Assassinato,Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,25,,,Indígena,Itabela (BA),"Na BR-101, próximo ao distrito de Montinho, no município de Itabela."
2023,Nordeste,BA,Porto Seguro (BA),T. I. Barra Velha/Aldeia Boca da Mata e Outras,01/17/2023,1,Assassinato,Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,16,,,Indígena,Itabela (BA),"Na BR-101, próximo ao distrito de Montinho, no município de Itabela."
2023,Nordeste,BA,Porto Seguro (BA),T. I. Barra Velha/Aldeia Boca da Mata e Outras,05/29/2023,1,"Criminalização, Prisão",Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Porto Seguro (BA),"Sede da Fazenda retomada, Sede da Fazenda Retomada"
2023,Nordeste,BA,Porto Seguro (BA),T. I. Barra Velha/Aldeia Boca da Mata e Outras,05/30/2023,1,"Tentativa de Assassinato, Ferimento",Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Porto Seguro (BA),"Retomada da Aldeia Várzea da Palmeira, Retomada da Aldeia Várzea da Palmeira"
2023,Nordeste,BA,Xique-Xique (BA),Projeto de Irrigação Baixio do Irecê/18 Comunidades Atingidas,01/27/2023,1,Criminalização,Empresário,Camponês de fundo e fecho de pasto,Camponês de fundo e fecho de pasto,Terra,M - Masculino,A,,,,Xique-Xique (BA),Em sua residência na comunidade
2023,Nordeste,BA,Xique-Xique (BA),Projeto de Irrigação Baixio do Irecê/18 Comunidades Atingidas,01/27/2023,1,Criminalização,Empresário,Camponês de fundo e fecho de pasto,Camponês de fundo e fecho de pasto,Terra,M - Masculino,A,,,,Xique-Xique (BA),Em sua residência na comunidade.
2023,Nordeste,BA,Xique-Xique (BA),Projeto de Irrigação Baixio do Irecê/18 Comunidades Atingidas,01/27/2023,1,Criminalização,Empresário,Camponês de fundo e fecho de pasto,Camponês de fundo e fecho de pasto,Terra,M - Masculino,A,,,,Xique-Xique (BA),Em sua residência na comunidade
2023,Nordeste,CE,Itapipoca (CE),T. I. Tremembé da Barra do Mundaú,02/12/2023,2,Intimidação,Outros,Indígenas,Indígenas,Terra,S - Sem Informação,A,,,Indígena,Itapipoca (CE),Barra do Mundaú
2023,Nordeste,MA,Açailândia (MA),Faz. São Bento,06/06/2023,3,"Tentativa de Assassinato, Ferimento",Empresário,Sem Terra,Sem Terra,Terra,S - Sem Informação,A,,,,Açailândia (MA),"Acampamento na Fazenda São Bento, Acampamento na Fazenda São Bento"
2023,Nordeste,MA,Amarante do Maranhão (MA),"T. I. Arariboia/92 Aldeias/Etnias Guajajara, Gavião e Guajá",01/09/2023,1,"Tentativa de Assassinato, Ferimento",Madeireiro,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Arame (MA),"A caminho da Aldeia Maranui, A caminho da Aldeia Maranui"
2023,Nordeste,MA,Amarante do Maranhão (MA),"T. I. Arariboia/92 Aldeias/Etnias Guajajara, Gavião e Guajá",01/09/2023,1,"Ferimento, Tentativa de Assassinato",Madeireiro,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Arame (MA),"A caminho da Aldeia Maranui, A caminho da Aldeia Maranui"
2023,Nordeste,MA,Amarante do Maranhão (MA),"T. I. Arariboia/92 Aldeias/Etnias Guajajara, Gavião e Guajá",01/28/2023,1,Assassinato,Madeireiro,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Amarante do Maranhão (MA),Zona Urbana de Amarante do Maranhão
2023,Nordeste,MA,Amarante do Maranhão (MA),"T. I. Arariboia/92 Aldeias/Etnias Guajajara, Gavião e Guajá",01/31/2023,1,Assassinato,Madeireiro,Indígenas,Funcionário Público,Terra,M - Masculino,57,,,,Arame (MA),na aldeia Abraão
2023,Nordeste,MA,Anajatuba (MA),Povoado Fomento,02/09/2023,1,Agressão,Fazendeiro,Posseiro,Posseiro,Terra,M - Masculino,72,,,,Anajatuba (MA),Povoado Fomento
2023,Nordeste,MA,Anajatuba (MA),Povoado Fomento,02/09/2023,1,"Prisão, Criminalização, Agressão",Fazendeiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Anajatuba (MA),"Povoado Fomento, Povoado Fomento, Povoado Fomento"
2023,Nordeste,MA,Anajatuba (MA),Povoado Fomento,02/09/2023,1,"Prisão, Criminalização, Agressão",Fazendeiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Anajatuba (MA),"Povoado Fomento, Povoado Fomento, Povoado Fomento"
2023,Nordeste,MA,Anajatuba (MA),Povoado Fomento,02/09/2023,1,"Criminalização, Prisão, Agressão",Fazendeiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Anajatuba (MA),"Povoado Fomento, Povoado Fomento, Povoado Fomento"
2023,Nordeste,MA,Anajatuba (MA),Povoado Fomento,02/09/2023,1,"Criminalização, Prisão, Agressão",Fazendeiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Anajatuba (MA),"Povoado Fomento, Povoado Fomento, Povoado Fomento"
2023,Nordeste,MA,Anajatuba (MA),Povoado Fomento,02/09/2023,1,"Criminalização, Prisão, Agressão",Fazendeiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Anajatuba (MA),"Povoado Fomento, Povoado Fomento, Povoado Fomento"
2023,Nordeste,MA,Brejo (MA),Com. Quilombola Saco das Almas/Vila das Almas,06/16/2023,2,Humilhação,Governo municipal,Quilombola,Quilombola,Terra,S - Sem Informação,A,,,Preta,Brejo (MA),Comunidade Quilombola Saco das Almas
2023,Nordeste,MA,Duque Bacelar (MA),Povoado Roça do Meio,03/17/2023,1,Contaminação por agrotóxico,Fazendeiro,Posseiro,Posseiro,Terra,S - Sem Informação,M,,,,Duque Bacelar (MA),"Em frente a sua casa, na comunidade Roça do Meio"
2023,Nordeste,MA,Formosa da Serra Negra (MA),Comunidade Boa Esperança/Fazenda Boa Esperança,01/07/2023,1,Intimidação,Fazendeiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Formosa da Serra Negra (MA),Comunidade Boa Esperança
2023,Nordeste,MA,Formosa da Serra Negra (MA),Comunidade Boa Esperança/Fazenda Boa Esperança,01/07/2023,1,Intimidação,Fazendeiro,Posseiro,Posseiro,Terra,F -  Feminino,A,,,,Formosa da Serra Negra (MA),Comunidade Boa Esperança
2023,Nordeste,MA,Formosa da Serra Negra (MA),Comunidade Boa Esperança/Fazenda Boa Esperança,01/07/2023,1,Intimidação,Fazendeiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Formosa da Serra Negra (MA),Comunidade Boa Esperança
2023,Nordeste,MA,Formosa da Serra Negra (MA),Comunidade Boa Esperança/Fazenda Boa Esperança,01/07/2023,1,Intimidação,Fazendeiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Formosa da Serra Negra (MA),Comunidade Boa Esperança
2023,Nordeste,MA,Formosa da Serra Negra (MA),Pov. Bem Feito/Faz. Chapada do Bacuri/Gl. São José/Data Alegre,01/28/2023,1,Intimidação,Grileiro,Posseiro,Posseiro,Terra,F -  Feminino,22,,,,Formosa da Serra Negra (MA),a caminho de sua casa no Povoado Bem Feito
2023,Nordeste,MA,Grajaú (MA),T. I. Cana Brava/Guajajara/Aldeias Coquinho/Coquinho II/Ilha de São Pedro/Silvino/Mussun/Nova Vitoriano,01/24/2023,1,Assassinato,Madeireiro,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Grajaú (MA),às margens da BR-226
2023,Nordeste,MA,Montes Altos (MA),T. I. Krikati,02/01/2023,1,Ameaça de Morte,Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Montes Altos (MA),Sem informação
2023,Nordeste,MA,Parnarama (MA),Com. Quilombola Cocalinho,01/08/2023,1,Contaminação por agrotóxico,Empresário,Quilombola,Quilombola,Terra,F -  Feminino,A,,,Preta,Parnarama (MA),"Na estrada, proximo próximo ao povoado chamado Quatro Bocas"
2023,Nordeste,MA,Parnarama (MA),Com. Quilombola Cocalinho,01/08/2023,1,Contaminação por agrotóxico,Empresário,Quilombola,Quilombola,Terra,F -  Feminino,A,,,Preta,Parnarama (MA),"Na estrada, proximo próximo ao povoado chamado Quatro Bocas"
2023,Nordeste,MA,Parnarama (MA),Com. Quilombola Cocalinho,01/08/2023,2,Contaminação por agrotóxico,Empresário,Quilombola,Quilombola,Terra,S - Sem Informação,A,,,Preta,Parnarama (MA),"Na estrada, proximo próximo ao povoado chamado Quatro Bocas"
2023,Nordeste,MA,Parnarama (MA),Com. Quilombola Cocalinho,01/08/2023,2,Contaminação por agrotóxico,Empresário,Quilombola,Quilombola,Terra,S - Sem Informação,M,,,Preta,Parnarama (MA),"Na estrada, proximo próximo ao povoado chamado Quatro Bocas"
2023,Nordeste,MA,Parnarama (MA),Com. Quilombola Cocalinho,02/21/2023,1,"Humilhação, Agressão, Ferimento",Fazendeiro,Quilombola,Quilombola,Terra,F -  Feminino,43,,,Preta,Parnarama (MA),"Quilombo Cocalinho, Quilombo Cocalinho, Quilombo Cocalinho"
2023,Nordeste,MA,Santa Helena (MA),Comunidade Quilombola São Raimundo,04/11/2023,1,Humilhação,Empresário,Quilombola,Quilombola,Terra,M - Masculino,41,,,Preta,Santa Helena (MA),"Grupo de Whatsapp "" Voz do Povo Helenense"""
2023,Nordeste,MA,Santa Helena (MA),Comunidade Quilombola São Raimundo,04/15/2023,1,Criminalização,Empresário,Quilombola,Quilombola,Terra,M - Masculino,41,,,Preta,Santa Helena (MA),Grupos de Whatsapp da Cidade de Santa Helena
2023,Nordeste,MA,São Benedito do Rio Preto (MA),Comunidade Baixão dos Rochas,03/19/2023,2,"Terrorismo, Cárcere privado",Empresário,Posseiro,Posseiro,Terra,S - Sem Informação,A,,,Indígena,São Benedito do Rio Preto (MA),"Comunidade Baixão dos Rochas, Comunidade Baixão dos Rochas"
2023,Nordeste,MA,São João do Soter (MA),Território Jacarezinho,05/24/2023,1,Intimidação,Madeireiro,Quilombola,Quilombola,Terra,F -  Feminino,52,,,Preta,São João do Soter (MA),Comunidade Brejinho
2023,Nordeste,MA,São João do Soter (MA),Território Jacarezinho,05/24/2023,1,Intimidação,Madeireiro,Quilombola,Quilombola,Terra,M - Masculino,A,,,Preta,São João do Soter (MA),Comunidade Brejinho
2023,Nordeste,MA,Turilândia (MA),Com. Quilombola Pindobal de Fama,02/06/2023,1,"Criminalização, Humilhação, Ameaça de Morte",Governo municipal,Quilombola,Quilombola,Terra,M - Masculino,38,,,Preta,Turilândia (MA),"Em sua residência no Quilombo Pindobal de Fama, Em sua residência no Quilombo Pindobal de Fama, Em sua residência no Quilombo Pindobal de Fama"
2023,Nordeste,MA,Turilândia (MA),Com. Quilombola Pindobal de Fama,02/06/2023,1,"Agressão, Humilhação, Criminalização",Governo municipal,Quilombola,Quilombola,Terra,M - Masculino,32,,,Preta,Turilândia (MA),"Em sua residência no Quilombo Pindobal de Fama, Em sua residência no Quilombo Pindobal de Fama, Em sua residência no Quilombo Pindobal de Fama"
2023,Nordeste,PI,Gilbués (PI),Com. Melancias/Morro d' Água/Gata/Barra do Correntina/Riacho dos Cavalos/Brejo das Éguas/Serra Partida/Assent. Rio Preto,03/28/2023,1,Intimidação,Grileiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Gilbués (PI),Território Melancias
2023,Nordeste,PI,Gilbués (PI),Com. Melancias/Morro d' Água/Gata/Barra do Correntina/Riacho dos Cavalos/Brejo das Éguas/Serra Partida/Assent. Rio Preto,03/28/2023,1,Intimidação,Grileiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Gilbués (PI),Território Melancias
2023,Nordeste,PI,Gilbués (PI),Com. Melancias/Morro d' Água/Gata/Barra do Correntina/Riacho dos Cavalos/Brejo das Éguas/Serra Partida/Assent. Rio Preto,03/28/2023,1,Intimidação,Grileiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Gilbués (PI),Território Melancias
2023,Nordeste,PI,Gilbués (PI),Povo Gamela Barra do Correntim,03/28/2023,1,"Ameaça de Morte, Tentativa de Assassinato",Grileiro,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Gilbués (PI),"Território Morro D’Água, Território Morro D’Água"
2023,Norte,AC,Feijó (AC),Terra Indígena Kampa,02/25/2023,1,Tentativa de Assassinato,Policial civil,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Feijó (AC),T.I Kampa
2023,Norte,AC,Feijó (AC),Terra Indígena Kampa,04/18/2023,1,Criminalização,Governo estadual,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Marechal Thaumaturgo (AC),Terra Indígena Kampa - Marechal Thaumaturgo
2023,Norte,AM,Atalaia do Norte (AM),T. I. Vale do Javari,02/16/2023,2,Ameaça de Morte,Traficante,Indígenas,Indígenas,Terra,S - Sem Informação,A,,,Indígena,Atalaia do Norte (AM),Terra Indígena Vale do Javari
2023,Norte,AM,Atalaia do Norte (AM),T. I. Vale do Javari,02/23/2023,1,Cárcere privado,Traficante,Indígenas,Funcionário Público,Terra,M - Masculino,A,,,,Atalaia do Norte (AM),Terra Indígena Vale do Javari
2023,Norte,AM,Atalaia do Norte (AM),T. I. Vale do Javari,04/16/2023,1,Ameaça de Morte,Madeireiro,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Atalaia do Norte (AM),Aldeia Irari 2
2023,Norte,AM,Atalaia do Norte (AM),T. I. Vale do Javari,04/17/2023,1,Intimidação,Madeireiro,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Atalaia do Norte (AM),Terra Indígena Vale do Javari
2023,Norte,AM,Atalaia do Norte (AM),T. I. Vale do Javari,05/10/2023,1,Ameaça de Morte,Traficante,Indígenas,Indigenista,Terra,F -  Feminino,A,,,,Atalaia do Norte (AM),Terra Indígena Vale do Javari
2023,Norte,AM,Atalaia do Norte (AM),T. I. Vale do Javari,05/10/2023,1,Ameaça de Morte,Traficante,Indígenas,Advogado/a,Terra,F -  Feminino,A,,,,Atalaia do Norte (AM),Terra Indígena Vale do Javari
2023,Norte,AM,Atalaia do Norte (AM),T. I. Vale do Javari,05/10/2023,1,Ameaça de Morte,Traficante,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Atalaia do Norte (AM),Terra Indígena Vale do Javari
2023,Norte,AM,Atalaia do Norte (AM),T. I. Vale do Javari,05/10/2023,1,Ameaça de Morte,Traficante,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Atalaia do Norte (AM),Terra Indígena Vale do Javari
2023,Norte,AM,Atalaia do Norte (AM),T. I. Vale do Javari,05/10/2023,1,Ameaça de Morte,Traficante,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Atalaia do Norte (AM),Terra Indígena Vale do Javari
2023,Norte,AM,Atalaia do Norte (AM),T. I. Vale do Javari,05/10/2023,1,Ameaça de Morte,Traficante,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Atalaia do Norte (AM),Terra Indígena Vale do Javari
2023,Norte,AM,Atalaia do Norte (AM),T. I. Vale do Javari,05/10/2023,1,Ameaça de Morte,Traficante,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Atalaia do Norte (AM),Terra Indígena Vale do Javari
2023,Norte,AM,Atalaia do Norte (AM),T. I. Vale do Javari,05/10/2023,1,Ameaça de Morte,Traficante,Indígenas,Indígenas,Terra,S - Sem Informação,A,,,Indígena,Atalaia do Norte (AM),Terra Indígena Vale do Javari
2023,Norte,AM,Atalaia do Norte (AM),T. I. Vale do Javari,05/10/2023,1,Ameaça de Morte,Traficante,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Atalaia do Norte (AM),Terra Indígena Vale do Javari
2023,Norte,AM,Atalaia do Norte (AM),T. I. Vale do Javari,05/10/2023,1,Ameaça de Morte,Traficante,Indígenas,Indigenista,Terra,M - Masculino,A,,,,Atalaia do Norte (AM),Terra Indígena Vale do Javari
2023,Norte,AM,Autazes (AM),Aldeia Taquara,01/09/2023,1,"Ferimento, Tentativa de Assassinato",Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,M,,,Indígena,Autazes (AM),"Terra Indigena Taquara, Terra Indígena  Taquara"
2023,Norte,AM,Autazes (AM),Aldeia Taquara,01/09/2023,1,Tentativa de Assassinato,Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,M,,,Indígena,Autazes (AM),Terra Indígena  Taquara
2023,Norte,AM,Canutama (AM),Faz. Jaó/Km 32/BR-319,03/25/2023,1,Assassinato,Grileiro,Sem Terra,Sem Terra,Terra,M - Masculino,40,,,,Canutama (AM),Área grilada no fundo da Fazenda Jaó
2023,Norte,AM,Carauari (AM),Resex do Médio Juruá,03/10/2023,1,Ameaça de Morte,Garimpeiro,Extrativista,Extrativista,Terra,M - Masculino,A,,,,Carauari (AM),Resex do Médio Juruá
2023,Norte,AM,Maués (AM),T. I. Andirá-Marau,04/25/2023,1,Desaparecido,Madeireiro,Indígenas,Indígenas,Terra,M - Masculino,20,,,Indígena,Maués (AM),Terra Indígena Andirá-Marau
