Ano,Regiao,Uf Sigla,Municipio Primario,Nome Conflito,Categoria Causou Acao,Categoria Sofreu Acao,Situacao Conflito Agua,Tipo Conflito Agua,Tipo De Violencia
2018,Norte,PA,Barcarena (PA),Com. Jesus de Nazaré/Hydro Alunorte,Mineradora internacional,Ribeirinho,Destruição e ou poluição,Barragens e Açudes,Omissão/Conivência
2018,Norte,PA,Barcarena (PA),Com. Quil. Cupuaçu Boa Vista/Hydro Alunorte,Mineradora internacional,Quilombola,Destruição e ou poluição,Barragens e Açudes,Omissão/Conivência
2018,Norte,PA,Barcarena (PA),Com. Quilombola Sítio Conceição/Hydro Alunorte,Mineradora internacional,Quilombola,Destruição e ou poluição,Barragens e Açudes,Omissão/Conivência
2018,Norte,PA,Barcarena (PA),Com. Ramal Fazendinha/Hydro Alunorte,Mineradora internacional,Ribeirinho,Destruição e ou poluição,Barragens e Açudes,Ameaça de Morte
2018,Norte,PA,Barcarena (PA),Com. Ramal Fazendinha/Hydro Alunorte,Mineradora internacional,Ribeirinho,Destruição e ou poluição,Barragens e Açudes,Assassinato
2018,Norte,PA,Barcarena (PA),Com. Sítio São João/Hydro Alunorte,Mineradora internacional,Quilombola,Destruição e ou poluição,Barragens e Açudes,Ameaça de Expropriação
2018,Norte,PA,Barcarena (PA),Com. Vila Nova/Mineradora Hydro Alunorte,Mineradora internacional,Ribeirinho,Destruição e ou poluição,Barragens e Açudes,Omissão/Conivência
2018,Norte,PA,Belém (PA),Catadores de Caranguejo do Pará,Governo federal,Pescador,Não cumprimento de procedimentos legais,Uso e preservação,Omissão/Conivência
2018,Norte,PA,Jacareacanga (PA),T. I. Munduruku/UHE Tapajós,Hidrelétrica,Indígenas,Desconstrução do histórico-cultural,Barragens e Açudes,Tentativa de Assassinato
2018,Norte,PA,Tucuruí (PA),T.I. Trocará Assurini,Hidrelétrica,Indígenas,Não cumprimento de procedimentos legais,Barragens e Açudes,Danos
2018,Norte,RO,Porto Velho (RO),Abunã/UHE Jirau e Sto. Antônio,Hidrelétrica,Ribeirinho,Não cumprimento de procedimentos legais,Barragens e Açudes,
2018,Norte,RO,Porto Velho (RO),"Assent. Joana Darc I, II e III/UHE Jirau e Sto. Antônio",Hidrelétrica,Assentado,Não cumprimento de procedimentos legais,Barragens e Açudes,
2018,Norte,RO,Porto Velho (RO),Morrinhos/UHE Sto. Antônio,Hidrelétrica,Ribeirinho,Não cumprimento de procedimentos legais,Barragens e Açudes,
2018,Norte,RO,Porto Velho (RO),Nova Mutum e Jaci Paraná/UHE Jirau e Santo Antônio ,Hidrelétrica,Atingido por barragem,Não cumprimento de procedimentos legais,Barragens e Açudes,
2018,Norte,RO,Porto Velho (RO),Nova Vila de Teotônio/UHE Sto. Antônio,Hidrelétrica,Atingido por barragem,Não cumprimento de procedimentos legais,Barragens e Açudes,
2018,Norte,RO,Porto Velho (RO),Novo Engenho Velho/UHE Sto. Antônio,Hidrelétrica,Ribeirinho,Não cumprimento de procedimentos legais,Barragens e Açudes,
2018,Norte,RO,Porto Velho (RO),Riacho Azul/UHE Sto. Antônio/PAC,Hidrelétrica,Ribeirinho,Não cumprimento de procedimentos legais,Barragens e Açudes,
2018,Norte,RO,Porto Velho (RO),Santa Rita/UHE Sto. Antônio,Hidrelétrica,Assentado,Não cumprimento de procedimentos legais,Barragens e Açudes,
2018,Norte,RO,Porto Velho (RO),São Domingos/UHE Sto. Antônio,Hidrelétrica,Ribeirinho,Não cumprimento de procedimentos legais,Barragens e Açudes,
2018,Sudeste,ES,Linhares (ES),Com. das Praias de Barra Seca e Urussuquara/Transpetro/Petrobras/Mineradora Samarco-Vale-BHP Billiton,Mineradora internacional,Pescador,Destruição e ou poluição,Barragens e Açudes,Danos
2018,Sudeste,ES,São Mateus (ES),Campo Grande/Barra Nova/Mineradora Samarco-Vale-BHP Billiton/Vazamento de Óleo,Mineradora internacional,Pescador,Destruição e ou poluição,Barragens e Açudes,Danos
2018,Sudeste,ES,São Mateus (ES),Com. Ferrugem/Mineradora Samarco,Mineradora internacional,Pescador,Destruição e ou poluição,Barragens e Açudes,Danos
2018,Sudeste,ES,São Mateus (ES),Com. Gameleira/Mineradora Samarco-Vale-BHP Billiton,Mineradora internacional,Pescador,Destruição e ou poluição,Uso e preservação,Danos
2018,Sudeste,ES,São Mateus (ES),Com. Ilha Preta/Mineradora Samarco-Vale-BHP Billiton,Mineradora internacional,Pescador,Destruição e ou poluição,Barragens e Açudes,Danos
2018,Sudeste,ES,São Mateus (ES),Com. Nativo de Barra Nova/Mineradora Samarco-Vale-BHP Billiton,Mineradora internacional,Pescador,Destruição e ou poluição,Barragens e Açudes,Danos
2018,Sudeste,ES,São Mateus (ES),Com. São Miguel/Mineradora Samarco-Vale-BHP Billiton,Mineradora internacional,Pescador,Destruição e ou poluição,Uso e preservação,Danos
2018,Sudeste,ES,Vitória (ES),Com. da Praia do Suá/Foz do Rio Doce/Rompimento da Barragem da Samarco-Vale-BHP Billiton,Mineradora internacional,Pescador,Destruição e ou poluição,Barragens e Açudes,Danos
2018,Sudeste,MG,Araçuaí (MG),Barragem de Calhauzinho,Empresário,Atingido por barragem,Impedimento de acesso à água,Barragens e Açudes,
2018,Sudeste,MG,Barra Longa (MG),Com. Barreto/Rompimento da Barragem Fundão/Samarco/Vale/BHP Billiton,Mineradora internacional,Ribeirinho,Não reassentamento,Uso e preservação,Omissão/Conivência
2018,Sudeste,MG,Barra Longa (MG),Com. Capela Velha/Rompimento da Barragem Fundão/Samarco/Vale/BHP Billiton,Mineradora internacional,Ribeirinho,Não reassentamento,Uso e preservação,Omissão/Conivência
2018,Sudeste,MG,Barra Longa (MG),Com. de Gesteira/Rompimento da Barragem da Samarco-Vale-BHP Billiton,Mineradora internacional,Ribeirinho,Não reassentamento,Uso e preservação,Omissão/Conivência
2018,Sudeste,MG,Barra Longa (MG),Com. de Mandioca/Rompimento da Barragem da Samarco/Val/BHP Billiton,Mineradora internacional,Ribeirinho,Não reassentamento,Uso e preservação,Omissão/Conivência
2018,Sudeste,MG,Barra Longa (MG),Com. Floresta/Rompimento da Barragem Fundão/Samarco/Vale/BHP Billiton,Mineradora internacional,Ribeirinho,Não reassentamento,Uso e preservação,Omissão/Conivência
2018,Sudeste,MG,Barra Longa (MG),Com. Onça/Rompimento da Barragem Fundão/Samarco/Vale/BHP Billiton,Mineradora internacional,Ribeirinho,Não reassentamento,Uso e preservação,Omissão/Conivência
2018,Sudeste,MG,Barra Longa (MG),Com. São Gonçalo/Rompimento da Barragem Fundão/Samarco/Vale/BHP Billiton,Mineradora internacional,Ribeirinho,Não reassentamento,Uso e preservação,Omissão/Conivência
2018,Sudeste,MG,Chapada do Norte (MG),Barragem de Setúbal,Hidrelétrica,Quilombola,Reassentamento inadequado,Barragens e Açudes,Omissão/Conivência
2018,Sudeste,MG,Conceição do Mato Dentro (MG),Com. Água Quente/Proj. Minas-Rio,Mineradora internacional,Vazanteiro,Destruição e ou poluição,Uso e preservação,Danos
2018,Sudeste,MG,Conceição do Mato Dentro (MG),Com. do Jassém/Proj. Minas-Rio/Anglo American,Mineradora internacional,Pequeno proprietário,Destruição e ou poluição,Uso e preservação,Danos
2018,Sudeste,MG,Conceição do Mato Dentro (MG),Com. Passa Sete/Proj. Minas-Rio/Mineradora Anglo American,Mineradora internacional,Pequeno proprietário,Destruição e ou poluição,Uso e preservação,Danos
2018,Sudeste,MG,Mariana (MG),Com. Bento Rodrigues/Rompimento da Barragem da Samarco/Vale-BHP Billiton,Mineradora internacional,Pequeno proprietário,Não reassentamento,Uso e preservação,Danos
2018,Sudeste,MG,Mariana (MG),Com. de Pedras/Rompimento da Barragem da Samarco/Vale-BHP Billiton,Mineradora internacional,Pequeno proprietário,Não cumprimento de procedimentos legais,Uso e preservação,Danos
2018,Sudeste,MG,Mariana (MG),Com. Paracatu de Baixo/Rompimento da Barragem/Samarco/Vale-BHP Billiton,Mineradora internacional,Pequeno proprietário,Não reassentamento,Uso e preservação,Danos
2018,Sudeste,MG,Mariana (MG),Com. Ponte do Gama/Rompimento da Barragem Fundão/Samarco-Vale-BHP Billiton,Mineradora internacional,Pequeno proprietário,Impedimento de acesso à água,Uso e preservação,Danos
2018,Sudeste,MG,Naque (MG),Com. Ribeirinha de Naque/Rompimento da Barragem da Samarco/Vale/BHP Billiton,Mineradora internacional,Pescador,Não cumprimento de procedimentos legais,Uso e preservação,Omissão/Conivência
2018,Sudeste,MG,Periquito (MG),Com. de Pedra Corrida e Outras/Rompimento da Barragem da Samarco/Vale/BHP Billiton,Mineradora internacional,Pescador,Não cumprimento de procedimentos legais,Uso e preservação,Omissão/Conivência
2018,Sudeste,MG,Santo Antônio do Grama (MG),Ribeirão Santo Antônio/Proj Minas Rio,Mineradora internacional,Ribeirinho,Destruição e ou poluição,Uso e preservação,
2018,Sudeste,MG,Sobrália (MG),Com. Ribeirinha de Sobrália/Rompimento da Barragem da Samarco/Vale/BHP Billiton,Mineradora internacional,Ribeirinho,Não cumprimento de procedimentos legais,Uso e preservação,Omissão/Conivência
2018,Sul,SC,Brunópolis (SC),UHE São Roque,Hidrelétrica,Atingido por barragem,Falta de projeto de reassentamento,Barragens e Açudes,Ameaça de Expropriação
2019,Centro-Oeste,GO,Ipameri (GO),Faz. Buriti/Corumbá Velho/Pré-Assent. Ana Ferreira,Fazendeiro,Sem Terra,Contaminação por agrotóxico,Uso e preservação,Contaminação por agrotóxico
2019,Centro-Oeste,MS,Amambai (MS),Terra Indígena Aldeia Limão Verde,Governo federal,Indígenas,Diminuição do acesso à Água,Uso e preservação,
2019,Centro-Oeste,MS,Anaurilândia (MS),Hidrelétrica Porto Primavera/Sérgio Motta,Hidrelétrica,Atingido por barragem,Não cumprimento de procedimentos legais,Barragens e Açudes,
2019,Centro-Oeste,MS,Corumbá (MS),Com. Antônio Maria Coelho,Mineradora,Extrativista,Diminuição do acesso à Água,Uso e preservação,
2019,Centro-Oeste,MS,Sonora (MS),Com. Porto dos Bispos/Assoc. de Ribeirinhos do Rio Correntes/UHE Ponte de Pedra,Hidrelétrica,Ribeirinho,Destruição e ou poluição,Barragens e Açudes,
2019,Centro-Oeste,MT,Juscimeira (MT),Com. Fátima do São Lourenço/PCH José Fernandes,Hidrelétrica,Ribeirinho,Não cumprimento de procedimentos legais,Barragens e Açudes,Danos
2019,Centro-Oeste,MT,Santo Antônio do Leverger (MT),Com. de Nova Varginha e Itapeva,Empresário,Ribeirinho,Destruição e ou poluição,Uso e preservação,Danos
2019,Centro-Oeste,MT,Sinop (MT),UHE Sinop/Colônia de Pescadores Z-16/PAC,Hidrelétrica,Pescador,Destruição e ou poluição,Barragens e Açudes,Danos
2019,Nordeste,BA,Andaraí (BA),Comunidade Nova Aliança,Fazendeiro,Ribeirinho,Diminuição do acesso à Água,Apropriação Particular,
2019,Nordeste,BA,Andaraí (BA),Comunidade Pau de Colher,Fazendeiro,Ribeirinho,Diminuição do acesso à Água,Apropriação Particular,
2019,Nordeste,BA,Andaraí (BA),P. A. Rio Utinga,Fazendeiro,Assentado,Diminuição do acesso à Água,Apropriação Particular,
2019,Nordeste,BA,Campo Formoso (BA),Comunidade Borda da Mata ,Mineradora,Camponês de fundo e fecho de pasto,Destruição e ou poluição,Uso e preservação,Danos
2019,Nordeste,BA,Caravelas (BA),Resex Cassurubá,Empresário,Pescador,Destruição e ou poluição,Uso e preservação,Assassinato
2019,Nordeste,BA,Iraquara (BA),Com. Quilombola Riacho do Mel ,Governo estadual,Quilombola,Divergência,Uso e preservação,Intimidação
2019,Nordeste,BA,Lajedinho (BA),P. A. Biabas,Fazendeiro,Assentado,Diminuição do acesso à Água,Apropriação Particular,
2019,Nordeste,BA,Lajedinho (BA),P. A. Nova Vida,Fazendeiro,Assentado,Diminuição do acesso à Água,Apropriação Particular,
2019,Nordeste,BA,Lajedinho (BA),P. A. Novo Horizonte,Fazendeiro,Assentado,Diminuição do acesso à Água,Apropriação Particular,
2019,Nordeste,BA,Lençóis (BA),Comunidade Estado ,Fazendeiro,Ribeirinho,Diminuição do acesso à Água,Apropriação Particular,
2019,Nordeste,BA,Lençóis (BA),P. A. Bela Flor,Fazendeiro,Assentado,Diminuição do acesso à Água,Apropriação Particular,
2019,Nordeste,BA,Lençóis (BA),P. A. Jaboticabal,Fazendeiro,Assentado,Diminuição do acesso à Água,Apropriação Particular,
2019,Nordeste,BA,Lençóis (BA),P. A. Jaraguá,Fazendeiro,Assentado,Diminuição do acesso à Água,Apropriação Particular,
2019,Nordeste,BA,Lençóis (BA),P. A. Padre Cícero ,Fazendeiro,Assentado,Diminuição do acesso à Água,Apropriação Particular,
2019,Nordeste,BA,Lençóis (BA),Povoado São José ,Fazendeiro,Pequeno proprietário,Diminuição do acesso à Água,Apropriação Particular,
2019,Nordeste,BA,Piripá (BA),Comunidade de Fecho Bonito,Mineradora,Camponês de fundo e fecho de pasto,Divergência,Uso e preservação,
2019,Nordeste,BA,Salvador (BA),Território Quil. da Ilha de Maré/Porto de Aratu,Mineradora,Pescador,Destruição e ou poluição,Uso e preservação,Danos
2019,Nordeste,BA,Wagner (BA),Assentamento São Sebastião ,Fazendeiro,Assentado,Diminuição do acesso à Água,Apropriação Particular,
2019,Nordeste,BA,Wagner (BA),Comunidade Cachoeirinha,Fazendeiro,Ribeirinho,Diminuição do acesso à Água,Apropriação Particular,
2019,Nordeste,BA,Wagner (BA),Comunidade Canta Galo ,Fazendeiro,Ribeirinho,Diminuição do acesso à Água,Apropriação Particular,
2019,Nordeste,BA,Wagner (BA),Comunidade Chamego ,Fazendeiro,Ribeirinho,Diminuição do acesso à Água,Apropriação Particular,
2019,Nordeste,BA,Wagner (BA),Comunidade Pau Ferro,Fazendeiro,Ribeirinho,Diminuição do acesso à Água,Apropriação Particular,
2019,Nordeste,BA,Wagner (BA),Comunidade Pé de Serra ,Fazendeiro,Ribeirinho,Diminuição do acesso à Água,Apropriação Particular,
2019,Nordeste,BA,Wagner (BA),Comunidade Retiro ,Fazendeiro,Ribeirinho,Diminuição do acesso à Água,Apropriação Particular,
2019,Nordeste,BA,Wagner (BA),P. A. Lagoa Nova,Fazendeiro,Assentado,Diminuição do acesso à Água,Apropriação Particular,
2019,Nordeste,BA,Wagner (BA),P. A.  Rio Bonito ,Fazendeiro,Assentado,Diminuição do acesso à Água,Apropriação Particular,
2019,Nordeste,CE,Quiterianópolis (CE),Com. Bandarro/Globest Participações Ltda.,Mineradora,Ribeirinho,Destruição e ou poluição,Uso e preservação,Danos
2019,Nordeste,CE,Quiterianópolis (CE),Com. Besouro/Globest Participações Ltda.,Mineradora,Ribeirinho,Destruição e ou poluição,Uso e preservação,Danos
2019,Nordeste,CE,Quixadá (CE),Comunidade São Francisco/Açude Cedro,Governo federal,Trabalhador Rural,Diminuição do acesso à Água,Barragens e Açudes,
2019,Nordeste,CE,Ubajara (CE),Ribeirinhos do rio Jaburu/Açude Granjeiro,Empresário,Ribeirinho,Ameaça de expropriação,Barragens e Açudes,Danos
2019,Nordeste,MA,Pinheiro (MA),Rompimento da Barragem do Rio Pericumã/28 Com. Ribeirinhas Atingidas,Governo federal,Ribeirinho,Destruição e ou poluição,Barragens e Açudes,
2019,Nordeste,PB,Bananeiras (PB),Comunidade Caraubinha,Empresário,Pequeno proprietário,Diminuição do acesso à Água,Uso e preservação,Danos
2019,Nordeste,PB,Bananeiras (PB),Comunidade Chã do Lindolfo,Empresário,Pequeno proprietário,Diminuição do acesso à Água,Uso e preservação,Danos
2019,Nordeste,PB,Bananeiras (PB),Comunidade Jandaia,Empresário,Pequeno proprietário,Diminuição do acesso à Água,Uso e preservação,Danos
2019,Nordeste,PB,Bananeiras (PB),Comunidade Jaracatiá,Empresário,Pequeno proprietário,Diminuição do acesso à Água,Uso e preservação,Danos
2019,Nordeste,PB,Bananeiras (PB),Comunidade Tabuleiro,Empresário,Pequeno proprietário,Diminuição do acesso à Água,Uso e preservação,Danos
2019,Nordeste,PB,Barra de São Miguel (PB),Faz. Melancia/ P.A. Bom Jesus I,Governo federal,Assentado,Diminuição do acesso à Água,Barragens e Açudes,Danos
2019,Nordeste,PB,Boqueirão (PB),Ribeirinhos do Açude Epitácio Pessoa/Boqueirão,Ministério Público,Ribeirinho,Ameaça de expropriação,Barragens e Açudes,Ameaça de Expropriação
2019,Nordeste,PB,Itatuba (PB),Com. Água Paba/Barragem do Acauã,Governo estadual,Atingido por barragem,Falta de projeto de reassentamento,Barragens e Açudes,Danos
2019,Nordeste,PB,Itatuba (PB),Com. Cajá/Barragem de Acauã,Governo estadual,Atingido por barragem,Falta de projeto de reassentamento,Barragens e Açudes,Danos
2019,Nordeste,PB,Itatuba (PB),Com. do Costa/Barragem de Acauã,Governo estadual,Atingido por barragem,Falta de projeto de reassentamento,Barragens e Açudes,Danos
2019,Nordeste,PB,Itatuba (PB),Com. Melancia/Barragem de Acauã,Governo estadual,Atingido por barragem,Falta de projeto de reassentamento,Barragens e Açudes,Danos
2019,Nordeste,PB,Itatuba (PB),Com. Pedro Velho/Barragem de Acauã,Governo estadual,Atingido por barragem,Falta de projeto de reassentamento,Barragens e Açudes,Danos
2019,Nordeste,PB,Itatuba (PB),Com. Riachão/Barragem do Acauã,Governo estadual,Atingido por barragem,Falta de projeto de reassentamento,Barragens e Açudes,Danos
2019,Nordeste,PB,Monteiro (PB),Vila Produtiva Rural Lafayette,Governo federal,Pequeno proprietário,Diminuição do acesso à Água,Barragens e Açudes,Impedimento do exercício profissional
2019,Nordeste,PI,Gilbués (PI),Com. Melancias/Morro d' Água/Gata/Barra do Correntina/Riacho dos Cavalos/Brejo das Éguas/Serra Partida/Assent. Rio Preto,Fazendeiro,Posseiro,Contaminação por agrotóxico,Uso e preservação,Contaminação por agrotóxico
2019,Nordeste,PI,Piripiri (PI),Projeto Açude Caldeirão ,Hidrelétrica,Ribeirinho,Desconstrução do histórico-cultural,Barragens e Açudes,
2019,Nordeste,PI,Santa Filomena (PI),Barra da Lagoa ,Fazendeiro,Posseiro,Contaminação por agrotóxico,Uso e preservação,Contaminação por agrotóxico
