Ano,Regiao,Uf Sigla,Municipio Primario,Nome Conflito,Area,Tipo Violencia Contra Familias,Numero De Familias,Tipo De Violencia,Numero De Conflitos
2014,Nordeste,MA,Itapecuru Mirim (MA),Mandioca,,Violência Terra,40,Danos,1
2014,Nordeste,MA,Itapecuru Mirim (MA),Mata de São Benedito 2,3100,Violência Terra,20,Danos,1
2014,Nordeste,MA,Itapecuru Mirim (MA),Sumaúma,2000,Violência Terra,18,Danos,1
2014,Nordeste,MA,Itapecuru Mirim (MA),T. Quil. Sta. Rosa dos Pretos/Barreira Funda/Alto São João e Outros/Duplicação da BR-135,,Violência Terra,500,Danos,1
2014,Nordeste,MA,João Lisboa (MA),Pov. Centro dos Carlos,,Violência Terra,40,Danos,1
2014,Nordeste,MA,Matinha (MA),Com. Quilombola Graça,,Violência Terra,30,Contaminação por agrotóxico,1
2014,Nordeste,MA,Matinha (MA),Com. Quilombola São José de Bruno,230,Violência Terra,22,Ameaça de Morte,1
2014,Nordeste,MA,Matinha (MA),Território Sesmaria do Jardim/Quilombo Bom Jesus ,2000,Violência Terra,21,Contaminação por agrotóxico,1
2014,Nordeste,MA,Matinha (MA),Território Sesmaria do Jardim/Quilombo São Caetano,600,Violência Terra,18,Contaminação por agrotóxico,1
2014,Nordeste,MA,Matões (MA),Com. Tanque de Rodagem/São João/Faz. Castiça,9000,Violência Terra,100,,1
2014,Nordeste,MA,Montes Altos (MA),T. I. Krikati,145000,Violência Terra,206,Danos,1
2014,Nordeste,MA,Paço do Lumiar (MA),Pov. Pindoba/Iguaíba,500,Violência Terra,500,Danos,1
2014,Nordeste,MA,Palmeirândia (MA),Quilombo Cruzeiro/Triângulo,735,Violência Terra,80,Ameaça de Morte,1
2014,Nordeste,MA,Parnarama (MA),Com. Quilombola Cocalinho,3375,Violência Terra,170,,1
2014,Nordeste,MA,Parnarama (MA),Com. Quilombola Guerreiro/Faz. Cana Brava,10771,Violência Terra,80,,2
2014,Nordeste,MA,Paulino Neves (MA),Morro Branco,,Violência Terra,32,,1
2014,Nordeste,MA,Pedro do Rosário (MA),Com. Quilombola Imbiral Cabeça Branca,2000,Violência Terra,30,Ameaça de Morte,1
2014,Nordeste,MA,Pirapemas (MA),Com. Quilombola Salgado/Território Aldeia Velha/11 Comunidades ,3600,Violência Terra,33,Ameaça de Morte,1
2014,Nordeste,MA,Presidente Sarney (MA),Povoado Pirinã ,500,Violência Terra,60,,1
2014,Nordeste,MA,Presidente Vargas (MA),Acampamento Irmã Dorothy,,Violência Terra,0,Assassinato,1
2014,Nordeste,MA,Primeira Cruz (MA),Assentamento Zelina/Zé Lino ,,Violência Terra,34,Ameaça de Morte,1
2014,Nordeste,MA,Primeira Cruz (MA),Faz. São Raimundo/Rosarinho,300,Violência Terra,16,,1
2014,Nordeste,MA,Riachão (MA),Erthel Rural ,,Violência Terra,18,,1
2014,Nordeste,MA,Ribamar Fiquene (MA),Faz. Arizona/Acamp. Salete Moreno,1900,Violência Terra,72,Prisão,1
2014,Nordeste,MA,Rosário (MA),Com. Quilombola Miranda/Empresa Vila Nova Industrial ,,Violência Terra,0,Danos,1
2014,Nordeste,MA,Santa Luzia (MA),Faz. Rodominas/Acamp. Buritirana,3000,Violência Terra,150,,1
2014,Nordeste,MA,Santa Quitéria do Maranhão (MA),Com. Quilombola Barra da Onça,,Violência Terra,260,Ameaça de Morte,1
2014,Nordeste,MA,Santa Rita (MA),Com. Quilombola Cariongo/Duplicação BR-135,559,Violência Terra,30,Danos,1
2014,Nordeste,MA,Santa Rita (MA),Com. Quilombola Jiquiri dos Pretos ,,Violência Terra,50,Danos,1
2014,Nordeste,MA,Santa Rita (MA),Com. Quilombola Santana/Duplicação BR-135,,Violência Terra,45,Danos,1
2014,Nordeste,MA,Santa Rita (MA),Povoado Donquerque/Vale,165,Violência Terra,30,Danos,1
2014,Nordeste,MA,Santa Rita (MA),Sítio Novo e Vaca Morta,,Violência Terra,0,Danos,1
2014,Nordeste,MA,Santo Amaro do Maranhão (MA),Baixa Funda ,,Violência Terra,49,Danos,1
2014,Nordeste,MA,Santo Antônio dos Lopes (MA),Pov. Demanda/Eneva/MPX Energia S/A,,Violência Terra,71,Danos,1
2014,Nordeste,MA,São Benedito do Rio Preto (MA),Bacuri,900,Violência Terra,30,,1
2014,Nordeste,MA,São Benedito do Rio Preto (MA),Olho d'Água dos Diniz,2953,Violência Terra,60,,1
2014,Nordeste,MA,São Benedito do Rio Preto (MA),Povoado Bacabal,140,Violência Terra,12,Danos,1
2014,Nordeste,MA,São José de Ribamar (MA),Com. Tremembé do Engenho,77,Violência Terra,20,Ameaça de Morte,1
2014,Nordeste,MA,São José de Ribamar (MA),Comunidade São Brás Macaco,,Violência Terra,150,,1
2014,Nordeste,MA,São Luís (MA),Com. Camboa dos Frades/Resex Tauá-Mirim,,Violência Terra,80,Intimidação,1
2014,Nordeste,MA,São Luís (MA),Comunidade Cajueiro,610,Violência Terra,180,Intimidação,2
2014,Nordeste,MA,São Luís (MA),Comunidade Mãe Chica,,Violência Terra,600,Intimidação,1
2014,Nordeste,MA,São Luís (MA),Com. Vila Maranhão/Vila São Luis,,Violência Terra,50,Intimidação,1
2014,Nordeste,MA,São Luís (MA),São Benedito/Resex Tauá-Mirim,,Violência Terra,200,Intimidação,1
2014,Nordeste,MA,São Luís (MA),São Joaquim,,Violência Terra,40,,1
2014,Nordeste,MA,São Luís (MA),Tajipuru/Tagipuru dos Copos,157,Violência Terra,100,Ameaça de Morte,1
2014,Nordeste,MA,São Luís (MA),Vila Conceição/Resex Tauá-Mirim,,Violência Terra,500,Intimidação,1
2014,Nordeste,MA,São Vicente Ferrer (MA),Com. Quilombola do Charco,1280,Violência Terra,30,Intimidação,1
2014,Nordeste,MA,Senador La Rocque (MA),Faz. Cipó Cortado/Rolete/Assent. Cipo Cortado ,4000,Violência Terra,160,Ameaça de Morte,1
2014,Nordeste,MA,Senador La Rocque (MA),Fazenda Graciosa,,Violência Terra,50,Ameaça de Morte,1
2014,Nordeste,MA,Timbiras (MA),Povoado Abundância e Santa Vitória/Território Campestre,23000,Violência Terra,26,Ameaça de Morte,1
2014,Nordeste,MA,Urbano Santos (MA),Com. Santa Rosa/Bacabal,1549,Violência Terra,30,,1
2014,Nordeste,MA,Urbano Santos (MA),Comunidade São Raimundo,1400,Violência Terra,40,,1
2014,Nordeste,MA,Urbano Santos (MA),Juçaral,,Violência Terra,8,,1
2014,Nordeste,PB,Alhandra (PB),T.I. Tabajara/Destilaria Tabu-Grupo João Santos/Emp. Elizabethy,10000,Violência Terra,100,,1
2014,Nordeste,PB,Caaporã (PB),Acamp. Antônio Pinto/Parte do Eng. Retirada/Us. Maravilha,940,Violência Terra,100,,1
2014,Nordeste,PB,Caaporã (PB),Acamp. Nova Esperança/Parte do Eng. Retirada/Us. Maravilha,,Violência Terra,300,Intimidação,2
2014,Nordeste,PB,Caaporã (PB),Fazenda Ouro Verde,350,Violência Terra,40,Prisão,1
2014,Nordeste,PB,Caaporã (PB),Faz. Tamanduá/Us. Maravilha/Acamp. Wanderley Caixe,9000,Violência Terra,1300,,1
2014,Nordeste,PB,Casserengue (PB),Faz. Imbiguida/Serrote da Imbiguda,2000,Violência Terra,80,,4
2014,Nordeste,PB,Desterro (PB),Faz. Malhada da Onça,1343,Violência Terra,56,,1
2014,Nordeste,PB,Mari (PB),Fazenda Santo Antônio,600,Violência Terra,300,,2
2014,Nordeste,PB,Mogeiro (PB),Fazenda Paraíso,700,Violência Terra,50,Ferimento,3
2014,Nordeste,PB,Mogeiro (PB),Fazenda Salgadinho,,Violência Terra,33,,1
2014,Nordeste,PB,Olho d'Água (PB),Área em Olho d'Água,740,Violência Terra,50,,1
2014,Nordeste,PB,Pilar (PB),Assent. Nova Conquista/Recreio,,Violência Terra,40,Ameaça de Morte,2
2014,Nordeste,PB,Rio Tinto (PB),Rio Mamanguape/Área Branca Mangue/Destilaria Miriri,248,Violência Terra,35,,1
2014,Nordeste,PB,Rio Tinto (PB),T. I. Potiguara,7487,Violência Terra,2167,,1
2014,Nordeste,PB,Santa Rita (PB),Faz. São Francisco do Grajaú/Us. São João/Acamp. 15 de Novembro,,Violência Terra,347,Prisão,6
2014,Nordeste,PB,Soledade (PB),Faz. Espírito Santo de Baixo/Chacína de Mari,2000,Violência Terra,70,,1
2014,Nordeste,PB,Soledade (PB),Faz. José Nunes/Acamp. Mangueiral,2000,Violência Terra,1,,1
2014,Nordeste,PB,Sousa (PB),Proj. Irrigação das Várzeas de Sousa/Acamp. Nova Vida e Pau d' Arco,1000,Violência Terra,200,,1
2014,Nordeste,PE,Água Preta (PE),Engenho Arranca/Almecega,,Violência Terra,100,,1
2014,Nordeste,PE,Águas Belas (PE),T. I. Oya Twutia Fulni-ô,,Violência Terra,900,Intimidação,1
2014,Nordeste,PE,Cabo de Santo Agostinho (PE),Complexo Industrial Suape,2700,Violência Terra,232,Omissão/Conivência,1
2014,Nordeste,PE,Cabo de Santo Agostinho (PE),Eng. Algodoais/Complexo Suape/PAC,,Violência Terra,40,Omissão/Conivência,1
2014,Nordeste,PE,Cabo de Santo Agostinho (PE),Eng. Boa Vista/Complexo Suape,,Violência Terra,219,Omissão/Conivência,1
2014,Nordeste,PE,Cabo de Santo Agostinho (PE),Eng. Jasmim/Complexo Suape,347,Violência Terra,330,Omissão/Conivência,1
2014,Nordeste,PE,Cabo de Santo Agostinho (PE),Eng. Rosário/Comp. Suape/PAC,,Violência Terra,30,Omissão/Conivência,1
2014,Nordeste,PE,Cabo de Santo Agostinho (PE),Eng. Serraria/Complexo Suape,,Violência Terra,58,Omissão/Conivência,1
2014,Nordeste,PE,Cabo de Santo Agostinho (PE),Eng. Tiriri/Complexo Suape/Transnordestina/PAC,,Violência Terra,35,Omissão/Conivência,1
2014,Nordeste,PE,Cabo de Santo Agostinho (PE),Usina Santo Inácio,,Violência Terra,1,Omissão/Conivência,1
2014,Nordeste,PE,Carnaíba (PE),Com. Sta. Rosa/Mineradora Vale do Pajeú,,Violência Terra,140,Ameaça de Expropriação,1
2014,Nordeste,PE,Escada (PE),Área da Ferrovia Transnordestina/PAC,,Violência Terra,100,Omissão/Conivência,1
2014,Nordeste,PE,Floresta (PE),Fazenda Paus Preto,,Violência Terra,60,,1
2014,Nordeste,PE,Garanhuns (PE),Quilombo Castainho,40,Violência Terra,107,Ameaça de Morte,1
2014,Nordeste,PE,Goiana (PE),Eng. Belo Horizonte/Usina Maravilha,,Violência Terra,50,,1
2014,Nordeste,PE,Ipojuca (PE),Com. Córrego do Urubu/Complexo Suape/PAC,,Violência Terra,30,Omissão/Conivência,1
2014,Nordeste,PE,Ipojuca (PE),Com. Quil. Ilha de Mercês,,Violência Terra,479,Omissão/Conivência,1
2014,Nordeste,PE,Ipojuca (PE),Eng. Gaiapo/Gaipió/Complexo Suape,242,Violência Terra,100,Omissão/Conivência,1
2014,Nordeste,PE,Ipojuca (PE),Eng. Setúbal/Complexo Suape/PAC,676,Violência Terra,330,Omissão/Conivência,1
2014,Nordeste,PE,Ipojuca (PE),Engs. Massangana/Complexo de Suape/PAC,1699,Violência Terra,219,Omissão/Conivência,1
2014,Nordeste,PE,Ipojuca (PE),Eng. Tabatinga/Complexo Suape,919,Violência Terra,105,Omissão/Conivência,1
2014,Nordeste,PE,Ipojuca (PE),Ilha de Tatuoca/Complexo Suape/PAC,,Violência Terra,50,Omissão/Conivência,1
2014,Nordeste,PE,Joaquim Nabuco (PE),Engenho Brasileirinho,,Violência Terra,160,Intimidação,1
2014,Nordeste,PE,Moreno (PE),Com. Padre Tiago/Engenho Una/Us. Bulhões,800,Violência Terra,25,Ameaça de Morte,1
2014,Nordeste,PE,Moreno (PE),Engenho Araújo e Covos/Us. Bulhões,750,Violência Terra,30,,1
2014,Nordeste,PE,Moreno (PE),Engenho Moreno/Moreninho/Usina Auxiliadora,,Violência Terra,350,,3
2014,Nordeste,PE,Moreno (PE),Eng. Poço Dantas/Us. Bulhões,1800,Violência Terra,130,,1
2014,Nordeste,PE,Nazaré da Mata (PE),Fazenda Várzea Grande,,Violência Terra,130,,1
2014,Nordeste,PE,Petrolândia (PE),Fazenda Serra dos Papagaios,,Violência Terra,100,,1
2014,Nordeste,PE,Petrolândia (PE),Faz. Quixabinha/Área Chesf/Assent. Antônio Conselheiro,14600,Violência Terra,900,,1
2014,Nordeste,PE,Pombos (PE),Engenho Cachoeira/Us. Nossa Senhora do Carmo,,Violência Terra,120,,1
2014,Nordeste,PE,São Lourenço da Mata (PE),Eng. Curupati/Acamp. Maria Paraíba/Us. Bulhões,,Violência Terra,60,,1
2014,Nordeste,PE,Sertânia (PE),Fazenda Cachoeira dos Guilhermes,900,Violência Terra,29,Ameaça de Morte,1
2014,Nordeste,PE,Sirinhaém (PE),Com. Pesqueiras/Rio Sirinhahém/Us. Trapiche,,Violência Terra,53,Intimidação,1
2014,Nordeste,PE,Tamandaré (PE),Engenho Canoinha,800,Violência Terra,57,,1
2014,Nordeste,PE,Trindade (PE),Com. Abóbora/Transnordestina/PAC,,Violência Terra,60,Danos,1
2014,Nordeste,PE,Vitória de Santo Antão (PE),Engenho São Francisco,450,Violência Terra,220,,1
2014,Nordeste,PE,Vitória de Santo Antão (PE),Faz. Contra Açude/Capim Canela/Buscaú,930,Violência Terra,92,Intimidação,7
2014,Nordeste,PI,Caldeirão Grande do Piauí (PI),Serra dos Pereiros/Emrpresa Casa dos Ventos/Energia Eólica,,Violência Terra,0,Intimidação,1
2014,Nordeste,PI,Curral Novo do Piauí (PI),Com. Baixio dos Belos/Mineradora Bemisa,,Violência Terra,24,Ameaça de Expropriação,1
2014,Nordeste,PI,Curral Novo do Piauí (PI),Com. Juá/Mineradora Bemisa,,Violência Terra,3,Ameaça de Expropriação,1
2014,Nordeste,PI,Curral Novo do Piauí (PI),Com. Lagoa do Ovo/Mineradora Bemisa,,Violência Terra,8,Ameaça de Expropriação,1
2014,Nordeste,PI,Curral Novo do Piauí (PI),Com. Manga Velha/Mineradora Bemisa,,Violência Terra,6,Ameaça de Expropriação,1
2014,Nordeste,PI,Curral Novo do Piauí (PI),Com. Paredão e Palestina/Mineradora Bemisa ,,Violência Terra,8,Ameaça de Expropriação,1
2014,Nordeste,PI,Simões (PI),Com. Monte Santo/Mineradora Bemisa,,Violência Terra,70,Ameaça de Expropriação,1
2014,Nordeste,PI,Simões (PI),Com. Riacho/Mineradora Bemisa,,Violência Terra,15,Ameaça de Expropriação,1
2014,Nordeste,PI,União (PI),Veneza/Limoeiro,530,Violência Terra,15,,1
2014,Nordeste,RN,Apodi (RN),Proj. Irrigação Santa Cruz do Apodi,13855.13,Violência Terra,800,Omissão/Conivência,1
2014,Nordeste,RN,João Câmara (RN),Faz. Baixa Verde/Pecol Agropecuária,800,Violência Terra,60,,3
2014,Nordeste,RN,São Gonçalo do Amarante (RN),Faz. Itapetinga/Acamp. Luís Carlos Prestes,,Violência Terra,50,Prisão,2
2014,Nordeste,RN,Tibau (RN),Com. Lagoa de Salsa,6000,Violência Terra,200,,1
2014,Nordeste,SE,Barra dos Coqueiros (SE),Com. Quilombola de Pontal da Barra,,Violência Terra,135,Ameaça de Morte,1
2014,Nordeste,SE,Brejo Grande (SE),Com. Quilombola Brejão dos Negros,8125,Violência Terra,42,,1
2014,Nordeste,SE,Brejo Grande (SE),Comunidade Resina,,Violência Terra,40,,1
2014,Nordeste,SE,Cumbe (SE),Faz. Araçá/Acamp. Euclides da Cunha,,Violência Terra,25,,1
2014,Nordeste,SE,Itaporanga d'Ajuda (SE),Fazenda São Raimundo,,Violência Terra,90,,1
2014,Nordeste,SE,Porto da Folha (SE),Área de Assentamento no Povoado Júlia,,Violência Terra,0,Assassinato,1
2014,Nordeste,SE,São Cristóvão (SE),Loteamento Nossa Sra. da Ajuda/Pov. Cabrita,,Violência Terra,217,,2
2014,Nordeste,SE,Tomar do Geru (SE),Pov. Canavieiras/Pedreira JJP Ltda,,Violência Terra,0,Danos,1
2014,Norte,AC,Acrelândia (AC),Fazenda Canaã,,Violência Terra,72,,1
2014,Norte,AC,Acrelândia (AC),Fazenda Forte Veneza,,Violência Terra,20,Ameaça de Morte,1
2014,Norte,AC,Capixaba (AC),Fazenda Campo Alegre ,,Violência Terra,100,,1
2014,Norte,AC,Cruzeiro do Sul (AC),Aldeia Samaúma e Outras 5 Aldeias/Povo Katukina,,Violência Terra,780,Danos,1
2014,Norte,AC,Cruzeiro do Sul (AC),Seringal Russas,,Violência Terra,80,Danos,1
2014,Norte,AC,Cruzeiro do Sul (AC),Seringal Valparaíso,,Violência Terra,130,Danos,1
2014,Norte,AC,Manoel Urbano (AC),PAR Aleluia,,Violência Terra,155,,1
2014,Norte,AC,Manoel Urbano (AC),Seringal Afluente,9000,Violência Terra,40,,1
2014,Norte,AC,Manoel Urbano (AC),Seringal Barcelona,,Violência Terra,80,,1
2014,Norte,AC,Manoel Urbano (AC),Seringal Entaúba,12500,Violência Terra,22,Danos,1
2014,Norte,AC,Manoel Urbano (AC),Seringal Itatinga,17000,Violência Terra,21,,1
2014,Norte,AC,Manoel Urbano (AC),Seringal Liberdade,12000,Violência Terra,12,Danos,1
2014,Norte,AC,Manoel Urbano (AC),Seringal Novo Destino,9600,Violência Terra,70,,1
2014,Norte,AC,Manoel Urbano (AC),Seringal Novo Mundo ,,Violência Terra,35,,1
2014,Norte,AC,Manoel Urbano (AC),Seringal Porto Central,15000,Violência Terra,18,,1
2014,Norte,AC,Manoel Urbano (AC),Seringal Santarém,,Violência Terra,150,,1
2014,Norte,AC,Porto Acre (AC),Fazenda Vista Alegre ,500,Violência Terra,102,,2
2014,Norte,AC,Rio Branco (AC),Arrombamento da Sede da CPT,,Violência Terra,0,Intimidação,1
2014,Norte,AC,Rio Branco (AC),Arrombamento da Sede do Cimi Regional Amazônia Ocidental,,Violência Terra,0,Intimidação,2
2014,Norte,AC,Rio Branco (AC),Comunidade Floresta do Acre,,Violência Terra,67,,1
2014,Norte,AC,Rio Branco (AC),Comunidade Lago Novo,,Violência Terra,46,,1
2014,Norte,AC,Rio Branco (AC),Faz. Brahma/Brama,14000,Violência Terra,1020,,1
2014,Norte,AC,Rio Branco (AC),Faz. União/Cruzeirinho,2000,Violência Terra,114,,1
2014,Norte,AC,Rio Branco (AC),Ocup. do Vinha/Ramal São Francisco/Km 60,,Violência Terra,25,,1
2014,Norte,AC,Rio Branco (AC),Ramal do 37/Seringal Entre Rios/Recreio do Sto. Antônio/Gl. Pauene,,Violência Terra,12,,1
2014,Norte,AC,Rio Branco (AC),Seringal Andaraí,,Violência Terra,120,,1
2014,Norte,AC,Rio Branco (AC),Seringal Bananeira,,Violência Terra,26,,1
2014,Norte,AC,Rio Branco (AC),Seringal Belo Horizonte,,Violência Terra,100,Danos,1
2014,Norte,AC,Rio Branco (AC),Seringal Bom Lugar/Com. Nova Vida,56000,Violência Terra,50,,1
2014,Norte,AC,Rio Branco (AC),Seringal Cachoeira,10780,Violência Terra,100,Danos,1
2014,Norte,AC,Rio Branco (AC),Seringal Cajueiro,,Violência Terra,25,,1
2014,Norte,AC,Rio Branco (AC),Seringal Entre Rios/Ramal São Francisco/Faz. do Km 60/Faz. Savana,,Violência Terra,18,,1
2014,Norte,AC,Rio Branco (AC),Seringal Igarapé Grande,380,Violência Terra,26,Danos,1
2014,Norte,AC,Rio Branco (AC),Seringal Macapá,,Violência Terra,300,Danos,1
2014,Norte,AC,Rio Branco (AC),Seringal Macapá,5302,Violência Terra,114,Danos,1
2014,Norte,AC,Rio Branco (AC),Seringal Novo Axioma Redenção/Ocup. do Diva,47000,Violência Terra,33,Impedimento de ir e vir,3
2014,Norte,AC,Rio Branco (AC),Seringal Novo Axioma Redenção/Ocup. do Diva,,Violência Terra,73,,1
2014,Norte,AC,Rio Branco (AC),Seringal Pau d'Alho 2,,Violência Terra,22,,1
2014,Norte,AC,Rio Branco (AC),Seringal Perseverança,,Violência Terra,21,,1
2014,Norte,AC,Rio Branco (AC),Seringal Pirapora,5000,Violência Terra,350,,1
2014,Norte,AC,Rio Branco (AC),Seringal Remanso,,Violência Terra,30,Danos,1
2014,Norte,AC,Rio Branco (AC),Seringal São Bernardo,17000,Violência Terra,19,Danos,1
2014,Norte,AC,Rio Branco (AC),Seringal São Francisco do Espalha,,Violência Terra,350,Danos,1
2014,Norte,AC,Rio Branco (AC),Seringal São Francisco do Iracema,,Violência Terra,300,Danos,1
2014,Norte,AC,Sena Madureira (AC),Fazenda Berrante,,Violência Terra,14,,1
2014,Norte,AC,Sena Madureira (AC),Seringal Novo Amparo/Ramal do 15,,Violência Terra,15,,1
2014,Norte,AC,Sena Madureira (AC),Seringal São Francisco/Colocação São Paulino,6335,Violência Terra,120,,1
2014,Norte,AM,Humaitá (AM),T. I. Tenharim Marmelos,498000,Violência Terra,0,Ameaça de Morte,1
2014,Norte,AM,Iranduba (AM),Gleba Igarapé do Bode,,Violência Terra,120,Impedimento de ir e vir,1
2014,Norte,AM,Itacoatiara (AM),Com. Rondon I e II/N. Sra. Aparecida do Jamanã/Jesus é Meu Rei,5142,Violência Terra,500,Ameaça de Morte,1
2014,Norte,AM,Lábrea (AM),Faz. Remansinho/Gl. Iquiri/Acamp. Nova Esperança/Ramal Mendes Júnior/BR-364/Km 150/PDS Gedeão,37000,Violência Terra,250,Ameaça de Morte,1
2014,Norte,AM,Manaus (AM),Comunidade Pau Rosa,,Violência Terra,130,,1
2014,Norte,AM,Manaus (AM),Comunidades Ribeirinhas do Puraquequara,,Violência Terra,800,Ameaça de Expropriação,1
2014,Norte,AM,Manaus (AM),Ramal Uberê/Ramal do Brasileirinho,600,Violência Terra,80,Ameaça de Morte,2
2014,Norte,AM,Manaus (AM),Tarumã-Açu/Com. Novo Paraíso/Frederico Veiga/Empresa Eletroferro,,Violência Terra,250,Ameaça de Morte,1
2014,Norte,AM,Manicoré (AM),Comunidade Mata Azul,,Violência Terra,5,Ameaça de Morte,1
2014,Norte,AM,Presidente Figueiredo (AM),Com. Terra Santa/Km 152/BR-174,,Violência Terra,200,Ameaça de Morte,1
2014,Norte,AP,Amapá (AP),Base Aérea/Localidade Próxima ao Cruzeiro ,2500,Violência Terra,20,Intimidação,1
2014,Norte,AP,Amapá (AP),Com. ao Longo do Rio Laranjeiras/Amapá Grande/Piquiá,50000,Violência Terra,20,Intimidação,1
2014,Norte,AP,Amapá (AP),Cruzeiro/Amcel,150,Violência Terra,2,,1
2014,Norte,AP,Amapá (AP),Fazenda Espírito Santo,1089,Violência Terra,16,Intimidação,1
2014,Norte,AP,Amapá (AP),Fazenda Itapoã,500,Violência Terra,20,Intimidação,1
2014,Norte,AP,Amapá (AP),Faz. Itapoã/Santa Bárbara/Amcel,2500,Violência Terra,15,Intimidação,1
2014,Norte,AP,Calçoene (AP),Bela Vista,44331.89,Violência Terra,8,Intimidação,1
2014,Norte,AP,Calçoene (AP),Juncal ,30000,Violência Terra,30,Intimidação,1
2014,Norte,AP,Calçoene (AP),Ramal do Cunani e 7 Ilhas,16000,Violência Terra,30,Intimidação,1
2014,Norte,AP,Calçoene (AP),Ramal Ilha Grande,1000,Violência Terra,5,Intimidação,1
2014,Norte,AP,Cutias (AP),Com. Alta Floresta,5000,Violência Terra,54,Intimidação,1
2014,Norte,AP,Cutias (AP),Fazenda Parabrilho/Gurupora,5280.53,Violência Terra,20,Intimidação,1
2014,Norte,AP,Cutias (AP),Rebio Lago Novo,800,Violência Terra,15,Intimidação,1
2014,Norte,AP,Cutias (AP),Retiro Santa Rosa,300,Violência Terra,2,,1
2014,Norte,AP,Ferreira Gomes (AP),CFA/Grilagem,7313.4,Violência Terra,0,,1
2014,Norte,AP,Ferreira Gomes (AP),Com. Quilombola Igarapé do Palha,900,Violência Terra,16,Intimidação,1
2014,Norte,AP,Ferreira Gomes (AP),Faz. Teimoso/Grilagem ,15079,Violência Terra,0,,1
2014,Norte,AP,Itaubal (AP),Com. Quil. São Miguel do Macacoari,2000,Violência Terra,20,,1
2014,Norte,AP,Itaubal (AP),Inajá/Corre Água ,3000,Violência Terra,30,Intimidação,1
2014,Norte,AP,Itaubal (AP),Jupati,635,Violência Terra,15,Intimidação,1
2014,Norte,AP,Itaubal (AP),Retiro São Francisco/Areia Branca,50,Violência Terra,1,,1
2014,Norte,AP,Itaubal (AP),Retiro São João/Areia Branca,400,Violência Terra,1,,1
2014,Norte,AP,Laranjal do Jari (AP),Resex Cajari,4000,Violência Terra,190,,1
2014,Norte,AP,Macapá (AP),Amcel/Corre Água,180,Violência Terra,14,,1
2014,Norte,AP,Macapá (AP),APA da Fazendinha,136.6,Violência Terra,600,Danos,1
2014,Norte,AP,Macapá (AP),Áreas em Itaubal/Agronegócio Sinal Verde/Boa Vista da Pedreira,700,Violência Terra,20,,1
2014,Norte,AP,Macapá (AP),Ariri,3000,Violência Terra,20,,1
2014,Norte,AP,Macapá (AP),Assent. Osmar Ribeiro/Ramal do Abacate/Km 34/BR-156,3000,Violência Terra,2,,1
2014,Norte,AP,Macapá (AP),Bonito da Pedreira,4996.62,Violência Terra,0,,1
2014,Norte,AP,Macapá (AP),Piririm/Pacuí,1500,Violência Terra,30,Danos,1
2014,Norte,AP,Macapá (AP),Quilombo Conceição do Macacoari,8475.47,Violência Terra,20,,1
2014,Norte,AP,Macapá (AP),Quilombo Maruanum/Sta. Luzia/Bacaba,200,Violência Terra,6,,1
